bin,signal_CAZ_count,percent_sect_CAZ,signal_CAZ_aa,MAG_ORFs_aa,ORF_count,signal_pep_count,percent_sect_pep,signal_pep_aa
SAT-109,16,23.88059701492537,7864,1395274,4246,42,21.875,20499
SAT-103,11,32.35294117647059,6549,579138,1616,37,32.17391304347826,25526
SAT-1610,12,31.57894736842105,10014,1101916,3251,35,26.515151515151516,20935
SAT-8,19,27.142857142857142,6965,1110137,3550,41,22.77777777777778,15439
SAT-64,16,25.806451612903224,7205,1113122,3392,37,21.511627906976745,14330
SAT-13,0,0,0,442506,1375,5,7.352941176470589,2051
SAT-19,40,47.61904761904761,23286,1275076,3934,159,59.55056179775281,100759
SAT-2,2,9.090909090909092,1088,740575,2271,15,10.204081632653061,6253
SAT-131,7,41.17647058823529,4392,366442,1126,35,44.871794871794876,20593
SAT-213,0,0,0,542887,1689,7,6.60377358490566,3631
SAT-1448,0,0,0,532091,1710,8,7.766990291262135,3148
SAT-110,10,21.73913043478261,4848,969629,3043,25,17.857142857142858,9819
SAT-189,10,22.727272727272727,5527,1105644,3137,119,55.86854460093896,66814
SAT-183,12,27.27272727272727,4450,1064334,3495,38,24.203821656050955,16374
SAT-2755,4,10.0,1625,977911,3048,20,12.048192771084338,9199
SAT-1609,4,15.384615384615385,1645,851345,2681,18,13.333333333333334,7224
SAT-221,0,0,0,448793,1427,6,7.792207792207792,3037
SAT-93,14,28.000000000000004,6247,1127571,3467,60,32.25806451612903,31979
SAT-155,1,1.1764705882352942,464,1072565,3304,28,25.688073394495415,19749
SAT-128,8,9.63855421686747,6209,1555113,4736,35,17.412935323383085,21099
SAT-99,9,14.516129032258066,4928,1389523,4020,100,45.662100456621005,71497
SAT-77,4,20.0,2077,496665,1462,32,35.95505617977528,22675
SAT-1607,0,0,0,365491,1194,8,14.545454545454545,4363
SAT-225,15,75.0,10006,794588,2044,53,46.49122807017544,29115
SAT-73,4,9.30232558139535,2295,1101881,3451,31,18.562874251497004,14260
SAT-1403,2,16.666666666666664,1174,450217,1475,7,10.76923076923077,3070
SAT-79,4,20.0,2509,902828,2832,53,43.08943089430895,25683
SAT-97,8,21.62162162162162,2947,1256212,3867,54,26.47058823529412,26870
SAT-126,5,11.904761904761903,2341,1109628,3581,23,12.849162011173185,10882
SAT-217,9,39.130434782608695,3364,801662,2432,29,25.438596491228072,12943
SAT-1391,7,21.21212121212121,5386,769032,2267,89,53.6144578313253,45371
SAT-1308,9,15.517241379310345,3945,1242801,3843,35,18.817204301075268,15164
SAT-2787,3,23.076923076923077,1441,530803,1532,12,17.647058823529413,5670
SAT-2619,1,14.285714285714285,936,388944,1162,17,20.73170731707317,13086
SAT-1446,1,33.33333333333333,683,336546,1047,11,23.404255319148938,6266
SAT-1431,1,14.285714285714285,220,524633,1543,15,23.076923076923077,7079
SAT-135,2,11.11111111111111,751,488491,1341,47,46.07843137254902,33336
SAT-142,1,9.090909090909092,767,578321,1846,6,6.122448979591836,3335
SAT-6,6,14.285714285714285,2194,921980,2915,39,29.545454545454547,16010
SAT-1517,1,10.0,513,798901,2763,9,5.142857142857142,4289
SAT-60,7,21.21212121212121,3359,980433,3040,43,27.564102564102566,18380
SAT-17,3,20.0,1499,676465,2075,51,39.23076923076923,25492
SAT-1366,4,28.57142857142857,2837,621937,1770,93,57.407407407407405,53738
SAT-1388,5,26.31578947368421,2671,507127,1390,43,41.74757281553398,31405
SAT-107,23,45.09803921568628,13833,790614,2245,60,38.961038961038966,38177
SAT-25,5,8.333333333333332,1972,840803,2568,66,45.20547945205479,37178
SAT-194,9,25.0,3966,1025325,3247,132,48.35164835164835,78682
SAT-52,13,19.11764705882353,5854,1334210,4097,49,22.477064220183486,28934
SAT-28,9,14.754098360655737,3750,1378894,4400,47,24.479166666666664,19195
SAT-177,2,7.6923076923076925,925,766004,2407,15,9.146341463414634,7112
SAT-55,21,26.25,11018,1546634,4984,48,19.753086419753085,23544
SAT-22,32,43.83561643835616,17458,1069543,3455,124,52.76595744680851,74648
SAT-1,8,29.629629629629626,3653,977396,3010,49,29.6969696969697,23139
SAT-132,18,50.0,13506,623108,1713,37,37.37373737373738,24591
SAT-83,4,15.384615384615385,2180,833859,2668,68,45.94594594594595,35537
SAT-2911,3,11.11111111111111,2204,614178,1871,10,10.309278350515463,4818
SAT-10,13,21.666666666666668,8358,1358454,3895,55,28.497409326424872,34672
SAT-67,6,11.320754716981133,3318,868685,2664,93,53.44827586206896,59299
SAT-138,2,15.384615384615385,1296,456923,1334,43,43.0,29776
SAT-1359,0,0,0,545657,1686,7,6.796116504854369,2720
SAT-1613,2,15.384615384615385,1347,742629,2330,11,9.01639344262295,4768
SAT-46,10,11.904761904761903,9272,1086819,3479,22,13.333333333333334,9798
SAT-180,10,29.411764705882355,4873,1143883,3688,58,37.41935483870968,25654
SAT-31,10,20.408163265306122,3658,1253153,3732,91,41.935483870967744,54810
SAT-113,9,12.857142857142856,3707,1155585,3428,31,19.871794871794872,13613
SAT-74,15,30.0,8017,908432,2859,98,50.0,56994
SAT-1509,20,37.03703703703704,11669,776070,2385,60,41.37931034482759,37169
SAT-121,20,37.03703703703704,13685,1095264,3126,120,53.333333333333336,79386
SAT-90,11,20.0,4530,952456,3159,29,19.333333333333332,10982
SAT-1340,21,55.26315789473685,13428,656962,1759,34,41.9753086419753,17940
SAT-228,0,0,0,515051,1635,7,7.142857142857142,3441
SAT-2756,16,44.44444444444444,9368,668762,1970,43,43.0,27049
SP-2982,8,27.586206896551722,5463,1143075,3442,38,29.00763358778626,34341
SP-131,10,18.181818181818183,4335,1258448,3954,42,23.333333333333332,18312
SP-245,17,24.285714285714285,7947,1404182,4360,72,28.799999999999997,30432
SP-232,5,16.666666666666664,3049,827731,2625,19,13.66906474820144,7852
SP-58,15,34.090909090909086,8369,713502,2300,71,46.103896103896105,39380
SP-52,33,55.00000000000001,24960,1123489,2874,76,50.66666666666667,42374
SP-335,0,0,0,480855,1525,47,43.11926605504588,27744
SP-342,0,0,0,432960,1381,6,8.695652173913043,2672
SP-238,12,33.33333333333333,6840,837371,2600,70,42.68292682926829,41330
SP-190,11,28.205128205128204,8676,538699,1509,39,39.39393939393939,24113
SP-109,15,20.833333333333336,6255,1045009,3292,29,24.576271186440678,13322
SP-174,1,25.0,220,603112,1846,13,17.333333333333336,5963
SP-299,0,0,0,531872,1701,17,18.681318681318682,7993
SP-3065,40,49.382716049382715,30395,1467999,3590,44,29.13907284768212,23513
SP-293,17,44.73684210526316,11925,629791,1913,30,26.548672566371685,18020
SP-17,14,27.450980392156865,7664,1419322,4481,43,19.90740740740741,17981
SP-60,14,41.17647058823529,6845,890018,2783,50,32.467532467532465,28037
SP-486,1,7.6923076923076925,588,362629,1174,6,13.636363636363635,2377
SP-2975,0,0,0,473522,1511,26,27.083333333333332,16570
SP-4023,23,33.82352941176471,15910,956114,3015,31,26.956521739130434,15455
SP-351,2,10.0,1232,584421,1843,8,7.142857142857142,3590
SP-6,4,25.0,1855,679335,2074,39,25.0,19602
SP-256,5,26.31578947368421,2854,459175,1211,40,45.97701149425287,30188
SP-3044,0,0,0,378144,1239,6,10.714285714285714,1961
SP-167,125,59.523809523809526,77011,1325921,3671,139,57.20164609053497,97989
SP-110,16,41.02564102564102,9688,870654,2490,54,41.53846153846154,30527
SP-183,13,39.39393939393939,8481,1095771,3391,118,53.63636363636364,60524
SP-3982,5,17.24137931034483,1733,1000840,3137,48,23.076923076923077,25429
SP-73,5,14.705882352941178,2280,1037996,3296,123,47.30769230769231,71417
SP-4365,14,48.275862068965516,9816,955477,2628,58,38.92617449664429,35830
SP-219,1,5.263157894736842,728,776374,2430,7,4.2682926829268295,2884
SP-3098,15,37.5,8892,558878,1564,49,40.16393442622951,30850
SP-213,6,26.08695652173913,3962,766271,2130,121,61.111111111111114,71954
SP-3966,5,16.129032258064516,2570,678112,2217,20,18.34862385321101,7912
SP-74,25,36.231884057971016,15040,1176018,3386,95,50.53191489361703,62177
SP-269,15,33.33333333333333,9168,953880,2901,36,25.71428571428571,17848
SP-319,0,0,0,402340,1282,10,9.900990099009901,4129
SP-263,4,13.793103448275861,1881,601990,1881,17,20.73170731707317,7500
SP-160,2,11.76470588235294,1222,759220,2383,6,3.79746835443038,2601
SP-184,13,27.659574468085108,9451,1126727,3207,72,50.70422535211267,41959
SP-4016,3,11.538461538461538,1729,478091,1305,26,32.5,14972
SP-1,10,26.31578947368421,4750,853599,2699,26,20.634920634920633,10593
SP-4220,0,0,0,402356,1290,8,10.0,4093
SP-4154,1,25.0,221,387938,1193,9,19.148936170212767,3742
SP-2972,0,0,0,368828,1191,7,12.5,2600
SP-125,6,16.666666666666664,3341,1174487,3707,38,19.587628865979383,17232
SP-2978,11,44.0,6044,974475,2810,129,55.84415584415584,70205
SP-3118,1,10.0,432,617201,1798,17,17.708333333333336,9540
SP-3112,9,50.0,3463,540822,1669,20,23.809523809523807,7718
SP-89,22,47.82608695652174,16947,772286,2147,44,32.592592592592595,35056
SP-179,7,15.217391304347828,2773,905908,3050,33,23.239436619718308,11990
SP-197,5,11.627906976744185,2319,1134566,3892,28,10.294117647058822,12849
SP-173,12,26.08695652173913,6809,784975,2189,63,40.12738853503185,48933
SP-242,34,57.6271186440678,25519,1277136,3106,87,50.877192982456144,48250
SP-3050,4,23.52941176470588,2206,647361,2029,21,15.328467153284672,9578
SP-28,11,19.298245614035086,6153,1220742,3803,43,23.497267759562842,19285
SP-22,2,50.0,900,297398,943,11,39.285714285714285,6345
SP-248,0,0,0,316209,1024,4,8.695652173913043,1583
SP-332,2,5.0,1332,1315915,3931,60,29.411764705882355,26955
SP-2985,18,27.27272727272727,15190,1111712,2821,66,39.053254437869825,39418
SP-141,61,57.54716981132076,45610,1822568,4709,82,36.93693693693694,52080
SP-136,3,7.5,1332,729048,2017,49,38.28125,32515
SP-3029,5,22.727272727272727,1999,513275,1629,27,30.337078651685395,11579
SP-26,8,19.51219512195122,4858,831196,2568,21,17.5,8997
SP-51,14,48.275862068965516,9521,487105,1342,46,51.11111111111111,29269
SP-3023,4,16.0,2837,749644,2303,96,54.23728813559322,50951
SP-246,9,27.27272727272727,3457,905180,2874,94,47.95918367346938,50832
SP-145,35,59.32203389830508,27043,1036200,2728,83,52.53164556962025,46877
SP-138,6,10.16949152542373,3986,1564778,4918,46,18.852459016393443,34882
SP-4044,0,0,0,413345,1336,5,9.25925925925926,2295
SP-304,1,5.88235294117647,735,725567,2373,4,2.684563758389262,1536
SP-274,36,60.0,22318,1011896,2573,60,45.11278195488722,37833
SP-203,10,27.027027027027028,7332,1098137,3231,114,52.293577981651374,54513
SP-69,0,0,0,427656,1371,6,9.523809523809524,2540
SP-199,1,7.6923076923076925,620,464040,1462,6,8.21917808219178,2590
SP-177,9,24.324324324324326,4182,1076567,3350,38,28.57142857142857,22860
SP-222,0,0,0,750698,2530,11,7.096774193548387,4089
SP-3030,20,25.31645569620253,11239,1016318,3153,74,47.43589743589743,47133
SP-358,4,14.814814814814813,2007,601972,1923,21,24.137931034482758,9427
SP-5,94,67.62589928057554,71733,1845505,5126,109,49.321266968325794,74900
SP-35,1,6.25,807,1082297,3427,24,16.901408450704224,15221
SP-156,3,12.5,1836,773449,2354,28,22.400000000000002,13682
SP-2976,10,25.0,6330,609029,1719,41,39.42307692307692,26085
SP-94,4,30.76923076923077,2152,531398,1711,13,13.402061855670103,5652
SP-267,0,0,0,536749,1641,4,3.7383177570093453,2256
SP-289,7,35.0,3066,465793,1452,25,30.864197530864196,11124
SP-3105,2,18.181818181818183,1979,472955,1386,20,21.052631578947366,14374
SP-283,19,38.775510204081634,11091,681222,2135,37,35.92233009708738,22673
SP-360,4,9.523809523809524,1643,1136535,3631,23,10.043668122270741,9731
SP-4366,16,51.61290322580645,9647,871560,2390,46,34.58646616541353,27907
SP-4388,9,15.254237288135593,5294,960196,2669,45,28.30188679245283,40368
SP-70,81,47.647058823529406,50316,1498160,4273,159,57.400722021660656,104896
SP-180,12,28.57142857142857,4926,1154417,3444,88,44.89795918367347,51335
SP-164,30,57.692307692307686,21535,1067870,2702,63,44.680851063829785,32551
SP-187,17,50.0,11402,731856,2011,57,49.137931034482754,37239
SP-169,11,15.714285714285714,4198,1003251,3187,24,16.216216216216218,8599
SP-163,22,37.93103448275862,10654,1655622,4784,76,30.4,39057
SP-114,38,60.317460317460316,27495,1117742,2923,82,51.57232704402516,44040
SP-93,11,34.375,4382,853746,2641,77,44.0,46720
SP-260,50,67.56756756756756,37976,1291881,3109,77,44.0,43574
SP-4288,1,12.5,533,498009,1659,10,13.513513513513514,3807
SP-284,0,0,0,516438,1755,10,8.19672131147541,5986
SP-126,20,20.833333333333336,8953,1609033,5051,55,21.0727969348659,23983
SP-151,6,26.08695652173913,2673,739225,2157,26,25.742574257425744,8701
SP-3040,21,50.0,13264,668863,1891,44,32.83582089552239,29220
SP-3037,10,31.25,7128,1410975,3574,72,38.70967741935484,42738
SP-328,2,14.285714285714285,1074,481358,1341,22,22.916666666666664,17477
SP-252,20,44.44444444444444,11846,962414,2922,106,51.707317073170735,61609
SP-2,7,16.666666666666664,2841,960564,3100,41,28.671328671328673,18466
SP-38,4,30.76923076923077,1630,367487,1238,15,23.809523809523807,5965
SP-8,3,5.454545454545454,1377,1477230,4813,42,13.861386138613863,16660
SP-45,73,54.074074074074076,42184,1129384,3286,119,55.348837209302324,80147
SP-32,14,25.454545454545453,5373,1364784,4252,47,24.22680412371134,25859
SP-107,2,10.526315789473683,1115,574612,1794,37,30.57851239669421,23393
SP-194,39,53.42465753424658,29215,1253143,3296,87,48.333333333333336,41636
SP-13,3,17.647058823529413,1627,964091,2503,19,19.0,10386
SP-64,16,34.04255319148936,7067,1075148,3292,50,29.94011976047904,25599
SP-279,1,4.545454545454546,327,678818,2136,16,13.559322033898304,7403
SP-3111,13,27.083333333333332,7987,864057,2354,45,28.846153846153843,38450
SP-3061,0,0,0,355393,1120,4,6.557377049180328,1664
SP-4275,10,38.46153846153847,6448,378720,1110,36,48.64864864864865,20439
SP-3971,10,40.0,6956,411878,1180,26,36.11111111111111,18351
SP-19,17,36.95652173913043,9780,777987,2161,65,44.21768707482993,43489
SP-135,4,15.384615384615385,2152,810046,2236,43,36.440677966101696,27158
SP-142,6,10.344827586206897,3775,1499397,4325,67,32.367149758454104,38860
SP-346,1,5.263157894736842,582,367130,1164,5,8.47457627118644,2969
SP-56,3,33.33333333333333,1305,444809,1342,42,44.21052631578947,21809
SP-21,3,14.285714285714285,1290,1240799,3851,35,26.923076923076923,16029
SP-241,35,53.84615384615385,25859,1117927,2884,72,48.97959183673469,51074
SP-236,16,23.88059701492537,7339,1010394,3343,38,23.456790123456788,14333
SP-11,31,37.34939759036144,18493,1070582,3190,110,54.45544554455446,65677
SP-3069,8,32.0,3883,1225583,4049,46,17.692307692307693,24573
SP-301,0,0,0,434439,1356,4,7.8431372549019605,1680
SP-295,3,12.5,1416,754634,2342,12,12.903225806451612,6578
SP-3119,0,0,0,536516,1546,27,29.67032967032967,20861
SP-82,13,28.888888888888886,7625,743196,2058,71,48.29931972789115,52263
SP-105,28,43.07692307692308,21828,986291,2668,36,28.125,18815
SP-196,0,0,0,585771,1812,4,3.669724770642202,2254
SP-333,11,34.375,4465,926441,2741,37,24.342105263157894,16928
SP-344,0,0,0,453134,1442,4,5.797101449275362,2352
SP-23,28,58.333333333333336,19893,1167803,3231,61,45.86466165413533,37043
SP-29,17,30.357142857142854,9081,528501,1494,38,37.62376237623762,22739
SP-243,10,45.45454545454545,6217,513171,1492,49,49.0,31945
SP-234,8,24.242424242424242,5828,1453018,3567,73,37.82383419689119,69146
SP-137,19,43.18181818181818,12032,1129176,3037,78,48.4472049689441,48119
SP-140,7,12.5,3030,1150126,3592,95,43.57798165137615,56871
SP-4387,5,11.11111111111111,3219,1000954,2929,18,15.929203539823009,9358
SP-3070,2,9.523809523809524,1467,841900,2657,10,6.493506493506493,5566
SP-262,0,0,0,503732,1611,11,11.702127659574469,4029
SP-312,10,27.77777777777778,3833,929737,2839,69,43.125,41300
SP-3984,0,0,0,586352,1879,11,9.90990990990991,4023
SP-75,10,16.94915254237288,5594,864945,2630,84,49.122807017543856,54721
SP-4060,23,47.91666666666667,13689,518586,1611,24,28.57142857142857,13054
SP-161,9,14.754098360655737,3759,1041851,3418,36,21.55688622754491,16022
SP-4189,4,21.052631578947366,2585,362712,1136,38,42.69662921348314,23678
SP-3035,46,68.65671641791045,37486,1251849,3170,80,47.337278106508876,44778
SP-250,16,24.615384615384617,9343,931907,2529,56,36.84210526315789,38759
SP-47,5,25.0,2787,485497,1384,25,30.48780487804878,17217
SP-30,23,44.230769230769226,20213,813899,2141,39,37.142857142857146,17908
SP-320,0,0,0,409959,1306,6,10.714285714285714,2603
SP-3048,11,28.947368421052634,6262,1035462,3075,115,54.502369668246445,61764
SP-2979,3,15.789473684210526,1311,848224,2678,16,8.64864864864865,5986
SP-159,15,25.0,6180,1097022,3565,29,17.901234567901234,10513
SP-124,2,11.76470588235294,941,1194660,3625,39,17.80821917808219,20405
SP-154,5,20.0,2207,751945,2386,15,12.82051282051282,6362
SP-123,5,13.157894736842104,2490,1276988,4047,39,20.103092783505154,16771
SP-257,0,0,0,461343,1488,6,8.571428571428571,2339
SP-37,19,31.147540983606557,9559,1226429,3697,45,26.011560693641616,21704
SP-350,12,40.0,4913,830623,2533,83,47.159090909090914,49768
SP-4356,0,0,0,413386,1305,7,8.860759493670885,3273
SP-182,56,41.7910447761194,37916,1659168,4929,135,49.63235294117647,85877
SP-166,54,69.23076923076923,43562,1394144,3519,84,44.919786096256686,46272
SP-188,0,0,0,522724,1671,6,6.451612903225806,2915
SP-96,7,43.75,3941,777680,2245,36,30.0,22007
SP-78,0,0,0,576398,1970,10,18.51851851851852,4619
SP-4380,19,54.285714285714285,13491,602496,1690,31,38.2716049382716,17850
SP-218,2,8.0,932,652873,2096,20,14.184397163120568,8919
SP-281,1,8.333333333333332,735,613410,1928,5,3.5211267605633805,1971
SP-3983,2,4.651162790697675,1186,1245510,4276,26,11.659192825112108,12290
SP-2989,4,26.666666666666668,2203,526878,1685,21,23.333333333333332,12187
SP-2983,7,41.17647058823529,4326,459367,1341,50,50.0,35177
SP-343,0,0,0,613077,1920,6,6.185567010309279,2958
SP-334,3,15.0,1299,654362,2029,12,8.695652173913043,5433
SP-24,1,12.5,874,494366,1554,9,10.714285714285714,4814
SP-59,9,34.61538461538461,4441,687792,2234,30,30.927835051546392,13676
SP-3021,19,33.33333333333333,10910,843766,2680,70,40.69767441860465,39128
SP-349,1,5.88235294117647,903,626743,1953,9,7.964601769911504,8368
SP-244,11,26.82926829268293,6492,1059229,2988,109,50.697674418604656,70377
SP-102,3,10.0,1409,829218,2560,22,16.176470588235293,9045
SP-108,0,0,0,361888,1066,18,23.376623376623375,14544
SP-61,5,12.82051282051282,2029,1099223,3501,44,19.81981981981982,21189
SP-16,12,21.428571428571427,6091,1988744,5996,61,22.344322344322347,30798
SP-4300,3,30.0,1052,208872,699,4,13.333333333333334,1670
SP-292,26,55.319148936170215,17375,666446,1848,64,48.854961832061065,39889
SP-3013,2,33.33333333333333,1067,623749,1954,11,10.0,5163
SP-276,8,27.586206896551722,4639,706000,1990,45,34.883720930232556,33728
SP-201,9,36.0,5806,553310,1524,47,49.473684210526315,30873
SP-85,34,44.73684210526316,24891,1239480,3188,73,41.95402298850575,46796
SP-171,3,10.344827586206897,1477,826767,2619,41,26.11464968152866,25305
SP-81,2,14.285714285714285,982,540419,1780,14,14.432989690721648,6992
SP-18,3,6.666666666666667,1043,831742,2640,14,11.76470588235294,5879
SP-3060,2,28.57142857142857,1667,471426,1353,21,25.609756097560975,14966
SP-3017,4,19.047619047619047,1852,757713,2357,54,30.0,28450
SP-4379,2,14.285714285714285,1791,412700,1232,22,28.205128205128204,11953
SP-3110,9,31.03448275862069,5107,706365,2248,88,53.987730061349694,53106
SP-3084,4,14.814814814814813,2593,1725992,5257,51,18.4115523465704,25355
SP-302,7,21.875,2620,921138,2725,74,43.27485380116959,45088
SP-237,13,28.888888888888886,11181,875118,2341,25,24.752475247524753,21391
SP-240,5,27.77777777777778,2600,539585,1664,21,21.21212121212121,9600
SP-20,4,9.30232558139535,2070,1117578,3608,121,48.59437751004016,66644
SP-57,15,26.785714285714285,5591,912783,2907,37,22.981366459627328,13168
SP-3058,1,14.285714285714285,576,452859,1529,8,11.594202898550725,3412
SP-330,16,32.0,9338,825436,2259,51,38.34586466165413,30179
SP-115,4,8.51063829787234,1899,944309,2967,18,11.320754716981133,7779
SP-186,14,33.33333333333333,6936,1172968,3767,116,48.53556485355649,62954
SP-98,5,23.809523809523807,2859,763286,2349,48,33.56643356643357,26918
SP-311,4,36.36363636363637,2837,630091,1788,99,61.111111111111114,55809
SP-285,3,13.636363636363635,1412,547871,1686,11,12.222222222222221,5230
SP-3103,3,13.043478260869565,1284,854212,2728,20,14.084507042253522,8187
SP-3097,4,19.047619047619047,2036,674171,1879,51,38.63636363636363,41779
SP-4360,0,0,0,511857,1635,8,9.63855421686747,3342
SP-3073,8,34.78260869565217,4276,432133,1241,29,36.25,17766
SP-3004,4,19.047619047619047,1411,511403,1611,33,34.73684210526316,17740
SP-3109,9,26.47058823529412,4588,566983,1665,40,39.603960396039604,27392
SP-216,15,44.11764705882353,11679,828027,2305,25,26.041666666666668,25869
SP-127,46,64.7887323943662,36110,1123489,2785,80,52.980132450331126,46489
SP-2970,3,15.789473684210526,1963,702918,1954,103,55.080213903743314,59587
SP-354,6,25.0,2690,845265,2608,21,14.000000000000002,9171
SP-259,12,41.37931034482759,6319,734974,2245,67,44.966442953020135,38886
SP-3,2,4.545454545454546,865,1104247,3535,40,20.618556701030926,14714
SP-39,1,7.142857142857142,409,405904,1104,25,34.24657534246575,17395
SP-3036,2,33.33333333333333,845,359591,1202,9,16.363636363636363,3614
SP-3041,0,0,0,404739,1311,5,8.620689655172415,1615
SP-224,1,7.6923076923076925,382,738180,2701,13,18.84057971014493,5568
SP-253,0,0,0,649407,2097,4,5.47945205479452,1603
SP-4355,0,0,0,410938,1240,8,9.090909090909092,3624
SP-43,10,22.727272727272727,3745,724548,2304,28,24.778761061946902,12655
SP-34,65,71.42857142857143,49746,1378679,3361,101,54.3010752688172,58569
SP-4,47,72.3076923076923,36577,1363535,3350,73,41.47727272727273,40963
SP-49,0,0,0,472704,1503,3,3.79746835443038,980
SP-3046,0,0,0,488326,1535,38,36.19047619047619,25567
SP-3031,8,18.6046511627907,4281,995385,3175,110,48.24561403508772,64395
SP-157,9,34.61538461538461,6195,632532,1765,41,41.0,27703
SP-2999,6,14.285714285714285,3050,1541730,4916,83,39.71291866028708,44707
SP-71,4,19.047619047619047,2201,442328,1274,32,39.50617283950617,25264
SP-3009,8,33.33333333333333,7049,500632,1358,39,47.5609756097561,25586
SP-282,13,38.23529411764706,7602,517184,1531,33,31.428571428571427,18405
SP-316,0,0,0,410763,1332,4,5.714285714285714,1182
SP-3003,8,25.0,5721,754272,2173,74,50.0,40625
SP-288,8,12.698412698412698,3238,1041119,3084,28,21.875,11848
SP-112,46,51.68539325842697,29431,1474986,4209,140,56.00000000000001,83334
SP-118,12,20.33898305084746,5753,1229804,3858,45,21.951219512195124,19761
SP-181,15,31.25,16700,1365758,4155,100,41.66666666666667,70339
SP-247,42,41.17647058823529,24904,988175,2903,95,52.48618784530387,66735
SP-230,0,0,0,443259,1378,6,10.714285714285714,2215
SP-27,1,7.142857142857142,754,386386,1325,5,9.433962264150944,2534
SP-337,1,5.555555555555555,352,450973,1457,6,9.375,2581
SP-3028,21,36.84210526315789,11187,580898,1676,51,41.80327868852459,35533
SP-340,2,8.333333333333332,1192,976221,2996,21,10.9375,10861
SP-4045,0,0,0,353091,1170,8,14.285714285714285,3596
SP-133,19,25.675675675675674,8690,1275408,3999,47,26.704545454545453,20738
SP-144,8,16.666666666666664,4277,1178451,3773,136,51.127819548872175,81907
SP-4038,0,0,0,384845,1211,7,12.962962962962962,2844
SP-86,11,35.483870967741936,4790,833598,2710,90,51.13636363636363,54850
SP-275,5,13.88888888888889,2986,1203091,3713,31,14.553990610328638,13252
SP-291,22,27.160493827160494,10400,1373008,4309,53,26.368159203980102,23100
SP-305,11,35.483870967741936,6670,485131,1373,25,28.735632183908045,16535
SP-3083,58,42.028985507246375,38737,1825376,4873,39,19.306930693069308,22171
SP-62,13,17.56756756756757,7750,910770,2708,93,51.38121546961326,58193
SP-176,58,49.152542372881356,44229,2003280,5059,89,36.62551440329218,50749
SP-101,1,9.090909090909092,838,429324,1456,14,22.58064516129032,6977
