gene_callers_id,contig,start,stop,direction,partial,call_type,integron,ocean,annotation,accession,function
3655674,c_MHASMcontig_926493,2,512,f,1,1,CALIN,NP,protein,nan,nan
3655675,c_MHASMcontig_926493,683,4034,f,0,1,CALIN,NP,protein,M,Cell wall/membrane/envelope biogenesis
3657409,c_MHASMcontig_927666,152,701,r,0,1,CALIN,NP,protein,S,Function unknown
3657410,c_MHASMcontig_927666,1022,1520,r,0,1,CALIN,NP,protein,nan,nan
3657411,c_MHASMcontig_927666,1714,1963,f,0,1,CALIN,NP,protein,V,Defense mechanisms
3660071,c_MHASMcontig_929378,401,1991,r,0,1,CALIN,NP,protein,L,"Replication, recombination and repair"
3660072,c_MHASMcontig_929378,2125,2608,r,0,1,CALIN,NP,protein,nan,nan
3660073,c_MHASMcontig_929378,2736,3036,r,0,1,CALIN,NP,protein,nan,nan
3660074,c_MHASMcontig_929378,3160,4144,r,0,1,CALIN,NP,protein,nan,nan
3660075,c_MHASMcontig_929378,4272,4536,r,0,1,CALIN,NP,protein,nan,nan
3660410,c_MHASMcontig_929564,237,1866,f,0,1,CALIN,NP,protein,C,Energy production and conversion
3662817,c_MHASMcontig_931204,305,1850,r,0,1,CALIN,NP,protein,X,"Mobilome: prophages, transposons"
3662818,c_MHASMcontig_931204,2031,3432,r,0,1,CALIN,NP,protein,nan,nan
3665674,c_MHASMcontig_933048,8154,9060,r,0,1,CALIN,NP,protein,T,Signal transduction mechanisms
3667830,c_MHASMcontig_934494,544,979,f,0,1,CALIN,NP,protein,nan,nan
3667831,c_MHASMcontig_934494,1064,1613,f,0,1,CALIN,NP,protein,nan,nan
3667832,c_MHASMcontig_934494,1637,2930,f,0,1,CALIN,NP,protein,nan,nan
3667833,c_MHASMcontig_934494,2966,3629,f,0,1,CALIN,NP,protein,nan,nan
3671278,c_MHASMcontig_936495,1417,2011,f,0,1,CALIN,NP,protein,nan,nan
3671279,c_MHASMcontig_936495,2107,2710,f,0,1,CALIN,NP,protein,nan,nan
3671280,c_MHASMcontig_936495,2791,4414,f,0,1,CALIN,NP,protein,nan,nan
3671281,c_MHASMcontig_936495,4475,5381,f,0,1,CALIN,NP,protein,V,Defense mechanisms
3671282,c_MHASMcontig_936495,5489,5975,f,0,1,CALIN,NP,protein,nan,nan
3671283,c_MHASMcontig_936495,6115,8398,f,0,1,CALIN,NP,protein,J,"Translation, ribosomal structure and biogenesis"
3671284,c_MHASMcontig_936495,8576,9335,f,0,1,CALIN,NP,protein,nan,nan
3671285,c_MHASMcontig_936495,9432,9909,f,0,1,CALIN,NP,protein,nan,nan
3671286,c_MHASMcontig_936495,10003,10417,f,0,1,CALIN,NP,protein,nan,nan
3674326,c_MHASMcontig_938327,1060,2020,f,0,1,In0,NP,intI,L,"Replication, recombination and repair"
3677460,c_MHASMcontig_940198,1,556,f,1,1,CALIN,NP,protein,nan,nan
3677463,c_MHASMcontig_940198,2556,2694,r,1,1,CALIN,NP,protein,nan,nan
3679889,c_MHASMcontig_941648,1034,1964,f,0,1,complete,NP,intI,L,"Replication, recombination and repair"
3679890,c_MHASMcontig_941648,1990,2557,r,0,1,complete,NP,protein,H,Coenzyme transport and metabolism
3679891,c_MHASMcontig_941648,2655,3861,r,0,1,complete,NP,protein,M,Cell wall/membrane/envelope biogenesis
3679892,c_MHASMcontig_941648,4024,4561,f,1,1,complete,NP,protein,nan,nan
3680311,c_MHASMcontig_941919,440,743,f,0,1,CALIN,NP,protein,C,Energy production and conversion
3680312,c_MHASMcontig_941919,874,1162,f,0,1,CALIN,NP,protein,nan,nan
3680313,c_MHASMcontig_941919,1247,1562,r,0,1,CALIN,NP,protein,nan,nan
3680314,c_MHASMcontig_941919,1564,1801,r,0,1,CALIN,NP,protein,nan,nan
3680629,c_MHASMcontig_942071,6886,7441,r,0,1,CALIN,NP,protein,nan,nan
3680630,c_MHASMcontig_942071,7650,7962,r,0,1,CALIN,NP,protein,nan,nan
3680631,c_MHASMcontig_942071,8217,8544,r,0,1,CALIN,NP,protein,nan,nan
3680632,c_MHASMcontig_942071,8652,8976,f,0,1,CALIN,NP,protein,nan,nan
3680633,c_MHASMcontig_942071,9015,9408,f,0,1,CALIN,NP,protein,nan,nan
3683778,c_MHASMcontig_944005,140,446,r,0,1,complete,NP,protein,nan,nan
3683779,c_MHASMcontig_944005,571,1186,r,0,1,complete,NP,protein,T,Signal transduction mechanisms
3683780,c_MHASMcontig_944005,1317,1665,r,0,1,complete,NP,protein,nan,nan
3683781,c_MHASMcontig_944005,2208,2646,r,0,1,complete,NP,protein,nan,nan
3683782,c_MHASMcontig_944005,2781,3114,r,0,1,complete,NP,protein,nan,nan
3683783,c_MHASMcontig_944005,3231,3675,r,0,1,complete,NP,protein,V,Defense mechanisms
3683784,c_MHASMcontig_944005,3917,4889,f,0,1,complete,NP,intI,L,"Replication, recombination and repair"
3684387,c_MHASMcontig_944392,2559,2976,f,0,1,CALIN,NP,protein,J,"Translation, ribosomal structure and biogenesis"
3684388,c_MHASMcontig_944392,3071,3431,f,0,1,CALIN,NP,protein,nan,nan
3684389,c_MHASMcontig_944392,3478,4282,f,0,1,CALIN,NP,protein,nan,nan
3684619,c_MHASMcontig_944554,115,916,r,0,1,CALIN,NP,protein,nan,nan
3684620,c_MHASMcontig_944554,997,1951,r,0,1,CALIN,NP,protein,nan,nan
3684621,c_MHASMcontig_944554,1991,2606,r,0,1,CALIN,NP,protein,nan,nan
3684622,c_MHASMcontig_944554,2718,3429,r,0,1,CALIN,NP,protein,nan,nan
3684623,c_MHASMcontig_944554,3568,3967,r,1,1,CALIN,NP,protein,nan,nan
3685164,c_MHASMcontig_944881,31010,31199,r,0,1,CALIN,NP,protein,nan,nan
3685165,c_MHASMcontig_944881,31429,32365,r,0,1,CALIN,NP,protein,nan,nan
3685166,c_MHASMcontig_944881,32455,32683,r,0,1,CALIN,NP,protein,nan,nan
3685167,c_MHASMcontig_944881,32765,33050,r,0,1,CALIN,NP,protein,nan,nan
3693434,c_MHASMcontig_950015,379,1105,f,0,1,CALIN,NP,protein,nan,nan
3698079,c_MHASMcontig_952905,1824,2751,f,0,1,CALIN,NP,protein,nan,nan
3698080,c_MHASMcontig_952905,2804,4019,f,0,1,CALIN,NP,protein,nan,nan
3698081,c_MHASMcontig_952905,4157,5099,f,0,1,CALIN,NP,protein,S,Function unknown
3698082,c_MHASMcontig_952905,5204,5705,f,0,1,CALIN,NP,protein,nan,nan
3698083,c_MHASMcontig_952905,5788,6439,f,0,1,CALIN,NP,protein,nan,nan
3698084,c_MHASMcontig_952905,6528,7134,f,0,1,CALIN,NP,protein,nan,nan
3700159,c_MHASMcontig_954218,2,299,f,1,1,CALIN,NP,protein,nan,nan
3700160,c_MHASMcontig_954218,1393,1951,r,0,1,CALIN,NP,protein,nan,nan
3701722,c_MHASMcontig_955208,325,724,f,0,1,CALIN,NP,protein,nan,nan
3701723,c_MHASMcontig_955208,813,2574,r,1,1,CALIN,NP,protein,nan,nan
3704686,c_MHASMcontig_957066,1,250,f,1,1,CALIN,NP,protein,nan,nan
3704687,c_MHASMcontig_957066,818,1262,f,0,1,CALIN,NP,protein,nan,nan
3704688,c_MHASMcontig_957066,1345,1711,f,0,1,CALIN,NP,protein,nan,nan
3704689,c_MHASMcontig_957066,1827,2448,f,0,1,CALIN,NP,protein,nan,nan
3704690,c_MHASMcontig_957066,2585,2912,f,0,1,CALIN,NP,protein,V,Defense mechanisms
3705040,c_MHASMcontig_957251,309,474,r,0,1,CALIN,NP,protein,nan,nan
3705041,c_MHASMcontig_957251,810,1095,r,0,1,CALIN,NP,protein,nan,nan
3705042,c_MHASMcontig_957251,1294,1552,f,0,1,CALIN,NP,protein,nan,nan
3705438,c_MHASMcontig_957516,519,822,r,0,1,CALIN,NP,protein,E!!!O,Amino acid transport and metabolism
3705438,c_MHASMcontig_957516,519,822,r,0,1,CALIN,NP,protein,E!!!O,"Posttranslational modification, protein turnover, chaperones"
3707613,c_MHASMcontig_958983,706,1261,f,0,1,CALIN,NP,protein,nan,nan
3707614,c_MHASMcontig_958983,1401,1929,f,0,1,CALIN,NP,protein,nan,nan
3707615,c_MHASMcontig_958983,1972,2491,f,0,1,CALIN,NP,protein,nan,nan
3707616,c_MHASMcontig_958983,2728,3034,r,1,1,CALIN,NP,protein,E!!!E,Amino acid transport and metabolism
3707616,c_MHASMcontig_958983,2728,3034,r,1,1,CALIN,NP,protein,E!!!E,Amino acid transport and metabolism
3709494,c_MHASMcontig_960089,94,1543,f,0,1,CALIN,NP,protein,nan,nan
3710632,c_MHASMcontig_960813,173,569,f,0,1,CALIN,NP,protein,nan,nan
3710633,c_MHASMcontig_960813,679,1180,f,0,1,CALIN,NP,protein,nan,nan
3710634,c_MHASMcontig_960813,1299,2160,f,0,1,CALIN,NP,protein,nan,nan
3710635,c_MHASMcontig_960813,2274,2808,f,0,1,CALIN,NP,protein,Q,"Secondary metabolites biosynthesis, transport and catabolism"
3710636,c_MHASMcontig_960813,3029,3308,r,0,1,CALIN,NP,protein,O,"Posttranslational modification, protein turnover, chaperones"
3715269,c_MHASMcontig_963522,0,183,r,1,1,CALIN,NP,protein,L,"Replication, recombination and repair"
3715270,c_MHASMcontig_963522,1251,1626,f,0,1,CALIN,NP,protein,nan,nan
3715271,c_MHASMcontig_963522,1798,2095,f,0,1,CALIN,NP,protein,nan,nan
3715590,c_MHASMcontig_963724,529,1756,f,0,1,CALIN,NP,protein,T,Signal transduction mechanisms
3715591,c_MHASMcontig_963724,1953,3189,f,0,1,CALIN,NP,protein,T,Signal transduction mechanisms
3715592,c_MHASMcontig_963724,3285,4266,r,0,1,CALIN,NP,protein,D,"Cell cycle control, cell division, chromosome partitioning"
3723477,c_MHASMcontig_968552,272,434,r,0,1,CALIN,NP,protein,nan,nan
3723478,c_MHASMcontig_968552,631,3799,r,0,1,CALIN,NP,protein,nan,nan
3728507,c_MHASMcontig_971818,146,605,f,0,1,CALIN,NP,protein,nan,nan
3728508,c_MHASMcontig_971818,720,1086,f,0,1,CALIN,NP,protein,nan,nan
3728509,c_MHASMcontig_971818,1281,1548,f,0,1,CALIN,NP,protein,nan,nan
3728510,c_MHASMcontig_971818,1673,2162,f,0,1,CALIN,NP,protein,nan,nan
3728511,c_MHASMcontig_971818,2288,2612,f,0,1,CALIN,NP,protein,nan,nan
3728512,c_MHASMcontig_971818,2740,2833,f,1,1,CALIN,NP,protein,nan,nan
3734161,c_MHASMcontig_975386,604,799,r,0,1,CALIN,NP,protein,nan,nan
3734162,c_MHASMcontig_975386,1378,1720,r,0,1,CALIN,NP,protein,nan,nan
3734163,c_MHASMcontig_975386,1846,2422,r,0,1,CALIN,NP,protein,nan,nan
3735407,c_MHASMcontig_976185,147,1389,f,0,1,CALIN,NP,protein,M!!!V,Cell wall/membrane/envelope biogenesis
3735407,c_MHASMcontig_976185,147,1389,f,0,1,CALIN,NP,protein,M!!!V,Defense mechanisms
3735408,c_MHASMcontig_976185,1399,4576,f,0,1,CALIN,NP,protein,V,Defense mechanisms
3735409,c_MHASMcontig_976185,4568,5951,f,0,1,CALIN,NP,protein,M,Cell wall/membrane/envelope biogenesis
3735410,c_MHASMcontig_976185,6087,6351,f,0,1,CALIN,NP,protein,nan,nan
3735411,c_MHASMcontig_976185,6369,6621,r,0,1,CALIN,NP,protein,nan,nan
3735412,c_MHASMcontig_976185,6830,7121,f,0,1,CALIN,NP,protein,nan,nan
3735413,c_MHASMcontig_976185,7117,7648,f,0,1,CALIN,NP,protein,nan,nan
3735414,c_MHASMcontig_976185,7653,8280,f,1,1,CALIN,NP,protein,L,"Replication, recombination and repair"
3738731,c_MHASMcontig_978225,0,60,r,1,1,CALIN,NP,protein,nan,nan
3738732,c_MHASMcontig_978225,193,475,r,0,1,CALIN,NP,protein,X,"Mobilome: prophages, transposons"
3738733,c_MHASMcontig_978225,471,744,r,0,1,CALIN,NP,protein,K,Transcription
3738734,c_MHASMcontig_978225,899,1109,r,0,1,CALIN,NP,protein,S,Function unknown
3738735,c_MHASMcontig_978225,1101,1395,r,0,1,CALIN,NP,protein,S,Function unknown
3738736,c_MHASMcontig_978225,1570,2815,r,0,1,CALIN,NP,protein,R,General function prediction only
3738737,c_MHASMcontig_978225,2905,4384,r,0,1,CALIN,NP,protein,O,"Posttranslational modification, protein turnover, chaperones"
3740550,c_MHASMcontig_979348,0,84,r,1,1,CALIN,NP,protein,nan,nan
3740552,c_MHASMcontig_979348,2194,2782,r,1,1,CALIN,NP,protein,E,Amino acid transport and metabolism
3741124,c_MHASMcontig_979760,1,787,r,1,1,CALIN,NP,protein,nan,nan
3741125,c_MHASMcontig_979760,905,1214,r,0,1,CALIN,NP,protein,nan,nan
3741126,c_MHASMcontig_979760,1330,1657,r,0,1,CALIN,NP,protein,nan,nan
3741127,c_MHASMcontig_979760,1810,2077,r,0,1,CALIN,NP,protein,nan,nan
3744781,c_MHASMcontig_981810,1,403,f,1,1,CALIN,NP,protein,Q,"Secondary metabolites biosynthesis, transport and catabolism"
3744782,c_MHASMcontig_981810,436,811,f,0,1,CALIN,NP,protein,nan,nan
3744783,c_MHASMcontig_981810,956,1445,f,0,1,CALIN,NP,protein,nan,nan
3744784,c_MHASMcontig_981810,1434,1581,f,0,1,CALIN,NP,protein,nan,nan
3744785,c_MHASMcontig_981810,1573,2362,f,0,1,CALIN,NP,protein,S,Function unknown
3750824,c_MHASMcontig_985541,485,743,r,0,1,CALIN,NP,protein,V,Defense mechanisms
3750825,c_MHASMcontig_985541,905,1469,r,0,1,CALIN,NP,protein,nan,nan
3750826,c_MHASMcontig_985541,1540,2365,r,0,1,CALIN,NP,protein,nan,nan
3750827,c_MHASMcontig_985541,2516,2711,f,0,1,CALIN,NP,protein,K,Transcription
3750828,c_MHASMcontig_985541,2707,3109,f,0,1,CALIN,NP,protein,V,Defense mechanisms
3750829,c_MHASMcontig_985541,3157,3625,r,0,1,CALIN,NP,protein,nan,nan
3750830,c_MHASMcontig_985541,3766,5197,r,0,1,CALIN,NP,protein,X,"Mobilome: prophages, transposons"
3750831,c_MHASMcontig_985541,5585,5966,r,0,1,CALIN,NP,protein,nan,nan
3750832,c_MHASMcontig_985541,6062,6515,r,1,1,CALIN,NP,protein,nan,nan
3756893,c_MHASMcontig_989244,650,1004,f,0,1,CALIN,NP,protein,nan,nan
3756894,c_MHASMcontig_989244,1109,1448,f,0,1,CALIN,NP,protein,nan,nan
3756895,c_MHASMcontig_989244,1566,2082,f,0,1,CALIN,NP,protein,nan,nan
3756896,c_MHASMcontig_989244,2204,2606,f,0,1,CALIN,NP,protein,nan,nan
3756897,c_MHASMcontig_989244,2726,3086,f,0,1,CALIN,NP,protein,nan,nan
3756898,c_MHASMcontig_989244,3204,3771,f,0,1,CALIN,NP,protein,nan,nan
3756899,c_MHASMcontig_989244,3913,4402,f,0,1,CALIN,NP,protein,nan,nan
3756900,c_MHASMcontig_989244,4525,4732,f,0,1,CALIN,NP,protein,nan,nan
3761718,c_MHASMcontig_991814,719,1049,f,0,1,CALIN,NP,protein,nan,nan
3761719,c_MHASMcontig_991814,1188,1590,f,0,1,CALIN,NP,protein,nan,nan
3761720,c_MHASMcontig_991814,1720,2104,f,0,1,CALIN,NP,protein,nan,nan
3761721,c_MHASMcontig_991814,2225,2585,f,0,1,CALIN,NP,protein,nan,nan
3762961,c_MHASMcontig_992351,217,571,r,0,1,complete,NP,protein,nan,nan
3762962,c_MHASMcontig_992351,898,1870,f,0,1,complete,NP,intI,L,"Replication, recombination and repair"
3762970,c_MHASMcontig_992351,12994,14353,f,0,1,complete,NP,protein,V,Defense mechanisms
3765604,c_MHASMcontig_993414,137,770,f,0,1,CALIN,NP,protein,F!!!R,Nucleotide transport and metabolism
3765604,c_MHASMcontig_993414,137,770,f,0,1,CALIN,NP,protein,F!!!R,General function prediction only
3765605,c_MHASMcontig_993414,825,3435,r,1,1,CALIN,NP,protein,nan,nan
3766972,c_MHASMcontig_993939,2590,2956,r,0,1,CALIN,NP,protein,S,Function unknown
3766973,c_MHASMcontig_993939,3063,3741,r,0,1,CALIN,NP,protein,nan,nan
3768203,c_MHASMcontig_994355,316,1396,f,0,1,In0,NP,intI,L,"Replication, recombination and repair"
3769153,c_MHASMcontig_994752,166,745,r,0,1,CALIN,NP,protein,nan,nan
3769154,c_MHASMcontig_994752,820,1828,r,0,1,CALIN,NP,protein,nan,nan
3769155,c_MHASMcontig_994752,2343,2979,r,0,1,CALIN,NP,protein,nan,nan
3769156,c_MHASMcontig_994752,3427,3829,r,0,1,CALIN,NP,protein,S,Function unknown
3769157,c_MHASMcontig_994752,3932,4217,r,0,1,CALIN,NP,protein,nan,nan
3769158,c_MHASMcontig_994752,4339,4966,r,0,1,CALIN,NP,protein,E,Amino acid transport and metabolism
3769159,c_MHASMcontig_994752,5076,5376,r,0,1,CALIN,NP,protein,X,"Mobilome: prophages, transposons"
3775716,c_MHASMcontig_997379,0,438,f,1,1,CALIN,NP,protein,H,Coenzyme transport and metabolism
3775717,c_MHASMcontig_997379,572,1034,f,0,1,CALIN,NP,protein,nan,nan
3775718,c_MHASMcontig_997379,1108,1525,f,0,1,CALIN,NP,protein,nan,nan
3776282,c_MHASMcontig_997633,2,65,r,1,1,CALIN,NP,protein,nan,nan
3776283,c_MHASMcontig_997633,263,593,r,0,1,CALIN,NP,protein,nan,nan
3776284,c_MHASMcontig_997633,746,1193,r,0,1,CALIN,NP,protein,nan,nan
3776285,c_MHASMcontig_997633,1353,1644,r,0,1,CALIN,NP,protein,nan,nan
3776286,c_MHASMcontig_997633,1803,2265,r,0,1,CALIN,NP,protein,nan,nan
3776287,c_MHASMcontig_997633,2445,3090,r,0,1,CALIN,NP,protein,P,Inorganic ion transport and metabolism
3776288,c_MHASMcontig_997633,3235,3724,r,0,1,CALIN,NP,protein,F!!!R,Nucleotide transport and metabolism
3776288,c_MHASMcontig_997633,3235,3724,r,0,1,CALIN,NP,protein,F!!!R,General function prediction only
3777534,c_MHASMcontig_998168,101,353,f,0,1,CALIN,NP,protein,nan,nan
3777535,c_MHASMcontig_998168,523,877,f,0,1,CALIN,NP,protein,nan,nan
3777536,c_MHASMcontig_998168,1005,1317,f,0,1,CALIN,NP,protein,nan,nan
3777537,c_MHASMcontig_998168,1975,2260,f,0,1,CALIN,NP,protein,nan,nan
3777538,c_MHASMcontig_998168,3046,3904,f,0,1,CALIN,NP,protein,nan,nan
3777635,c_MHASMcontig_998212,225,846,f,0,1,CALIN,NP,protein,nan,nan
3777636,c_MHASMcontig_998212,1118,2378,r,1,1,CALIN,NP,protein,C,Energy production and conversion
3781838,c_MHASMcontig_999532,73,541,f,0,1,CALIN,NP,protein,nan,nan
3781839,c_MHASMcontig_999532,661,1462,f,0,1,CALIN,NP,protein,nan,nan
3781840,c_MHASMcontig_999532,1679,2174,r,0,1,CALIN,NP,protein,nan,nan
3781841,c_MHASMcontig_999532,2459,2522,f,1,1,CALIN,NP,protein,nan,nan
3784297,c_MHASMcontig_1000482,0,357,f,1,1,CALIN,NP,protein,nan,nan
3784298,c_MHASMcontig_1000482,337,787,f,0,1,CALIN,NP,protein,nan,nan
3784299,c_MHASMcontig_1000482,867,1566,f,0,1,CALIN,NP,protein,nan,nan
3784300,c_MHASMcontig_1000482,1634,2078,f,0,1,CALIN,NP,protein,nan,nan
3785377,c_MHASMcontig_1000891,1557,1899,r,0,1,CALIN,NP,protein,nan,nan
3785378,c_MHASMcontig_1000891,2017,2371,r,0,1,CALIN,NP,protein,nan,nan
3785379,c_MHASMcontig_1000891,2486,3026,r,0,1,CALIN,NP,protein,nan,nan
3785380,c_MHASMcontig_1000891,3186,3402,r,0,1,CALIN,NP,protein,nan,nan
3785381,c_MHASMcontig_1000891,4024,4246,f,0,1,CALIN,NP,protein,nan,nan
3785382,c_MHASMcontig_1000891,4370,4661,r,0,1,CALIN,NP,protein,nan,nan
3785383,c_MHASMcontig_1000891,4777,5140,r,0,1,CALIN,NP,protein,nan,nan
3785384,c_MHASMcontig_1000891,5276,5588,r,0,1,CALIN,NP,protein,nan,nan
3785385,c_MHASMcontig_1000891,5704,6100,r,0,1,CALIN,NP,protein,nan,nan
3785386,c_MHASMcontig_1000891,6221,6554,r,0,1,CALIN,NP,protein,nan,nan
3789076,c_MHASMcontig_1002415,122,764,r,0,1,CALIN,NP,protein,N!!!U!!!W,Cell motility
3789076,c_MHASMcontig_1002415,122,764,r,0,1,CALIN,NP,protein,N!!!U!!!W,"Intracellular trafficking, secretion, and vesicular transport"
3789076,c_MHASMcontig_1002415,122,764,r,0,1,CALIN,NP,protein,N!!!U!!!W,Extracellular structures
3789077,c_MHASMcontig_1002415,780,1497,r,0,1,CALIN,NP,protein,nan,nan
3789078,c_MHASMcontig_1002415,1520,2216,r,0,1,CALIN,NP,protein,nan,nan
3789079,c_MHASMcontig_1002415,2306,3041,r,0,1,CALIN,NP,protein,nan,nan
3789349,c_MHASMcontig_1002531,1470,2175,r,0,1,CALIN,NP,protein,T,Signal transduction mechanisms
3789350,c_MHASMcontig_1002531,2288,2837,r,0,1,CALIN,NP,protein,nan,nan
3789351,c_MHASMcontig_1002531,2912,3449,r,1,1,CALIN,NP,protein,nan,nan
3789731,c_MHASMcontig_1002660,441,936,r,0,1,CALIN,NP,protein,nan,nan
3789732,c_MHASMcontig_1002660,1045,1507,r,0,1,CALIN,NP,protein,nan,nan
3789733,c_MHASMcontig_1002660,1583,2042,r,0,1,CALIN,NP,protein,J!!!O,"Translation, ribosomal structure and biogenesis"
3789733,c_MHASMcontig_1002660,1583,2042,r,0,1,CALIN,NP,protein,J!!!O,"Posttranslational modification, protein turnover, chaperones"
3790178,c_MHASMcontig_1002738,215,1079,f,0,1,CALIN,NP,protein,Q,"Secondary metabolites biosynthesis, transport and catabolism"
3790179,c_MHASMcontig_1002738,1306,2212,r,0,1,CALIN,NP,protein,R,General function prediction only
3792147,c_MHASMcontig_1003483,366,1173,f,0,1,CALIN,NP,protein,nan,nan
3792148,c_MHASMcontig_1003483,1169,1451,f,0,1,CALIN,NP,protein,nan,nan
3792149,c_MHASMcontig_1003483,1532,1934,f,0,1,CALIN,NP,protein,nan,nan
3792150,c_MHASMcontig_1003483,2041,2686,f,0,1,CALIN,NP,protein,G,Carbohydrate transport and metabolism
3792151,c_MHASMcontig_1003483,2799,3129,f,0,1,CALIN,NP,protein,nan,nan
3792152,c_MHASMcontig_1003483,3229,3766,f,0,1,CALIN,NP,protein,nan,nan
3792153,c_MHASMcontig_1003483,4177,4507,f,0,1,CALIN,NP,protein,R,General function prediction only
3792154,c_MHASMcontig_1003483,4517,4640,f,0,1,CALIN,NP,attC,nan,nan
3792155,c_MHASMcontig_1003483,4974,5199,f,0,1,CALIN,NP,protein,V,Defense mechanisms
3792156,c_MHASMcontig_1003483,5182,5509,f,0,1,CALIN,NP,protein,nan,nan
3792157,c_MHASMcontig_1003483,5740,6043,f,0,1,CALIN,NP,protein,nan,nan
3792158,c_MHASMcontig_1003483,6245,6392,f,0,1,CALIN,NP,protein,nan,nan
3792607,c_MHASMcontig_1003617,31,520,f,0,1,CALIN,NP,protein,V,Defense mechanisms
3792608,c_MHASMcontig_1003617,604,979,f,0,1,CALIN,NP,protein,R,General function prediction only
3792609,c_MHASMcontig_1003617,1099,1603,f,0,1,CALIN,NP,protein,nan,nan
3792610,c_MHASMcontig_1003617,1715,2105,f,0,1,CALIN,NP,protein,nan,nan
3792611,c_MHASMcontig_1003617,2094,2406,f,0,1,CALIN,NP,protein,S,Function unknown
3792612,c_MHASMcontig_1003617,2395,2662,f,0,1,CALIN,NP,protein,nan,nan
3792613,c_MHASMcontig_1003617,2722,3010,f,0,1,CALIN,NP,protein,V,Defense mechanisms
3792614,c_MHASMcontig_1003617,3006,3267,f,0,1,CALIN,NP,protein,K,Transcription
3792615,c_MHASMcontig_1003617,3601,3940,f,0,1,CALIN,NP,protein,S,Function unknown
3792616,c_MHASMcontig_1003617,4078,4465,f,0,1,CALIN,NP,protein,S,Function unknown
3792617,c_MHASMcontig_1003617,4469,4613,f,0,1,CALIN,NP,protein,nan,nan
3792618,c_MHASMcontig_1003617,4859,5567,f,0,1,CALIN,NP,protein,C,Energy production and conversion
3792619,c_MHASMcontig_1003617,5699,6263,f,0,1,CALIN,NP,protein,V,Defense mechanisms
3792620,c_MHASMcontig_1003617,6335,6677,f,0,1,CALIN,NP,protein,nan,nan
3792975,c_MHASMcontig_1003774,1,883,f,1,1,CALIN,NP,protein,nan,nan
3792976,c_MHASMcontig_1003774,989,2411,f,0,1,CALIN,NP,protein,nan,nan
3794571,c_MHASMcontig_1004291,392,1283,f,0,1,CALIN,NP,protein,nan,nan
3794572,c_MHASMcontig_1004291,1446,1620,f,0,1,CALIN,NP,protein,nan,nan
3794573,c_MHASMcontig_1004291,1722,2229,f,0,1,CALIN,NP,protein,nan,nan
3794574,c_MHASMcontig_1004291,2281,2812,f,0,1,CALIN,NP,protein,nan,nan
3797333,c_MHASMcontig_1005339,466,928,r,0,1,CALIN,NP,protein,nan,nan
3797334,c_MHASMcontig_1005339,1051,1708,r,0,1,CALIN,NP,protein,O,"Posttranslational modification, protein turnover, chaperones"
3797335,c_MHASMcontig_1005339,1843,2368,r,0,1,CALIN,NP,protein,nan,nan
3797336,c_MHASMcontig_1005339,2454,3027,r,0,1,CALIN,NP,protein,nan,nan
3797337,c_MHASMcontig_1005339,3223,3781,r,1,1,CALIN,NP,protein,nan,nan
3801513,c_MHASMcontig_1006896,533,1040,r,0,1,CALIN,NP,protein,nan,nan
3801514,c_MHASMcontig_1006896,1115,1853,r,0,1,CALIN,NP,protein,nan,nan
3801515,c_MHASMcontig_1006896,1968,2286,r,0,1,CALIN,NP,protein,nan,nan
3801516,c_MHASMcontig_1006896,2419,3229,r,0,1,CALIN,NP,protein,nan,nan
3801517,c_MHASMcontig_1006896,3315,3615,r,0,1,CALIN,NP,protein,X,"Mobilome: prophages, transposons"
3801518,c_MHASMcontig_1006896,3615,3885,r,0,1,CALIN,NP,protein,V,Defense mechanisms
3801519,c_MHASMcontig_1006896,4044,4281,r,0,1,CALIN,NP,protein,nan,nan
3810978,c_MHASMcontig_1010637,327,1278,f,0,1,CALIN,NP,protein,X,"Mobilome: prophages, transposons"
3810979,c_MHASMcontig_1010637,1316,1724,r,0,1,CALIN,NP,protein,nan,nan
3810980,c_MHASMcontig_1010637,1847,2231,r,0,1,CALIN,NP,protein,nan,nan
3812982,c_MHASMcontig_1011441,2,854,f,1,1,CALIN,NP,protein,J,"Translation, ribosomal structure and biogenesis"
3812983,c_MHASMcontig_1011441,937,1186,f,0,1,CALIN,NP,protein,T,Signal transduction mechanisms
3812984,c_MHASMcontig_1011441,1203,2493,f,0,1,CALIN,NP,protein,J,"Translation, ribosomal structure and biogenesis"
3816581,c_MHASMcontig_1012811,2,1085,f,1,1,CALIN,NP,protein,nan,nan
3816583,c_MHASMcontig_1012811,2087,2225,f,1,1,CALIN,NP,protein,nan,nan
3818653,c_MHASMcontig_1013677,0,72,r,1,1,complete,NP,protein,nan,nan
3818654,c_MHASMcontig_1013677,192,633,r,0,1,complete,NP,protein,nan,nan
3818656,c_MHASMcontig_1013677,1358,2312,f,0,1,complete,NP,intI,L,"Replication, recombination and repair"
3819750,c_MHASMcontig_1014153,190,583,r,0,1,CALIN,NP,protein,nan,nan
3819754,c_MHASMcontig_1014153,2042,2402,r,0,1,CALIN,NP,protein,nan,nan
3820680,c_MHASMcontig_1014544,1710,2691,r,0,1,In0,NP,intI,L,"Replication, recombination and repair"
3824192,c_MHASMcontig_1015857,189,936,f,0,1,CALIN,NP,protein,nan,nan
3824193,c_MHASMcontig_1015857,1036,1462,f,0,1,CALIN,NP,protein,nan,nan
