bin,bin_size(bp),particle_abundance,freeLiving_abundance,ratio,lifestyle,SRR3967558_0.8,SRR3967699_0.8,SRR3962771_0.8,SRR3960576_0.8,SRR3963622_0.2,SRR3960581_0.8,SRR3961604_0.8,SRR3965809_0.8,SRR3962680_0.2,SRR3962508_0.8,SRR3961935_0.2,SRR3963804_0.2,SRR3963498_0.8,SRR3965586_0.2,SRR3960580_0.8,SRR3965875_0.8,SRR3963982_0.2,SRR3968061_0.2,SRR3963458_0.2,SRR3966130_0.2,SRR3968062_0.2,SRR3965758_0.2,SRR3963658_0.8,SRR3963599_0.8,SRR3960684_0.8,SRR3967905_0.8,SRR3967690_0.2,SRR3965873_0.2,SRR3961906_0.2,SRR3963571_0.8,SRR3963449_0.2,SRR3962772_0.8,SRR3963457_0.2,SRR3964650_0.8,SRR3961047_0.2,SRR3960578_0.2,SRR3963805_0.8,SRR3965592_0.2,SRR3968060_0.8,SRR3965874_0.2,SRR3960579_0.2,SRR3960572_0.8,SRR3965676_0.8,SRR3967700_0.2,SRR3960577_0.2,SRR3968777_0.2,SRR3965647_0.8,SRR3967319_0.2,SRR3965585_0.8,SRR3961936_0.8,SRR3962773_0.2,SRR3963456_0.8,SRR3967025_0.8,SRR3962293_0.2,SRR3962777_0.8,SRR3968063_0.8,SRR3960575_0.2,SRR3968770_0.8
deep_MAG_0477,929387,0.224218471,1.743297586,0.128617439,planktonic,0.000228392,0.001002578,0.002535659,0.045007419,0.011045928,0.004158017,0.009304469,0.001574602,0.001686234,0.010500186,0.138458318,0.008229618,0.002852292,0.008718536,0.028573089,0.000822404,0.00324707,0,0.002851532,0.001816385,0,0.069015303,0.001299169,0.000825719,0.003364774,0,0.002483322,0.027849422,0.157496987,0.018666023,0.006769375,0.000942004,0.049456583,0.026090973,0.120890221,0.20755476,0.003165659,0.013368854,0,0.059021734,0.030349774,0.041071469,0.002811889,0,0.500493543,9.12E-05,0.005539681,0.0004772,0.004689229,0.004196314,0.004068954,0.003376554,0.000809364,0.020383655,0.000528382,9.59E-05,0.297473095,0.000186275
deep_MAG_0478,8141299,1.997829778,0.673147855,2.96789147,particle,2.16E-05,1.43E-05,0.135050565,0.43577905,0.015867567,0.080993904,0.038301921,0.001032226,0.011956054,0.026277421,0.00049045,0.004060593,0.005232537,0.000159364,0.210160859,1.77E-05,0.001347268,2.38E-05,0.372819712,0,0,1.14E-05,0.008352285,0.027819151,0.04969859,0,1.52E-05,1.07E-05,0.000272684,0.006913019,0.017292015,0.248467935,0.182864457,0.006887517,0.000884865,0.020198865,0.003090629,2.97E-05,5.58E-06,2.23E-05,0.001538563,0.172339649,0.001245423,9.40E-06,0.00273712,5.20E-06,0.000948912,1.81E-05,0.000883052,0.230108119,0.020271015,0.220490535,9.78E-05,0.01652142,0.087572605,1.63E-05,0.003720058,1.07E-05
deep_MAG_0480,2389281,1.475192412,1.530233555,0.964030888,mixed,0.00177631,0.001846263,0.073221456,0.002394404,0.072140737,0.107219264,0.042737053,0.058929522,0.051614229,0.067554348,0.047301621,0.029447457,0.025619724,0.431821038,0.077286643,0.020988645,0.033898728,4.13E-05,0.034082285,0.00088128,0.000107504,0.017788558,0.055024131,0.029152701,0.083566611,0.000185764,0.000792919,0.017234175,0.045946149,0.0671605,0.054499236,0.045549251,0.071158753,0.089093167,0.027213996,0.003585488,0.026794645,0.018765532,0.000316873,0.019638956,0.030800282,0.059107969,0.020796055,9.61E-05,0.028652849,0,0.033719005,0.0002966,0.331521763,0.038110628,0.064520841,0.053073105,0.001517347,0.367162201,0.060619452,9.21E-05,0.060744748,0.000217735
deep_MAG_0483,2207526,0.094204425,4.893739996,0.019249986,planktonic,0.000604172,0.000368366,0.001349046,0.008548734,0.000787819,0.008658055,0.000863433,0.000769356,0.000741245,0.001488487,0.003996147,0.004978537,0.00067117,0.000517668,0.05188062,0.000259679,0.000868748,0.000447035,0.002254414,0.000994043,0.000388282,0.000906273,0.000775562,0.000475139,0.001145757,0.000601837,0.000485228,0.000821005,0.010517381,0.000804145,0.001010612,0.000683371,0.000999923,0.000677858,0.006999818,0.235418666,0.00074169,0.001029323,0.000385261,0.000873478,0.00393425,0.006195902,0.000794684,0.000208008,0.026871824,0.000153302,0.001064878,0.000865864,0.000979603,0.000766016,0.006774136,0.000677937,0.000461013,0.003957004,0.000665203,0.000399036,4.575939962,0.000448413
deep_MAG_0484,2558507,0.220960894,4.857638864,0.045487304,planktonic,0.001358767,0.000945167,0.002410032,0.00698279,0.042243556,0.001489613,0.004319174,0.003738048,0.122453256,0.004265964,0.228877935,0.010297021,0.043921237,0.017809573,0.001975321,0.004250464,0.02488947,0.000542308,1.731519573,0.007345104,0.000479632,0.044384872,0.005006185,0.017662432,0.003647308,0.00124322,0.000994957,0.052868107,0.031634958,0.059076625,0.035521437,0.006973455,1.449296358,0.003986266,0.05512571,0.281298225,0.003092388,0.106477294,0.001291911,0.020202842,0.053946199,0.003237423,0.008762551,0.000417774,0.044012571,0.000432036,0.003367169,0.018820723,0.001558658,0.008733349,0.237880681,0.00571085,0.000874865,0.205835629,0.009420719,0.000343146,0.032031061,0.001315796
deep_MAG_0485,303030,0.242614335,2.441048142,0.09938941,planktonic,0.002782432,0.00111535,0.000740649,0.001813579,0.033858512,0.000335594,0.028526111,0.027310881,0.018470168,0.000920075,0.020478571,0.006186681,0.002974667,0.560106058,0.000349173,0.001261148,0.042537331,0.066651382,0.035156113,0.246745372,0.014685958,0.125279194,0.002449971,0.031930958,0.012534788,0.006339908,0.021751011,0.279989218,0.044946045,0.006734701,0.025313775,0.004622573,0.073433616,0.003294503,0.317296822,0.001613415,0.000954985,0.001916131,0.001561516,0.005590046,0.30591674,0.000240876,0.000469334,0.014142029,0.006082616,0.007800686,0.005536125,0.018003857,0.052825695,0.001483901,0.082697072,0.001701564,0.02651392,0.060880466,0.001473216,0.013530014,0.003519258,0.000286127
deep_MAG_0488,3807991,0.858473261,2.854391444,0.300755267,planktonic,0.043673118,0.065344839,0.012936636,0.024693082,0.0767917,0.017733093,0.02094138,0.029497128,0.055578594,0.030099685,0.126191344,0.014829736,0.032486176,0.158042505,0.021852259,0.021760224,0.080381143,0.090474216,0.067847838,0.118609376,0.100757441,0.084318519,0.036007871,0.021836038,0.004986528,0.038760855,0.12142251,0.064600838,0.126256464,0.020365069,0.069193622,0.017739472,0.108309165,0.013290764,0.098608347,0.238531231,0.010508448,0.083554938,0.039973387,0.089644043,0.039408771,0.022690024,0.021969756,0.06126704,0.117995358,0.177279148,0.028335739,0.203814665,0.058806368,0.015871098,0.085578228,0.018958652,0.029217785,0.080802433,0.014731709,0.072309087,0.11430223,0.05109699
deep_MAG_0489,3275985,4.495658298,5.963551476,0.753855872,mixed,0.044261209,0.053854446,0.020335701,0.027472061,0.166713549,0.036772897,0.52018701,0.240955767,0.227619361,0.068991651,0.048354218,0.081122853,0.140838929,0.293116819,0.02296127,0.033546676,0.10331097,0.604320051,0.245613071,0.149974836,0.218001609,0.253776691,0.173147366,0.386870059,0.269479425,0.468298366,0.07391041,0.277442192,0.117294692,0.20995316,0.403760334,0.09119258,0.285156493,0.085162088,0.633677855,0.029167663,0.079011606,0.029921855,0.093358007,0.043609391,1.075608028,0.080288328,0.013442316,0.068656637,0.071783857,0.048567098,0.184339453,0.055385578,0.209581179,0.100485198,0.152008418,0.361932365,0.111646306,0.179547815,0.147390785,0.182362664,0.026129132,0.037539431
deep_MAG_0490,7377812,3.663321105,0.053879707,67.99073929,particle,0.041974402,0.023419844,0.020228172,0.037785447,0.000949036,0.00778909,0.525685949,0.004584169,0.008927063,0.023353404,0.000960821,0.00195661,0.045268815,0.000418435,0.062032543,0.463101413,0.00485136,0.000533606,0.001090511,0.000709094,0.000562149,0.001085258,0.04478859,0.011166501,0.205924328,0.061730959,0.000405731,0.000635846,0.001244625,0.011980904,0.003505645,0.029363888,0.000884122,0.347403358,0.0021919,0.00038871,0.315168423,0.004607713,0.023568365,0.004456967,0.008642416,0.033050271,0.352601376,0.000300612,0.000987557,0.000355241,0.102541828,0.000455211,0.002944182,0.085058099,0.000834479,0.211302018,0.002941771,0.001160544,0.564860251,0.000452589,0.000778445,0.001250155
deep_MAG_0491,2431280,4.545632419,17.41230306,0.261058655,planktonic,0.000945616,0.001381382,0.153633245,0.132918136,0.952805798,0.013439249,0.040376624,0.128271956,0.750265691,0.063231796,0.304415708,0.072574117,0.136673053,0.244424728,0.120168038,0.370802426,5.101570033,0.000284126,1.438242829,0.005965351,0.001548391,0.886666221,0.316765708,0.187033706,0.007144678,0.000151758,0.003453953,0.384970627,0.160129644,0.267388758,0.191334645,0.208591667,0.433871995,0.489288678,0.064926336,0.379127187,0.038912058,2.595553809,0.00095288,1.299695879,0.011800013,0.343707191,0.555363482,0.000721464,0.272037688,0.000121998,0.261192188,0.000121449,0.103929934,0.210429074,1.091743624,0.112059928,0.003945868,0.657767498,0.275810283,0.001051734,0.106162256,7.13E-05
deep_MAG_0494,2848845,3.577686676,6.211111438,0.576013925,mixed,0.001859161,0.002221763,0.042095548,0.331253271,0.286754401,0.00353078,0.00504719,0.162624599,0.233677314,0.006714519,0.016092476,0.039671428,0.341926184,2.014129503,0.612591849,0.076424983,0.038245974,0.000692571,0.385168679,0.019062769,0.002189559,0.396524759,0.108168219,0.148102283,0.003707006,0.000363469,0.005836952,0.239897356,0.005080625,0.197410592,0.276653575,0.191344662,0.30107971,0.05103189,0.010127605,0.427593044,0.024800935,0.525034282,0.001841689,0.066686052,0.002609962,0.168493776,0.164278216,0.002508983,0.105054038,8.90E-05,0.055289754,0.001801808,0.35766676,0.097285508,0.400054806,0.264473848,0.010293568,0.200346261,0.144616879,0.00213647,0.208447902,9.13E-05
deep_MAG_0496,2915926,0.526643944,2.543139963,0.207084137,planktonic,0.011703215,0.01493017,0.00507395,0.02598076,0.050676223,0.002387008,0.062761525,0.002299678,0.231353591,0.015184908,0.054126442,0.041454499,0.01191398,0.032157031,0.005675787,0.022489059,0.128532298,0.17490246,0.029260414,0.008561924,0.087561011,0.056592614,0.017292352,0.002796036,0.030647813,0.04123727,0.044638997,0.008780485,0.077145901,0.007191564,0.09080806,0.010306208,0.05603335,0.02110193,0.405552401,0.042964128,0.020454253,0.106981453,0.007528329,0.10275909,0.387204862,0.009507899,0.014251129,0.016857284,0.049144767,0.016474014,0.014349913,0.048866785,0.006673046,0.011671764,0.070073655,0.018809848,0.002363685,0.086151324,0.031932395,0.073282946,0.0375249,0.004845524
deep_MAG_0502,2015441,0.501024414,3.706618792,0.135170203,planktonic,0.019324859,0.021625098,0.003172514,0.028049072,0.327575662,0.000655953,0.002797984,0.00078661,0.018654732,0.000442679,0.00382755,0.02115604,0.032298519,0.002175008,0.104036225,0.000213479,0.083933768,9.79E-05,0.341854528,0.0984586,0.002869985,0.007324815,0.0221631,0.015074036,0.002081686,0.000366628,0.167267676,0.004563294,0.002944873,0.022628528,0.007287487,0.011671177,0.162625512,0.016230663,0.01010994,1.007138733,0.003972545,0.016062442,0.007111812,0.003629439,0.006799178,0.072249135,0.001630271,0.006073011,0.860294837,4.20E-05,0.001444075,0.077025697,0.000980605,0.008831979,0.090302184,0.005326378,0.091264712,0.072874587,0.003696609,0.000897483,0.303649235,0
deep_MAG_0503,2543283,1.051771487,2.08846627,0.503609516,mixed,0.003768714,0.005530604,0.000544194,0.001295248,0.056402051,0.004872123,0.087188952,0.130962538,0.061267815,0.024363908,0.004028014,0.046463272,0.019624617,0.030016524,0.001703327,0.009254551,0.033237039,0.239379004,0.174029814,0.095684274,0.072368891,0.025419534,0.022527865,0.139176857,0.018904263,0.159386519,0.013701141,0.295781959,0.112962005,0.028474498,0.416294515,0.001101245,0.051742322,0.006548732,0.063323485,0.0092902,0.020454485,0.00214569,0.035111477,0.038455503,0.077568681,0.011200918,0.000898351,0.055040341,0.072258946,0.005429723,0.007256457,0.007168025,0.064310897,0.005906408,0.00419382,0.119778501,0.031038669,0.016058284,0.018875116,0.069395368,0.008755399,0.002316086
deep_MAG_0505,3155360,0.855269958,2.446923053,0.349528751,planktonic,0.015409987,0.020284175,0.008551889,0.006623035,0.077091619,0.004761551,0.036001626,0.145618136,0.007134665,0.050602395,0.076391475,0.001473762,0.023322813,0.057933066,0.00644315,0.007769108,0.079608904,0.106220051,0.061175841,0.321031614,0.041169584,0.118012442,0.038911233,0.077531241,0.006957379,0.040914976,0.028691716,0.464495288,0.158004847,0.026303477,0.054375918,0.030027714,0.181857847,0.01605522,0.106746137,0.014478676,0.002029619,0.006279433,0.017024459,0.025611693,0.054036098,0.007348559,0.004086873,0.024240014,0.024138269,0.01161256,0.058965999,0.064937996,0.042934665,0.027156859,0.123171527,0.017207327,0.073546437,0.129285816,0.002599979,0.030332327,0.027716196,0.009947749
deep_MAG_0507,1289162,0.228770825,2.321084021,0.098562061,planktonic,0.012127046,0.007793357,0.002725968,0.027300213,0.105286067,0.005164569,0.003482734,0.007425571,0.067159212,0.002205404,0.120091544,0.029790088,0.007225227,0.080158256,0.007229148,0.004189262,0.083461907,0.053719617,0.062068699,0.063859798,0.071085602,0.110456944,0.008646748,0.004459394,0.001438008,0.003777227,0.156293497,0.053378756,0.069726792,0.007994963,0.051049451,0.003349082,0.174590319,0.004782607,0.045079118,0.060421623,0.0017215,0.122750158,0.008693687,0.10928048,0.03169557,0.003878677,0.005284102,0.053629998,0.067533311,0.128030878,0.007014275,0.120715054,0.003694522,0.003064523,0.079885188,0.002582104,0.008604524,0.052033802,0.003254237,0.054247506,0.097852293,0.005414639
deep_MAG_0508,3452677,1.604104625,1.137358798,1.410376944,mixed,0.067767624,0.139425686,0.101117462,0.071261359,0.014112343,0.052957189,0.06686393,0.030309226,0.041354025,0.067837454,0.051487962,0.009424499,0.01729789,0.090767353,0.133197065,0.05328654,0.031571311,0.001711868,0.035750311,0.022233201,0.018658979,0.045077634,0.027016144,0.019078496,0.032327407,0.002802994,0.087711046,0.025165971,0.05444597,0.024334958,0.076770658,0.050415964,0.072130186,0.049186472,0.059572999,0.06398526,0.005921776,0.028546246,0.149804485,0.0351554,0.014859166,0.046704266,0.06449755,0.016763316,0.014017987,0.001447006,0.051392958,0.015837534,0.051943244,0.089751421,0.073298419,0.053052222,0.033969708,0.073249052,0.040055789,0.006398104,0.062253095,0.004129241
deep_MAG_0509,5886968,6.345197937,0.34520125,18.38115576,particle,0.006745111,0.005418419,0.255862206,0.481484462,0.005110404,0.048415127,0.017665869,0.006792252,0.027165662,0.034051333,0.00847635,0.001611228,0.025725266,0.016534369,3.20285689,0.007122718,0.003994097,0.000301625,0.013722951,0.004384101,0.003144573,0.005020828,0.013520655,0.021317949,0.11074997,0.001191159,0.003129281,0.003431609,0.010353451,0.026108979,0.014030335,0.089666962,0.008027985,0.018884745,0.005093575,0.057492798,0.009967244,0.003556078,0.003823609,0.003162124,0.01104588,0.031885721,0.008238536,0.00083733,0.009431398,0.000260126,0.009332022,0.002250467,0.022818898,0.098803379,0.020071661,0.390920037,0.006258963,0.022626033,1.387350112,0.001536095,0.080934932,0.000683247
deep_MAG_0510,1693906,0.344029952,1.773101714,0.194027195,planktonic,0.000647159,0.000753728,0.000463742,0.000324312,0.002021526,0.001408439,0.000508003,0.104076575,0.002290623,3.27E-05,0.000288189,0.002322738,0.000500026,0.08273957,0.000171597,0.000925949,0.012143686,0.033013856,0.029871787,0.086577635,0.004324072,0.061203687,0.000465701,0.147231408,7.01E-05,0.006492413,0.00243147,0.83358472,0.001308527,0.001051388,0.59265724,0.00065444,0.006968078,0.001032459,0.001506204,0.000231264,0.000795931,0.001335528,0.001226143,0.001319959,0.002243994,0.000537349,0.000925071,0.003749184,0.000664669,0.000549494,0.005479255,0.004337689,0.009267522,0.000648993,0.001330399,0.044200542,0.008613908,0.001456151,0.000891501,0.004556993,0.000629775,7.66E-05
deep_MAG_0511,4691839,2.375567202,1.411560781,1.682936529,mixed,0.195251868,0.467671863,0.003002933,0.00054956,0.010317097,0.003909276,0.011274625,0.209429382,0.00049297,0.003088254,0.008843569,0.001038932,0.006241874,0.008129872,0.003291076,0.225802976,0.005958551,0.004605281,0.001749222,0.149094857,0.037798277,0.296070322,0.015783813,0.001805868,0.003886555,0.011287181,0.028757029,0.323084252,0.003487462,0.012479188,0.000609341,0.002437961,0.003359709,0.019776597,0.003650133,0.000997569,0.002231349,0.052052978,0.04469799,0.388451353,0.00260495,0.0018017,0.211808443,0.005641798,0.002933669,0.053137946,0.257097579,0.015256723,0.027284582,0.00141565,0.001906535,0.002227205,0.512899502,0.00045282,0.001777783,0.046814329,0.001077565,0.06854024
deep_MAG_0512,2916481,0.748171727,2.42206703,0.308898027,planktonic,9.70E-05,0.000239218,0.020957515,4.43E-05,0.000166843,0.001411848,0.000491496,8.36E-05,2.128397151,0.004643142,0.002541464,0.000153953,0.000272486,6.62E-05,0.000479729,0.000245694,4.50E-05,3.38E-05,0.073949059,0.000144223,0.000117559,4.79E-05,9.55E-05,0.010469749,0.000704666,0,9.85E-05,7.56E-05,0.000603765,0.000210043,0.002280757,0.085318694,0.000238053,0.000171439,0.00053141,0.000145574,3.31E-05,0.000280276,0.000146021,8.30E-05,9.95E-05,4.95E-05,0.000195495,5.11E-05,4.27E-05,0.00011623,0,9.11E-05,5.21E-05,0.01678084,0.123896079,0.00139691,0.000242139,0.087752884,0.603235645,8.89E-05,1.74E-05,1.49E-05
deep_MAG_0514,1725742,0.2610189,2.453951587,0.106366768,planktonic,0.016660184,0.009263513,0.003750022,0.030637746,0.083481629,0.003181339,0.008885682,0.010126668,0.105053089,0.004297058,0.142388114,0.034279747,0.010316656,0.053534175,0.00183734,0.010183379,0.052375662,0.039101411,0.055520749,0.030437089,0.031486746,0.144786042,0.007801553,0.006217819,0.001123757,0.004237486,0.125921309,0.049466474,0.073124941,0.008303241,0.0676781,0.004261405,0.083612102,0.005862213,0.070007154,0.052757017,0.004718414,0.179096782,0.004522902,0.152670421,0.04073836,0.00410106,0.006288714,0.032484992,0.081924641,0.274894447,0.010443702,0.139946764,0.018726179,0.002836847,0.093751747,0.005674552,0.004302711,0.046716871,0.006001042,0.030230475,0.116715013,0.01622524
deep_MAG_0518,3102623,2.710450141,4.159899847,0.651566201,mixed,0.338432678,0.172734939,0.01355976,0.061152026,0.51386441,0.002458609,0.009638136,0.132211761,0.032096258,0.005658841,0.020322183,0.053622935,0.14094355,0.022989572,0.012213655,0.047121625,0.068869969,0.008364103,0.064293029,0.533730049,0.047010361,0.145551259,0.256800191,0.206212099,0.005824249,0.007428166,0.418994732,0.199823121,0.012169507,0.093619381,0.058386178,0.016724396,0.143807827,0.108392605,0.019905209,0.138492495,0.050196403,0.53535181,0.187071285,0.258320449,0.004872506,0.119902158,0.172270417,0.083326138,0.105914423,0.002038097,0.057634912,0.549406099,0.011000283,0.042095994,0.040742436,0.069201829,0.199303435,0.063204585,0.023663541,0.143561072,0.014430108,0.003422146
deep_MAG_0519,2342612,7.27684828,9.194478938,0.791436723,mixed,0.261628517,0.17167,0.072769125,0.327153791,0.495949096,0.109615293,0.434442789,0.412914636,0.286213026,0.217108083,0.24032472,0.088387129,0.359314271,0.148779429,0.370410913,0.146091622,0.294440341,0.539493107,0.291449159,0.329521732,0.289665553,0.339934429,0.308068442,0.357272616,0.071761112,0.25845976,0.272808564,0.648930858,0.597484124,0.29896116,0.714550503,0.096190643,0.367397484,0.146862657,0.2388854,0.0779843,0.105633867,0.229194536,0.221720207,0.347593289,0.298386782,0.12780024,0.072416249,0.185464528,0.487518015,0.448435891,0.200857884,0.318181242,0.697335346,0.126515616,0.194592987,0.379645936,0.258462723,0.242928336,0.196311318,0.327253862,0.179984376,0.142199603
deep_MAG_0523,3012316,6.659015687,5.488837521,1.213192349,mixed,0.020164545,0.007352374,0.169733197,0.058824669,1.554547894,0.005856972,0.046159439,0.04476487,0.33753454,0.171790529,0.692888205,0.123758181,2.412984706,0.023436689,0.038094782,0.005138036,0.068847872,0.001012292,0.543701728,0.017596614,0.007649074,0.025184188,0.781585141,1.084336085,0.053901145,0.000294195,0.019867704,0.028637693,0.568575662,0.253194678,0.053319301,0.183110656,0.289886486,0.189740958,0.149278449,0.120303577,0.153019606,0.031271084,0.005667584,0.0199363,0.018693267,0.103055996,0.012736496,0.003643884,0.073351755,0.001039518,0.005908084,0.025838609,0.006135286,0.340047547,0.384343994,0.151179358,0.00796925,0.29231682,0.334593446,0.010540161,0.012376141,0.001135896
deep_MAG_0524,1981193,2.599098383,1.278836946,2.032392316,particle,0.272904703,0.194222495,0.032783718,0.069097387,0.043628192,0.075440592,0.015955933,0.036479416,0.015475122,0.065929447,0.061149427,0.009052122,0.126834383,0.029251595,0.107510269,0.102043805,0.048377513,0.020909119,0.046900749,0.056553678,0.031436182,0.041405035,0.107167971,0.044362208,0.004015064,0.062808601,0.072514306,0.025047928,0.042770233,0.224016746,0.025425998,0.041037845,0.049136029,0.044985241,0.009380919,0.111775538,0.014646409,0.06111632,0.158440686,0.083218839,0.00421639,0.060410651,0.087745752,0.029051373,0.041660649,0.088050725,0.068520828,0.07914622,0.218284394,0.032386042,0.046541737,0.041935118,0.085359313,0.035007037,0.016309617,0.034982784,0.070637973,0.152480965
deep_MAG_0526,1042456,0.404882606,4.95469781,0.081716912,planktonic,0.00782984,0.012424074,0.000748281,0.00721915,0.194624695,0.00638193,0.015347759,0.008481378,0.245405445,0.003999349,0.038806003,0.016540506,0.001525346,0.026224244,0.008319499,0.013243468,0.133100681,0.14082066,0.046445766,0.311172606,0.252151787,0.113185587,0.006100442,0.004366685,0.002921354,0.00567436,0.291431121,0.149659338,0.216352787,0.005962829,0.315666515,0.00128774,0.208388359,0.004158715,0.173757598,0.006090342,0.000601165,0.123718071,0.011832044,0.434192148,0.117706818,0.003005956,0.001824142,0.225318079,0.20406883,0.209385472,0.002363105,0.318161996,0.00339829,0.001295019,0.04084717,0.008331886,0.011822263,0.066888535,0.004707861,0.236679759,0.334586653,0.003028919
deep_MAG_0527,3064145,8.888501507,0.456702457,19.46234661,particle,0.001107761,0.010090071,0.072744681,0.002506746,0.000886362,8.427422243,0.030948877,0.001193983,0.019408237,0.092502684,0.066552345,0.000195895,0.001586341,0.001242354,0.016469165,0.001868644,0.001354708,0.000386473,0.02560194,0.001896838,0.000950999,0.002326143,0.001745445,0.013065473,0.016222012,0.000578437,0.002622319,0.00180487,0.083661184,0.001844463,0.003579516,0.061130795,0.000960214,0.000815979,0.040822387,0.004519099,0.000362664,0.001278471,0.001374399,0.00341265,0.014470267,0.003677889,0.001118829,0.000561464,0.001205675,0.000691062,0.003323953,0.001127532,0.001521411,0.055169495,0.11965726,0.008613231,0.004057877,0.046279827,0.052620812,0.000316853,0.009246365,0.002500297
deep_MAG_0528,4152113,7.236623313,7.428016579,0.974233597,mixed,0.001865043,0.000977834,1.221705575,0.020257187,0.052822852,0.376036433,0.236725376,0.002334006,0.401634503,1.021384734,1.179876409,0.039398795,0.162270821,0.004471283,0.087504021,0.002749042,0.026979484,0.000142128,0.314767913,0.002042484,0.000814525,0.002389414,0.113540236,0.300503527,0.884742458,7.12E-05,0.000714584,0.002141142,1.393420861,0.363492984,0.023554631,0.940465603,0.192452945,0.215368255,0.388063667,0.016432964,0.06135984,0.001572771,0.000706721,0.001179831,0.536392463,0.008470579,0.002862876,0.000129145,0.009773327,4.08E-05,0.002991643,0.001016843,0.007903091,0.576967117,1.594599152,0.037600885,0.00258851,1.208676405,0.582251807,0.00047807,0.03251524,0.000447853
deep_MAG_0531,3358994,12.4678698,0.583608823,21.36340183,particle,0.061072868,0.681883861,0.005780958,0.000843913,0.000889889,0.000992731,0.001730215,0.103143662,8.86E-05,0.002876259,0.003559639,0.000133671,0.002428478,0.004903761,0.000641068,0.562345538,0.008433995,0.010306579,0.000346835,0.105738225,0.003700938,0.030448058,0.012657575,0.002556296,0.000266916,4.082632311,0.080437807,0.010229921,0.001299302,0.003749199,0.000146196,0.000865323,0.000194605,0.020371179,0.000609623,0.00011533,0.001214286,0.056067094,1.630983668,0.081613337,0.000110956,0.002846119,0.874300318,0.17698835,0.000632832,0.001450108,0.370517162,0.004714455,0.104020245,0.001616258,0.000261634,0.002100052,3.917076623,0.000134534,0.001179048,0.003690005,5.26E-05,0.011487664
deep_MAG_0533,3511586,5.029823847,4.097563278,1.227515844,mixed,0.045394878,0.066069332,0.291298917,0.08642401,0.028933827,0.192383784,0.218545433,0.686645127,0.038697912,0.410207259,0.303596193,0.005392222,0.027374904,0.090709189,0.557774583,0.196070786,0.057781654,0.000449639,0.02727468,0.016785863,0.011214387,0.145707463,0.026408644,0.016020268,0.126600817,0.000630706,0.021377507,0.186500288,0.603130794,0.636897228,0.025307467,0.067361783,0.935515322,0.059699046,0.135155549,0.094681422,0.010229527,0.274322513,0.043667615,0.397163157,0.222624054,0.179649383,0.380357597,0.022989496,0.057861608,0.006864283,0.317541385,0.017645806,0.146518168,0.086235298,0.06569296,0.055983785,0.025424225,0.091403829,0.057809315,0.001181048,0.212784195,0.013418998
deep_MAG_0534,1142374,0.30278259,2.145100221,0.141150789,planktonic,0.006987683,0.002639343,0.002882172,0.177441285,0.089435544,0.000578634,0.001292147,0.001212352,0.054459341,0.002084943,0.120697216,0.102570393,0.006850467,0.01974255,0.004636687,0.003753498,0.034347429,0.073016229,0.036076073,0.01544016,0.039846345,0.067617444,0.006007532,0.000504247,6.49E-05,0.004389356,0.053588279,0.011959259,0.056580876,0.001152868,0.051220872,0.00214653,0.017072101,0.001348799,0.011108153,0.06308773,0.00514864,0.144723521,0.002396084,0.142960638,0.007083182,0.005359991,0.007036308,0.013581411,0.200489167,0.437692697,0.005180362,0.053952607,0.001196536,0.001749865,0.06931658,0.002449942,0.002093916,0.040633349,0.002305402,0.025842469,0.116801073,0.016049632
deep_MAG_0535,3189164,4.406784639,13.44133023,0.327853312,planktonic,0.216100949,0.282949052,0.050909456,0.196918094,0.557745664,0.081711973,0.145856566,0.169449943,0.422829661,0.12654072,0.452196561,0.144470541,0.156634201,0.101510742,0.121894499,0.137460799,0.407053403,0.535534465,0.31268161,0.504265871,0.451749827,0.496718212,0.175836623,0.139977293,0.03747171,0.230159766,0.656670939,0.415568539,0.468757439,0.099035614,0.399395701,0.072313695,0.506116511,0.074993879,0.247410743,0.677681075,0.078013974,0.689662183,0.240346701,0.690089335,0.374315838,0.098502425,0.134544789,0.334734979,0.631021845,0.838673291,0.158360408,0.868614451,0.108711452,0.071690575,0.310500012,0.096812009,0.160464464,0.26559883,0.086902346,0.41792448,0.67976196,0.238296183
deep_MAG_0539,10984052,2.271959902,1.858865571,1.222229266,mixed,0.000871976,0.000877382,0.3536354,0.00455641,0.057200024,0.05575393,0.21642962,0.003616515,0.074635979,0.115852961,0.113941741,0.012431364,0.01023691,0.340895142,0.0319212,0.002295627,0.352101578,0.000341045,0.063932877,0.000456486,0.000296196,0.001178784,0.012683714,0.099028557,0.17186313,0.000793134,0.000255315,0.00116358,0.056828518,0.043831265,0.057022933,0.233007645,0.098317648,0.066992885,0.031392598,0.00095225,0.008947787,0.00107405,0.0008308,0.000660709,0.022771632,0.013854836,0.00127446,0.00020173,0.001382361,0.00034323,0.002056781,0.000346458,0.11487444,0.338135204,0.111696866,0.163243122,0.001702925,0.452034516,0.201738209,0.000216865,0.00500996,0.00083621
