contig,ocean,gene_callers_id,is_integron,COG_accession,COG_category,pnps_ERR599362,pnps_ERR599371,pnps_ERR599376,pnps_ERR599339,pnps_ERR599088,pnps_ERR599023,pnps_ERR594389,pnps_ERR599068,pnps_ERR599034,pnps_ERR598972,pnps_ERR599018,pnps_ERR599012,pnps_ERR598982,pnps_ERR599150,pnps_ERR599057,pnps_ERR594414,pnps_ERR594362,pnps_ERR599173,pnps_ERR594392,pnps_ERR598970,pnps_ERR599146,pnps_ERR599351,pnps_ERR599058,pnps_ERR599025,pnps_ERR594320,pnps_ERR599110,pnps_ERR594324,pnps_ERR594359,pnps_ERR594361,pnps_ERR594385,pnps_ERR599021,pnps_ERR599107,pnps_ERR594291,pnps_ERR598990,pnps_ERR598973,pnps_ERR598979,pnps_ERR599026,pnps_ERR598960,pnps_ERR594382,pnps_ERR599164
c_35944,EAC,2403389,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.2857622410677383,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403390,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.08423310288323634,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403396,non-integron,E!!!H,Amino acid transport and metabolism!!!Coenzyme transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.06239321703359036,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403397,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.0027249175645966237,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403398,non-integron,E!!!H,Amino acid transport and metabolism!!!Coenzyme transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.042296014730015534,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403399,non-integron,F,Nucleotide transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.13461029931287286,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403400,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.0795083901938904,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403403,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,,,,,,,,,0.06880365419496456,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403404,non-integron,C!!!H!!!R,Energy production and conversion!!!Coenzyme transport and metabolism!!!General function prediction only,,,,,,,,,,,,,,,,,,,,,,0.05289108333143453,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403405,non-integron,G,Carbohydrate transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.24136597749950897,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403406,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,,,,,,,,,0.11806921021652753,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403407,non-integron,S,Function unknown,,,,,,,,,,,,,,,,,,,,,,0.5531916906074925,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403408,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,,,,,,,,,0.002844415206663474,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403409,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,,,,0.001956916898369104,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403412,non-integron,F,Nucleotide transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.0011453187815751286,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403422,non-integron,C,Energy production and conversion,,,,,,,,,,,,,,,,,,,,,,0.02795961627481192,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403423,non-integron,F,Nucleotide transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.06795718953570798,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403424,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.1974718316827179,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403425,non-integron,U,"Intracellular trafficking, secretion, and vesicular transport",,,,,,,,,,,,,,,,,,,,,,0.09955729603983708,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403426,non-integron,C,Energy production and conversion,,,,,,,,,,,,,,,,,,,,,,0.07755403075211835,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403427,non-integron,T!!!K,Signal transduction mechanisms!!!Transcription,,,,,,,,,,,,,,,,,,,,,,0.0023046231872005532,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403430,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,,,,,,,,,0.07010733312598474,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403431,non-integron,C!!!C,Energy production and conversion!!!Energy production and conversion,,,,,,,,,,,,,,,,,,,,,,0.08430169043709583,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403433,non-integron,C,Energy production and conversion,,,,,,,,,,,,,,,,,,,,,,0.00343802289697152,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403436,non-integron,S,Function unknown,,,,,,,,,,,,,,,,,,,,,,0.0018843467168636087,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403440,non-integron,S,Function unknown,,,,,,,,,,,,,,,,,,,,,,0.0013583425835981561,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403441,non-integron,Q,"Secondary metabolites biosynthesis, transport and catabolism",,,,,,,,,,,,,,,,,,,,,,0.059691956265565976,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403442,non-integron,E!!!P,Amino acid transport and metabolism!!!Inorganic ion transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.22444518154512424,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403443,non-integron,I,Lipid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.0012624048248721063,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403444,non-integron,E!!!E,Amino acid transport and metabolism!!!Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.03568220948459073,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403445,non-integron,H!!!E,Coenzyme transport and metabolism!!!Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.05041670061498249,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403446,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,,,,,,,,,0.0018340024974038466,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403447,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,,,,0.0017544629316078595,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403448,non-integron,F,Nucleotide transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.0011370317148678688,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403449,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,,,,,,0.07957761075783586,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403450,non-integron,H!!!H,Coenzyme transport and metabolism!!!Coenzyme transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.09962473140646408,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403451,non-integron,H,Coenzyme transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.018666507418889842,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403454,non-integron,H,Coenzyme transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.0369869672733557,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403455,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,,,,,,,,,0.09163634001680963,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403458,non-integron,S,Function unknown,,,,,,,,,,,,,,,,,,,,,,0.09991362571187656,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403459,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.27049989309418965,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403460,non-integron,S,Function unknown,,,,,,,,,,,,,,,,,,,,,,0.1535782176028683,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403461,non-integron,V,Defense mechanisms,,,,,,,,,,,,,,,,,,,,,,0.04161543366935773,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403462,non-integron,M!!!T,Cell wall/membrane/envelope biogenesis!!!Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.11639930715926708,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403463,non-integron,S,Function unknown,,,,,,,,,,,,,,,,,,,,,,0.06803363226800445,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403464,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,,,,0.0808313596025849,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403466,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,,,,,,0.5307106403478048,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403467,non-integron,I,Lipid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.29868740088815265,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403468,non-integron,P,Inorganic ion transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.06121664903185095,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403469,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.07270496666755118,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403470,non-integron,T!!!T,Signal transduction mechanisms!!!Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.2599272364691683,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403471,non-integron,T!!!T!!!T,Signal transduction mechanisms!!!Signal transduction mechanisms!!!Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.02612663518170933,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403472,non-integron,T!!!T!!!T,Signal transduction mechanisms!!!Signal transduction mechanisms!!!Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.05424435639902391,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403473,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.5851670783141741,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403474,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.09866649957562622,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403475,non-integron,D,"Cell cycle control, cell division, chromosome partitioning",,,,,,,,,,,,,,,,,,,,,,0.001327683286703543,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403476,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.03061601343790827,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403478,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.2296883065664272,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403479,non-integron,K,Transcription,,,,,,,,,,,,,,,,,,,,,,0.008790734675339664,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403480,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.009139189786634142,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403481,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.1828877583029497,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403482,non-integron,P,Inorganic ion transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.003185019563192344,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403484,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.08038930230761065,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403485,non-integron,I,Lipid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.20022159135436726,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403486,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.001779487976303961,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403488,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.002032520899241223,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403489,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.4528884482518011,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403490,non-integron,F,Nucleotide transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.1514796991796476,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403491,non-integron,F!!!V,Nucleotide transport and metabolism!!!Defense mechanisms,,,,,,,,,,,,,,,,,,,,,,0.2859740317591118,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403501,non-integron,T,Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.01970797484430907,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403504,non-integron,E!!!S,Amino acid transport and metabolism!!!Function unknown,,,,,,,,,,,,,,,,,,,,,,0.1604610964190919,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403505,non-integron,P,Inorganic ion transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.07206603528543233,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403506,non-integron,I,Lipid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.001508801675073483,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403507,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.0013452523156958721,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403508,non-integron,T!!!T,Signal transduction mechanisms!!!Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.062042035296867186,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403509,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.3366315359640596,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403517,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.0985759269063489,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403521,non-integron,D,"Cell cycle control, cell division, chromosome partitioning",,,,,,,,,,,,,,,,,,,,,,0.00142015060931121,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403523,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.09521326940566427,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403524,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,,,,0.0016544593971756824,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403525,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.03896413030146237,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403526,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.06175482705120934,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403527,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.034678525501978204,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403528,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.015389837725400816,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403529,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,,,,0.0015167410984335064,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403530,non-integron,E!!!H!!!J!!!Q,"Amino acid transport and metabolism!!!Coenzyme transport and metabolism!!!Translation, ribosomal structure and biogenesis!!!Secondary metabolites biosynthesis, transport and catabolism",,,,,,,,,,,,,,,,,,,,,,0.0029797516541321878,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403531,non-integron,S,Function unknown,,,,,,,,,,,,,,,,,,,,,,0.0029066292473428463,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403534,non-integron,F,Nucleotide transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.0020912825448704013,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403535,non-integron,P,Inorganic ion transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.03626215040629144,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403536,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,,,,,,0.0796133007570854,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403538,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,,,,,,,,,,,,,,,,,,0.08983502837077277,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403539,non-integron,T,Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.05475558035007058,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403540,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,,,,0.03126460694075171,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403541,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,,,,0.052085810740102316,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403542,non-integron,T,Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.0016503644383144202,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403544,non-integron,V,Defense mechanisms,,,,,,,,,,,,,,,,,,,,,,0.09873928106719942,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403546,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.00816318011392899,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403549,non-integron,T!!!K!!!T!!!T,Signal transduction mechanisms!!!Transcription!!!Signal transduction mechanisms!!!Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.043481895086352695,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403550,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,,,,,,0.06651914365081599,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403551,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.07998210444821402,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403552,non-integron,L,"Replication, recombination and repair",,,,,,,,,,,,,,,,,,,,,,0.05601126758683647,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403553,non-integron,K!!!T,Transcription!!!Signal transduction mechanisms,,,,,,,,,,,,,,,,,,,,,,0.047665893909206766,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403555,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,,,,,,0.32902365216902746,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403556,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.04089799853250703,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403557,non-integron,G,Carbohydrate transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.09528965188877483,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403568,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.2672921410193925,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403573,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,,,,,,,,,,,,,,,,,,0.0015446327212413125,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403574,non-integron,R,General function prediction only,,,,,,,,,,,,,,,,,,,,,,0.051888052497505464,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403575,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,,,,,,,,0.002030061897953806,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403577,non-integron,S,Function unknown,,,,,,,,,,,,,,,,,,,,,,0.06976538632346413,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403581,non-integron,S,Function unknown,,,,,,,,,,,,,,,,,,,,,,0.09420773296568097,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403582,non-integron,S,Function unknown,,,,,,,,,,,,,,,,,,,,,,0.4090795019485701,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403583,non-integron,G,Carbohydrate transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.002163936167576886,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403584,non-integron,E!!!G,Amino acid transport and metabolism!!!Carbohydrate transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.003491476850744169,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403585,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,,,,,,,,0.1613165330385377,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403586,non-integron,I,Lipid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.3012069019725101,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403587,non-integron,I,Lipid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.14178832235556826,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403588,non-integron,H,Coenzyme transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.1533372465447564,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403589,non-integron,I,Lipid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.0018218606486958922,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403591,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.03685857850635296,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403594,non-integron,N!!!W,Cell motility!!!Extracellular structures,,,,,,,,,,,,,,,,,,,,,,0.26559064226617257,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403595,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.005781847862635887,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403596,non-integron,C!!!E,Energy production and conversion!!!Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.0024726987511666442,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403599,non-integron,N,Cell motility,,,,,,,,,,,,,,,,,,,,,,0.0016875208421290708,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403600,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.02900935920654317,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403601,non-integron,I,Lipid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.0020231604371171484,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403602,non-integron,C,Energy production and conversion,,,,,,,,,,,,,,,,,,,,,,0.2316552988276785,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403603,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,,,,,,,,,,,,,,,,,,0.0619992838579155,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403605,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,,,,,,,,0.21279463812461766,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403606,non-integron,H,Coenzyme transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.046223881403419514,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403607,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,,,,,,,,,,,,,,,,,,0.0026553841479373696,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403608,non-integron,M,Cell wall/membrane/envelope biogenesis,,,,,,,,,,,,,,,,,,,,,,0.08668164056511794,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403613,non-integron,E,Amino acid transport and metabolism,,,,,,,,,,,,,,,,,,,,,,0.09456786542820247,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403615,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,,,,,,,,0.04943769018222408,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403616,non-integron,O,"Posttranslational modification, protein turnover, chaperones",,,,,,,,,,,,,,,,,,,,,,0.043615907739020215,,,,,,,,,,,,,,,,,,
c_35944,EAC,2403620,non-integron,J,"Translation, ribosomal structure and biogenesis",,,,,,,,,,,,,,,,,,,,,,0.00794599326432122,,,,,,,,,,,,,,,,,,
c_36100,EAC,2406450,non-integron,H,Coenzyme transport and metabolism,,,,,,,0.011433333047153023,,,,,,,,,,,,,,,,,,,,,0.008753366681874585,0.0,,,,,,,,,,,
c_36925,EAC,2417918,non-integron,L,"Replication, recombination and repair",0.022523543768463796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417919,non-integron,,,0.06732821362474707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417920,non-integron,,,0.05596152702015588,,,0.046758801635641736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417922,non-integron,,,0.2112227469829894,,,0.24435457659228246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417923,non-integron,,,0.050935097144876366,,,0.03348248440612385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417927,non-integron,,,0.06044576437365767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417928,non-integron,,,0.06574515313095942,,,0.0682992015136579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417932,non-integron,,,0.05122046829559782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417934,non-integron,,,0.0668294488163296,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417935,non-integron,,,0.10700724720379774,,,0.03536861799816495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417936,non-integron,,,0.00987810432340662,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417937,non-integron,,,0.07030308110658133,,0.0940665821648619,0.06722463666772054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417938,non-integron,,,0.17901744953337378,,,0.12145467965078068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417939,non-integron,,,0.6979843399892538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417940,non-integron,,,0.6762244971671374,,0.42749905399353866,0.5942747765212275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417941,non-integron,,,0.5983816665295391,,,0.5184607639703755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417943,non-integron,X,"Mobilome: prophages, transposons",0.1600108289640175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417944,non-integron,,,0.34620350539761363,,,0.07139103496936985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417945,non-integron,,,0.35960656659217377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417947,non-integron,,,0.11192423823259814,,0.2050822307971159,0.051500631404311915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417948,non-integron,,,0.08307810572439615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417949,non-integron,,,0.3965581101099392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417950,integron,,,0.27109597888200665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417952,integron,,,0.1141013254281834,,0.0,0.12447445633683403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417953,non-integron,,,0.6032252769813273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417954,non-integron,X,"Mobilome: prophages, transposons",0.057622458535962436,,0.027395531475987743,0.05351681131338748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417957,non-integron,,,0.08016739005617847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_36925,EAC,2417958,non-integron,,,0.02085494178573935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
