bin,signal_CAZ_count,percent_sect_CAZ,signal_CAZ_aa,MAG_ORFs_aa,ORF_count,signal_pep_count,percent_sect_pep,signal_pep_aa
NP-87,51,66.23376623376623,33140,1517465,3679,89,40.63926940639269,53033
NP-948,6,17.142857142857142,2671,975252,3076,48,27.906976744186046,24297
NP-103,16,59.25925925925925,16150,1111748,3019,93,54.385964912280706,56566
NP-969,4,16.0,1837,795550,2617,18,13.740458015267176,7400
NP-987,18,33.33333333333333,9429,450889,1369,36,42.35294117647059,20719
NP-42,38,54.285714285714285,20474,1164166,3639,127,54.741379310344826,79629
NP-109,42,42.857142857142854,32935,1762788,4983,62,34.065934065934066,37062
NP-94,15,34.090909090909086,6219,958360,3030,51,31.67701863354037,26624
NP-951,20,50.0,13782,1520278,4444,86,40.0,42555
NP-1277,0,0,0,462084,1463,13,14.942528735632186,9181
NP-101,1,7.6923076923076925,575,464619,1570,8,10.95890410958904,2874
NP-40,12,24.489795918367346,6189,1130525,3437,41,23.699421965317917,19002
NP-37,7,20.0,3433,929003,2812,51,40.476190476190474,27871
NP-96,10,20.408163265306122,5141,1030625,3285,29,21.96969696969697,12091
NP-133,17,29.310344827586203,10003,1023142,3045,148,59.91902834008097,80257
NP-72,3,23.076923076923077,2291,774589,2422,23,24.210526315789473,12495
NP-53,32,47.76119402985074,25218,908226,2625,57,48.30508474576271,25486
NP-24,4,21.052631578947366,1754,667297,2083,21,19.81132075471698,14798
NP-996,0,0,0,374572,1299,8,19.51219512195122,3800
NP-112,0,0,0,309440,945,10,18.867924528301888,7470
NP-59,3,14.285714285714285,2014,887160,2807,113,59.473684210526315,55473
NP-937,0,0,0,486648,1571,5,5.681818181818182,1564
NP-16,8,20.51282051282051,3073,1001750,3117,37,25.170068027210885,16543
NP-85,1,5.263157894736842,709,561213,1748,24,29.268292682926827,11255
NP-120,5,10.416666666666668,2353,1442862,4240,54,27.0,24424
NP-11,15,36.58536585365854,6825,1107268,3381,82,40.5940594059406,49340
NP-127,12,27.27272727272727,6773,1053343,3193,101,51.010101010101,62760
NP-150,6,33.33333333333333,3845,718244,2096,133,62.735849056603776,74885
NP-7,19,30.64516129032258,8139,1029920,3336,36,21.55688622754491,13142
NP-23,32,24.615384615384617,21637,1429396,4165,43,30.49645390070922,28256
NP-54,11,39.285714285714285,7024,729938,2239,18,17.82178217821782,8463
NP-29,22,23.157894736842106,8091,1648849,5331,58,24.786324786324787,25308
NP-91,9,13.846153846153847,5595,878603,2700,72,49.31506849315068,47489
NP-75,32,46.3768115942029,21793,1074082,2982,64,42.10526315789473,31048
NP-954,2,22.22222222222222,747,486489,1516,20,20.2020202020202,10581
NP-1391,10,31.25,6311,846629,2761,111,56.63265306122449,58029
NP-106,1,16.666666666666664,2254,318117,989,13,25.49019607843137,10851
NP-982,5,41.66666666666667,2768,589728,1863,20,16.80672268907563,10694
NP-966,3,23.076923076923077,2081,564168,1789,15,14.705882352941178,7921
NP-1044,6,28.57142857142857,4188,1027827,3182,100,48.54368932038835,52140
NP-30,164,69.7872340425532,101061,2377578,6818,284,62.144420131291035,197638
NP-47,4,9.523809523809524,1905,1438474,4228,61,29.61165048543689,27596
NP-34,59,46.82539682539682,32644,1657864,5403,124,45.09090909090909,71905
NP-43,39,33.05084745762712,21425,1670620,5394,122,45.86466165413533,70432
NP-986,25,49.01960784313725,18376,791439,2253,56,47.45762711864407,34036
NP-49,8,16.3265306122449,4773,1468756,4501,42,17.72151898734177,16247
NP-95,17,33.33333333333333,8693,1334614,4199,57,27.403846153846157,24235
NP-1395,1,9.090909090909092,765,684474,2159,17,13.821138211382115,7928
NP-9,10,20.833333333333336,3460,1253615,3745,83,41.91919191919192,48169
NP-1463,10,12.987012987012985,4816,1623839,4979,45,18.828451882845187,31767
NP-27,15,40.54054054054054,7045,958874,3048,82,47.398843930635834,48623
NP-949,6,21.428571428571427,2848,1184748,3685,59,28.095238095238095,30468
NP-1521,0,0,0,408905,1164,15,24.59016393442623,14927
NP-68,1,6.25,735,877463,2862,7,4.0,2383
NP-86,94,66.19718309859155,70365,2244961,6435,110,38.32752613240418,66747
NP-15,34,47.88732394366197,20428,1146054,3433,109,51.173708920187785,66378
NP-939,7,29.166666666666668,2521,940635,2969,38,27.142857142857142,16393
NP-153,5,25.0,2322,742236,2309,53,39.849624060150376,31436
NP-124,28,21.705426356589147,12808,2175430,6902,76,26.480836236933797,40699
NP-81,12,12.76595744680851,6450,1883132,5319,46,21.69811320754717,29824
NP-18,0,0,0,630959,1726,20,27.77777777777778,17689
NP-12,15,30.612244897959183,6570,1188786,3668,51,27.717391304347828,29556
NP-65,0,0,0,549920,1438,18,25.71428571428571,15556
NP-944,0,0,0,399872,1289,28,33.33333333333333,18046
NP-992,2,4.0,727,992657,3367,18,13.846153846153847,7513
NP-4,25,23.809523809523807,14218,2827339,8602,127,29.398148148148145,69123
NP-57,2,8.333333333333332,839,810933,2667,20,13.513513513513514,10159
NP-20,3,17.647058823529413,1593,601860,1929,7,7.526881720430108,3921
NP-140,6,10.0,4251,971874,3087,23,16.428571428571427,8864
NP-92,8,18.6046511627907,3373,929977,2998,29,25.0,11977
NP-44,15,51.724137931034484,7370,626861,1918,59,45.38461538461539,34783
NP-33,14,18.666666666666668,9390,1504178,4707,64,28.57142857142857,40970
NP-965,0,0,0,449490,1313,16,26.666666666666668,15453
NP-39,9,18.367346938775512,3191,1361655,4153,49,25.38860103626943,26147
NP-105,6,40.0,3667,664935,2031,78,52.0,38837
RS-447,2,11.76470588235294,1281,602360,1955,18,15.517241379310345,8559
RS-817,2,9.523809523809524,1135,624881,2019,13,10.077519379844961,5528
RS-346,0,0,0,394485,1297,5,6.756756756756757,2192
RS-402,8,29.629629629629626,5175,536455,1520,45,46.875,32084
RS-408,16,43.24324324324324,10374,514153,1500,58,50.877192982456144,36944
RS-389,11,50.0,7322,497467,1494,47,47.95918367346938,28055
RS-367,11,26.190476190476193,4405,953793,3000,109,51.41509433962265,68601
RS-383,68,62.38532110091744,46361,1947396,4839,104,38.66171003717472,56737
RS-423,22,32.83582089552239,14128,1541234,4453,64,30.33175355450237,44925
RS-454,2,16.666666666666664,1300,587216,1905,5,4.424778761061947,3648
RS-355,13,17.56756756756757,7249,1667084,5163,70,31.674208144796378,31529
RS-668,1,11.11111111111111,706,446935,1480,9,12.5,3576
RS-615,8,14.814814814814813,3790,1543322,4944,25,8.19672131147541,11182
RS-416,0,0,0,605443,1962,7,6.60377358490566,4273
RS-352,0,0,0,401221,1207,20,28.985507246376812,15670
RS-665,3,21.428571428571427,1043,439811,1534,18,23.376623376623375,7461
RS-453,0,0,0,411081,1411,9,12.32876712328767,3394
RS-384,1,5.88235294117647,801,506066,1603,8,8.24742268041237,5188
RS-508,0,0,0,494825,1636,18,22.22222222222222,7629
RS-472,3,37.5,2487,541423,1494,22,27.500000000000004,16897
RS-822,11,13.414634146341465,4751,1802976,5315,57,23.26530612244898,39329
RS-341,10,33.33333333333333,5743,510807,1434,36,37.5,25230
RS-440,2,18.181818181818183,2072,584796,1545,22,30.555555555555557,17028
RS-397,7,22.58064516129032,2903,711497,2332,82,44.565217391304344,42051
RS-373,7,38.88888888888889,4404,745091,2211,138,63.013698630136986,77696
RS-439,16,40.0,12050,465589,1359,38,43.67816091954023,20806
RS-814,0,0,0,441202,1235,14,19.718309859154928,13559
RS-826,1,4.545454545454546,327,824118,2632,15,12.096774193548388,7481
RS-401,2,20.0,2411,531230,1382,17,25.0,15756
RS-678,0,0,0,433619,1390,7,10.144927536231885,4555
RS-420,0,0,0,428072,1343,6,8.695652173913043,2401
RS-380,3,9.67741935483871,1779,958162,3078,21,12.5,9322
RS-364,4,10.256410256410255,2295,951062,2925,26,17.93103448275862,11894
RS-412,2,16.666666666666664,1451,574579,1843,13,13.0,5141
RS-465,3,25.0,1828,897864,2794,55,26.570048309178745,29219
RS-415,12,46.15384615384615,8047,1300565,3234,57,34.756097560975604,38326
RS-654,0,0,0,320535,1045,6,10.0,2611
RS-387,2,20.0,1153,574372,1810,9,9.574468085106384,5634
RS-363,11,36.666666666666664,7050,1507829,3957,66,34.375,40713
RS-342,12,27.906976744186046,4586,1210773,3715,56,34.146341463414636,35678
RS-348,2,11.76470588235294,1666,588083,1558,18,24.0,15809
RS-821,17,18.27956989247312,9725,1603369,5265,36,16.822429906542055,24870
RS-406,3,23.076923076923077,3149,640946,1712,20,25.0,19109
RS-394,0,0,0,565694,1906,12,9.230769230769232,4065
RS-434,4,18.181818181818183,1944,661087,2053,23,21.49532710280374,8874
RS-819,0,0,0,430487,1397,5,7.6923076923076925,2091
RS-404,2,10.526315789473683,1123,545987,1764,19,23.170731707317074,8013
RS-372,5,26.31578947368421,2224,507411,1767,18,19.35483870967742,6232
RS-460,2,12.5,1277,676380,2178,9,6.8181818181818175,3085
RS-359,16,51.61290322580645,10776,661333,1803,34,38.63636363636363,19380
RS-458,7,28.000000000000004,4971,754755,2153,109,57.06806282722513,62032
RS-361,5,16.129032258064516,2795,891542,2934,32,16.842105263157894,16248
RS-626,0,0,0,336486,1099,20,28.985507246376812,12111
RS-382,3,12.5,1770,749979,2459,16,12.8,6094
RS-388,0,0,0,652634,2110,17,12.977099236641221,9004
RS-422,1,4.761904761904762,368,628964,1978,12,13.186813186813188,4713
RS-428,19,46.34146341463415,10174,489645,1456,37,35.57692307692308,23188
RS-467,18,45.0,10637,612544,1798,51,41.80327868852459,33000
RS-648,0,0,0,495682,1581,5,5.813953488372093,2654
RS-391,3,20.0,2332,657774,2100,4,2.9850746268656714,3339
RS-816,6,33.33333333333333,4712,449246,1314,31,35.63218390804598,23416
RS-431,10,29.411764705882355,5774,582852,1623,40,40.816326530612244,23907
RS-349,0,0,0,621354,2061,8,7.6923076923076925,5107
RS-797,4,12.5,1927,686252,2323,19,13.10344827586207,8591
RS-820,1,9.090909090909092,510,532653,1759,9,8.49056603773585,2897
RS-395,74,68.51851851851852,51706,1772780,4273,84,37.00440528634361,49486
RS-371,1,11.11111111111111,514,644217,2138,10,8.547008547008547,5510
RS-435,1,25.0,520,460821,1433,1,1.4925373134328357,568
RS-350,7,36.84210526315789,4793,754546,2489,57,49.56521739130435,36801
RS-386,7,21.21212121212121,3183,1034340,3254,25,13.586956521739129,10399
RS-426,10,32.25806451612903,4693,1404234,4727,57,18.152866242038215,28753
RS-421,9,30.0,4813,687030,1986,53,44.91525423728814,36481
RS-456,12,22.641509433962266,6564,1287802,4165,116,48.13278008298755,56408
RS-365,11,42.30769230769231,6580,509169,1524,48,48.484848484848484,34276
RS-381,0,0,0,465784,1508,6,7.228915662650602,2405
RS-652,0,0,0,656813,1950,35,23.48993288590604,19437
RS-419,9,34.61538461538461,6527,487482,1482,37,41.57303370786517,22168
RS-464,10,20.408163265306122,6899,947581,2701,86,52.121212121212125,43935
RS-357,2,10.526315789473683,1273,829400,2536,10,7.194244604316546,5844
RS-432,3,16.666666666666664,2959,573069,1458,18,24.65753424657534,16039
RS-815,2,25.0,1156,314021,956,20,31.746031746031743,11229
RS-438,12,36.36363636363637,6497,539951,1737,56,46.28099173553719,31341
RS-535,0,0,0,412323,1301,11,14.473684210526317,6332
RS-392,0,0,0,451795,1279,21,27.631578947368425,22058
RS-376,70,64.81481481481481,50760,1779864,4659,104,44.63519313304721,58549
RS-398,103,68.21192052980133,79415,2308096,5815,116,40.98939929328622,66275
RS-604,4,33.33333333333333,4182,601582,1561,22,30.555555555555557,18767
RS-697,4,15.384615384615385,2031,778705,2506,16,11.188811188811188,7410
RS-344,4,11.11111111111111,1253,417657,1588,12,15.789473684210526,4801
SAT-2766,18,40.0,11736,619233,1673,65,52.0,45904
SAT-2788,5,17.857142857142858,2793,1060420,3255,74,46.540880503144656,33757
SAT-1434,4,30.76923076923077,2570,738825,2352,18,13.636363636363635,8431
SAT-33,3,20.0,1480,518610,1693,19,21.59090909090909,7895
SAT-182,0,0,0,430141,1346,5,7.8125,2292
SAT-111,17,28.333333333333332,7337,1421372,4395,51,25.37313432835821,22528
SAT-166,3,27.27272727272727,1600,397824,1389,10,14.084507042253522,4075
SAT-39,9,42.857142857142854,4086,950279,3042,38,26.95035460992908,17402
SAT-1449,5,23.809523809523807,2412,668335,2162,19,14.393939393939394,8376
SAT-220,0,0,0,304554,1009,6,13.043478260869565,2645
SAT-1342,0,0,0,380695,1165,10,20.408163265306122,3965
SAT-1608,2,16.666666666666664,1280,478614,1530,9,10.588235294117647,4954
SAT-129,36,36.734693877551024,22450,1159060,3518,123,56.42201834862385,73902
SAT-98,92,59.354838709677416,56824,1457810,4291,137,49.63768115942029,78445
SAT-154,1,33.33333333333333,476,393032,1224,9,10.112359550561797,4891
SAT-92,9,15.789473684210526,3864,1099200,3663,46,33.57664233576642,21891
SAT-1369,5,45.45454545454545,3180,405520,1229,25,32.467532467532465,12837
SAT-201,3,18.75,1585,384561,1234,12,19.047619047619047,5162
SAT-175,20,40.816326530612244,13253,639552,1766,51,44.34782608695652,38385
SAT-57,22,22.448979591836736,10220,1498719,4829,49,18.28358208955224,20403
SAT-20,11,20.37037037037037,5393,1145684,3802,36,24.0,14379
SAT-108,11,19.642857142857142,4402,1056055,3298,31,20.394736842105264,11736
SAT-2595,4,25.0,1771,418769,1300,7,15.555555555555555,2809
SAT-1450,6,33.33333333333333,2995,458261,1377,31,32.631578947368425,18789
SAT-1611,5,11.904761904761903,3759,644401,2039,12,11.881188118811881,4877
SAT-3,5,27.77777777777778,1782,636320,2041,19,22.35294117647059,7215
SAT-18,5,15.625,2406,959342,2976,53,26.633165829145728,28287
SAT-130,23,29.48717948717949,14311,1105637,3406,87,47.540983606557376,53506
SAT-1462,32,42.66666666666667,18770,1134341,3399,132,54.09836065573771,84729
SAT-1415,3,10.714285714285714,1392,785610,2482,14,10.294117647058822,7016
SAT-12,45,67.16417910447761,35297,1389145,3438,75,42.13483146067416,43358
SAT-9,5,13.88888888888889,2457,1465000,4685,39,19.796954314720814,16702
SAT-65,11,37.93103448275862,5301,544007,1577,44,48.888888888888886,24957
SAT-137,0,0,0,426542,1592,6,8.333333333333332,4188
SAT-86,7,15.909090909090908,3287,738391,2369,69,48.59154929577465,44866
SAT-140,4,13.793103448275861,2127,558119,1641,43,44.79166666666667,27249
SAT-4,15,26.785714285714285,5707,1172742,3715,43,22.164948453608247,18958
SAT-1568,10,33.33333333333333,5178,526938,1562,23,29.11392405063291,14413
SAT-62,14,32.55813953488372,6147,1031201,3187,38,25.333333333333336,17440
SAT-15,0,0,0,562866,1773,10,11.76470588235294,4555
SAT-105,13,40.625,7555,533874,1523,29,35.80246913580247,18918
SAT-27,16,22.22222222222222,9073,1298845,4125,49,25.38860103626943,19800
SAT-206,0,0,0,441040,1373,6,8.695652173913043,2676
SAT-159,2,13.333333333333334,1123,634283,2022,4,3.361344537815126,1606
SAT-1401,4,18.181818181818183,2051,1175439,3647,74,41.11111111111111,37312
SAT-95,2,15.384615384615385,2360,605020,1629,23,29.87012987012987,17946
SAT-227,4,25.0,2093,824393,2701,25,22.123893805309734,10667
SAT-185,5,33.33333333333333,2984,661931,1914,35,39.325842696629216,15441
SAT-43,11,24.444444444444443,5681,926448,2652,79,49.375,56796
SAT-49,10,14.705882352941178,5032,950162,2848,86,53.086419753086425,56325
SAT-161,2,22.22222222222222,1204,401781,1272,2,2.666666666666667,559
SAT-116,0,0,0,408299,1149,16,24.615384615384617,13217
SAT-165,2,18.181818181818183,1594,543531,1414,14,22.22222222222222,12074
SAT-112,14,48.275862068965516,5412,836458,2602,72,43.90243902439025,43447
SAT-181,0,0,0,398923,1272,3,5.454545454545454,1069
SAT-47,32,69.56521739130434,19618,917588,2423,54,44.26229508196721,29786
SAT-211,,0,0,319009,1022,10,21.73913043478261,4718
SAT-91,1,7.142857142857142,511,879360,3029,11,6.58682634730539,5877
SAT-157,1,7.6923076923076925,930,783207,2100,33,37.07865168539326,25299
SAT-1508,1,7.6923076923076925,1492,651916,1772,24,28.57142857142857,23049
SAT-75,10,27.027027027027028,4113,941944,2820,46,33.82352941176471,29581
SAT-23,4,16.0,2047,780752,2510,103,53.36787564766839,58589
SAT-54,18,25.352112676056336,8261,1445205,4559,49,21.120689655172413,21032
SAT-198,15,22.058823529411764,6402,1170898,3771,34,18.681318681318682,13049
SAT-176,5,18.51851851851852,2868,923967,2857,35,27.34375,17989
SAT-101,98,54.44444444444444,55542,1228658,3538,135,55.55555555555556,92047
SAT-1289,17,37.77777777777778,8926,708591,2015,50,36.231884057971016,31200
SAT-66,5,20.833333333333336,2427,1017718,3347,28,15.730337078651685,11792
SAT-88,24,23.52941176470588,12014,1488181,4628,71,32.56880733944954,30682
SAT-139,0,0,0,287013,1002,2,4.761904761904762,1195
SAT-2910,4,25.0,1959,793084,2398,32,18.93491124260355,16324
SAT-1582,1,11.11111111111111,762,454537,1458,9,11.842105263157894,4096
SAT-133,4,22.22222222222222,1655,581760,1962,23,25.0,11998
SAT-1358,4,18.181818181818183,2483,626957,1870,51,43.96551724137931,24694
SAT-230,10,20.833333333333336,5402,1435559,4454,108,39.130434782608695,61318
SAT-3021,11,23.91304347826087,5776,939184,2735,73,48.99328859060403,46041
SAT-149,16,23.18840579710145,7866,853258,2582,99,55.932203389830505,60081
SAT-61,8,22.857142857142858,4054,891745,2766,65,41.139240506329116,42400
SAT-1585,8,33.33333333333333,5228,541951,1507,28,41.7910447761194,12962
SAT-85,11,25.0,4578,1129875,3446,45,26.31578947368421,21800
SAT-134,11,52.38095238095239,4567,724050,2241,68,43.87096774193549,38772
SAT-7,14,29.166666666666668,5633,1041010,3321,119,50.42372881355932,66778
SAT-205,0,0,0,543711,1443,26,35.61643835616438,21872
SAT-1367,4,15.384615384615385,1897,726475,2223,17,15.454545454545453,6451
SAT-24,1,12.5,941,419742,1265,28,35.8974358974359,19350
SAT-195,5,20.0,2514,994033,3088,51,36.42857142857142,26603
SAT-106,11,16.417910447761194,6290,990651,3117,87,50.0,57575
SAT-59,11,16.176470588235293,5511,874275,2662,78,50.0,47864
SAT-1553,0,0,0,506127,1398,18,20.224719101123593,15543
SAT-1331,3,16.666666666666664,994,562586,1726,10,10.416666666666668,4476
SAT-1346,1,11.11111111111111,769,452101,1458,7,8.536585365853659,3175
SAT-3048,0,0,0,245318,865,7,17.5,2566
SAT-150,9,20.0,5892,1148496,3445,128,57.14285714285714,65120
SAT-127,3,17.647058823529413,1807,625091,1952,13,11.403508771929824,6840
SAT-1475,2,12.5,1110,550649,1772,12,12.76595744680851,6119
SAT-1309,8,20.0,4252,964269,3052,107,49.53703703703704,62608
SAT-115,6,11.11111111111111,2825,1168393,3659,101,44.10480349344978,61828
SAT-162,10,14.705882352941178,4834,1474099,4558,41,18.807339449541285,28872
SAT-40,16,38.095238095238095,6415,1173022,3598,87,44.16243654822335,52863
SAT-37,17,30.909090909090907,7317,1095285,3526,42,24.561403508771928,16256
SAT-168,13,41.935483870967744,7688,530809,1563,44,44.0,27518
SAT-152,5,20.833333333333336,2988,497256,1353,36,41.86046511627907,26667
SAT-94,2,18.181818181818183,1667,533056,1446,18,25.352112676056336,15493
SAT-1507,1,2.564102564102564,332,1077195,3400,17,7.657657657657657,6554
SAT-1344,4,25.0,1807,1048830,3498,38,16.52173913043478,21108
SAT-226,8,33.33333333333333,4295,483744,1484,48,46.601941747572816,25831
SAT-1339,7,24.137931034482758,3817,631428,1843,84,61.31386861313869,44632
SAT-117,50,60.97560975609756,28468,1206461,3446,139,57.91666666666667,89250
SAT-42,8,25.806451612903224,3837,1099857,3451,36,20.11173184357542,15720
SAT-184,1,2.857142857142857,351,396255,1220,13,18.055555555555554,6193
SAT-35,11,28.205128205128204,6262,1123376,3252,123,55.15695067264574,68575
SAT-214,4,33.33333333333333,2495,364820,1082,24,33.80281690140845,17816
SAT-14,24,58.536585365853654,18277,1032304,2713,46,35.9375,25278
SAT-63,16,37.2093023255814,6491,1074117,3403,36,25.899280575539567,19974
SAT-141,10,16.666666666666664,4861,1548820,4518,106,54.08163265306123,78124
SAT-87,84,55.62913907284768,55233,2265215,6253,102,37.9182156133829,53677
SAT-69,31,48.4375,17169,1127161,3447,108,45.76271186440678,65109
SAT-5,18,31.57894736842105,8304,1101010,3538,49,28.160919540229884,20907
SAT-179,15,40.54054054054054,8078,1222526,3701,74,42.5287356321839,40672
SAT-51,90,50.56179775280899,54237,1534069,4357,162,59.34065934065934,119025
SAT-197,24,63.1578947368421,15165,375417,1088,5,12.195121951219512,2134
SAT-26,11,32.35294117647059,4689,833066,2622,37,27.40740740740741,17437
SAT-104,10,15.384615384615385,4654,871557,2676,97,53.00546448087432,58720
SAT-200,5,27.77777777777778,3572,627934,1887,70,47.94520547945205,37159
SAT-1451,10,20.833333333333336,4661,1438511,4236,62,29.107981220657276,40182
SAT-56,27,36.486486486486484,18430,1079324,3009,50,40.0,33763
SAT-109,16,23.88059701492537,7864,1395274,4246,44,22.916666666666664,21309
SAT-103,13,38.23529411764706,7200,579138,1616,47,40.869565217391305,31548
SAT-1610,13,34.21052631578947,10444,1101916,3251,36,27.27272727272727,21307
SAT-8,21,30.0,7774,1110137,3550,41,22.77777777777778,15439
SAT-64,16,25.806451612903224,7205,1113122,3392,39,22.674418604651162,15449
SAT-13,0,0,0,442506,1375,5,7.352941176470589,2051
SAT-19,42,50.0,24494,1275076,3934,161,60.2996254681648,102529
SAT-2,2,9.090909090909092,1088,740575,2271,16,10.884353741496598,6789
SAT-131,8,47.05882352941176,4836,366442,1126,42,53.84615384615385,24141
SAT-213,0,0,0,542887,1689,8,7.547169811320755,4006
SAT-1448,1,9.090909090909092,526,532091,1710,8,7.766990291262135,3148
SAT-110,10,21.73913043478261,4848,969629,3043,25,17.857142857142858,9819
SAT-189,10,22.727272727272727,5527,1105644,3137,122,57.27699530516433,68037
SAT-38,4,26.666666666666668,2935,603398,1565,22,28.947368421052634,19002
SAT-183,13,29.545454545454547,4710,1064334,3495,40,25.477707006369428,17242
SAT-2755,5,12.5,2017,977911,3048,21,12.650602409638553,9467
SAT-1609,5,19.230769230769234,2211,851345,2681,20,14.814814814814813,7902
SAT-221,0,0,0,448793,1427,6,7.792207792207792,3037
SAT-93,18,36.0,7930,1127571,3467,62,33.33333333333333,32785
SAT-122,5,38.46153846153847,3841,605233,1601,18,23.076923076923077,15490
SAT-155,1,1.1764705882352942,464,1072565,3304,29,26.605504587155966,20047
SAT-128,9,10.843373493975903,6898,1555113,4736,38,18.90547263681592,22576
SAT-99,9,14.516129032258066,4928,1389523,4020,105,47.94520547945205,73387
SAT-77,4,20.0,2077,496665,1462,34,38.20224719101123,24350
SAT-1607,1,25.0,170,365491,1194,8,14.545454545454545,4363
SAT-225,15,75.0,10006,794588,2044,53,46.49122807017544,29115
SAT-73,4,9.30232558139535,2295,1101881,3451,31,18.562874251497004,14260
SAT-1403,3,25.0,1534,450217,1475,11,16.923076923076923,4657
SAT-79,4,20.0,2509,902828,2832,56,45.52845528455284,27264
SAT-97,8,21.62162162162162,2947,1256212,3867,54,26.47058823529412,26870
SAT-126,5,11.904761904761903,2341,1109628,3581,25,13.966480446927374,12342
SAT-217,10,43.47826086956522,3736,801662,2432,31,27.192982456140353,14233
SAT-1391,8,24.242424242424242,5902,769032,2267,91,54.81927710843374,46364
SAT-1308,10,17.24137931034483,4357,1242801,3843,38,20.43010752688172,16214
SAT-2787,3,23.076923076923077,1441,530803,1532,12,17.647058823529413,5670
SAT-2619,1,14.285714285714285,936,388944,1162,23,28.04878048780488,15453
SAT-1446,1,33.33333333333333,683,336546,1047,11,23.404255319148938,6266
SAT-1431,1,14.285714285714285,220,524633,1543,16,24.615384615384617,7460
SAT-114,41,39.80582524271845,26594,1241312,3677,135,57.446808510638306,84550
SAT-1329,2,18.181818181818183,2354,519392,1371,16,24.615384615384617,15075
SAT-1614,0,0,0,789075,2497,7,4.320987654320987,3355
SAT-135,5,27.77777777777778,2280,488491,1341,52,50.98039215686274,35794
SAT-142,1,9.090909090909092,767,578321,1846,6,6.122448979591836,3335
SAT-6,6,14.285714285714285,2194,921980,2915,40,30.303030303030305,16181
SAT-1517,1,10.0,513,798901,2763,9,5.142857142857142,4289
SAT-60,9,27.27272727272727,4661,980433,3040,43,27.564102564102566,18380
SAT-17,3,20.0,1499,676465,2075,53,40.76923076923077,26600
SAT-1366,4,28.57142857142857,2837,621937,1770,98,60.49382716049383,56416
SAT-1388,8,42.10526315789473,3664,507127,1390,50,48.54368932038835,36188
SAT-107,27,52.94117647058824,15509,790614,2245,71,46.103896103896105,44016
SAT-25,5,8.333333333333332,1972,840803,2568,68,46.57534246575342,38617
SAT-194,10,27.77777777777778,4332,1025325,3247,135,49.45054945054945,80252
SAT-52,15,22.058823529411764,6695,1334210,4097,51,23.394495412844037,29731
SAT-28,9,14.754098360655737,3750,1378894,4400,48,25.0,19445
SAT-177,2,7.6923076923076925,925,766004,2407,17,10.365853658536585,7994
SAT-55,21,26.25,11018,1546634,4984,50,20.5761316872428,24482
SAT-193,5,27.77777777777778,3210,430000,1233,44,53.65853658536586,26507
SAT-22,33,45.20547945205479,17842,1069543,3455,126,53.61702127659574,75331
SAT-1,8,29.629629629629626,3653,977396,3010,51,30.909090909090907,23942
SAT-145,2,16.666666666666664,2393,577602,1530,20,25.31645569620253,15657
SAT-132,18,50.0,13506,623108,1713,39,39.39393939393939,25761
SAT-83,4,15.384615384615385,2180,833859,2668,69,46.62162162162162,36080
SAT-1510,3,18.75,2360,492275,1382,24,31.57894736842105,19729
SAT-2911,4,14.814814814814813,2583,614178,1871,12,12.371134020618557,5609
SAT-10,15,25.0,9063,1358454,3895,57,29.533678756476682,35463
SAT-67,6,11.320754716981133,3318,868685,2664,94,54.02298850574713,59771
SAT-138,4,30.76923076923077,2218,456923,1334,46,46.0,31167
SAT-1359,1,25.0,404,545657,1686,8,7.766990291262135,3253
SAT-1613,2,15.384615384615385,1347,742629,2330,11,9.01639344262295,4768
SAT-46,10,11.904761904761903,9272,1086819,3479,23,13.939393939393941,10128
SAT-180,10,29.411764705882355,4873,1143883,3688,67,43.225806451612904,29774
SAT-31,11,22.448979591836736,3938,1253153,3732,92,42.3963133640553,55019
SAT-113,9,12.857142857142856,3707,1155585,3428,31,19.871794871794872,13613
SAT-164,1,11.11111111111111,1546,549150,1426,16,24.615384615384617,14961
SAT-74,16,32.0,8383,908432,2859,98,50.0,56994
SAT-1509,20,37.03703703703704,11669,776070,2385,65,44.827586206896555,40757
SAT-121,21,38.88888888888889,14161,1095264,3126,120,53.333333333333336,79386
SAT-90,12,21.818181818181817,4804,952456,3159,30,20.0,11216
SAT-1340,23,60.526315789473685,14157,656962,1759,37,45.67901234567901,19415
SAT-228,0,0,0,515051,1635,8,8.16326530612245,3982
SAT-2756,16,44.44444444444444,9368,668762,1970,43,43.0,27049
SP-2982,8,27.586206896551722,5463,1143075,3442,40,30.53435114503817,34757
SP-131,11,20.0,4868,1258448,3954,43,23.88888888888889,18830
SP-348,1,6.666666666666667,542,697994,2221,8,5.970149253731343,2965
SP-245,18,25.71428571428571,9642,1404182,4360,72,28.799999999999997,30432
SP-232,5,16.666666666666664,3049,827731,2625,20,14.388489208633093,8379
SP-58,16,36.36363636363637,8735,713502,2300,71,46.103896103896105,39380
SP-52,35,58.333333333333336,25706,1123489,2874,80,53.333333333333336,43656
SP-335,1,20.0,316,480855,1525,50,45.87155963302752,29509
SP-342,0,0,0,432960,1381,6,8.695652173913043,2672
SP-238,13,36.11111111111111,7375,837371,2600,70,42.68292682926829,41330
SP-190,13,33.33333333333333,10111,538699,1509,43,43.43434343434344,27113
SP-109,15,20.833333333333336,6255,1045009,3292,30,25.423728813559322,13786
SP-174,1,25.0,220,603112,1846,14,18.666666666666668,6363
SP-84,2,13.333333333333334,1194,1059432,2879,32,24.427480916030532,18314
