gene_callers_id,contig,start,stop,integron,ocean
391469,NAT-22_MHASMcontig_900709,545,1541,complete,NAT
391475,NAT-22_MHASMcontig_900709,7717,9967,complete,NAT
395897,NAT-30_MHASMcontig_1525306,0,8829,CALIN,NAT
407429,NAT-4_91766,366,1416,In0,NAT
417866,NAT-46_MHASMcontig_385300,20709,21189,CALIN,NAT
417867,NAT-46_MHASMcontig_385300,21207,22431,CALIN,NAT
417868,NAT-46_MHASMcontig_385300,22638,23055,CALIN,NAT
417869,NAT-46_MHASMcontig_385300,23239,24040,CALIN,NAT
427556,NAT-276_MHASMcontig_270293,246,702,CALIN,NAT
427557,NAT-276_MHASMcontig_270293,1109,2174,CALIN,NAT
427558,NAT-276_MHASMcontig_270293,2170,2323,CALIN,NAT
427559,NAT-276_MHASMcontig_270293,2745,3069,CALIN,NAT
427560,NAT-276_MHASMcontig_270293,3142,3511,CALIN,NAT
427561,NAT-276_MHASMcontig_270293,3632,4076,CALIN,NAT
427562,NAT-276_MHASMcontig_270293,4195,4861,CALIN,NAT
427563,NAT-276_MHASMcontig_270293,5397,6201,CALIN,NAT
427564,NAT-276_MHASMcontig_270293,6410,7187,CALIN,NAT
427565,NAT-276_MHASMcontig_270293,7312,7456,CALIN,NAT
427566,NAT-276_MHASMcontig_270293,7680,8151,CALIN,NAT
427567,NAT-276_MHASMcontig_270293,8301,8529,CALIN,NAT
427572,NAT-276_MHASMcontig_270293,11848,11944,CALIN,NAT
430390,NAT-67_41900,723,1041,complete,NAT
430391,NAT-67_41900,1169,1805,complete,NAT
430392,NAT-67_41900,2156,3128,complete,NAT
431157,NAT-130_MHASMcontig_927608,962,1322,CALIN,NAT
431158,NAT-130_MHASMcontig_927608,1546,2587,CALIN,NAT
433399,NAT-101_68765,11680,11887,CALIN,NAT
433400,NAT-101_68765,12183,12573,CALIN,NAT
433401,NAT-101_68765,12840,13815,CALIN,NAT
436846,NAT-157_91384,23394,23985,CALIN,NAT
436847,NAT-157_91384,24064,25072,CALIN,NAT
436848,NAT-157_91384,25052,25265,CALIN,NAT
436849,NAT-157_91384,25378,25765,CALIN,NAT
436850,NAT-157_91384,25861,26383,CALIN,NAT
436851,NAT-157_91384,26528,26993,CALIN,NAT
436852,NAT-157_91384,27138,27519,CALIN,NAT
436853,NAT-157_91384,27616,28141,CALIN,NAT
436854,NAT-157_91384,28241,29309,CALIN,NAT
436855,NAT-157_91384,29353,30037,CALIN,NAT
436856,NAT-157_91384,30061,30466,CALIN,NAT
436857,NAT-157_91384,30553,31141,CALIN,NAT
438138,NAT-32_126996,111010,112399,In0,NAT
446835,NAT-129_MHASMcontig_980982,1466,2429,complete,NAT
455307,NAT-84_73566,17043,18855,CALIN,NAT
455308,NAT-84_73566,18883,19456,CALIN,NAT
455309,NAT-84_73566,19758,20691,CALIN,NAT
455310,NAT-84_73566,20706,22185,CALIN,NAT
455311,NAT-84_73566,22302,22743,CALIN,NAT
455312,NAT-84_73566,22974,23361,CALIN,NAT
457436,NAT-4_MHASMcontig_947397,289,1645,CALIN,NAT
457437,NAT-4_MHASMcontig_947397,1789,2305,CALIN,NAT
457438,NAT-4_MHASMcontig_947397,2450,3179,CALIN,NAT
457439,NAT-4_MHASMcontig_947397,3546,4374,CALIN,NAT
457440,NAT-4_MHASMcontig_947397,4381,5269,CALIN,NAT
460563,NAT-125_MHASMcontig_867809,14159,15572,complete,NAT
460564,NAT-125_MHASMcontig_867809,15734,16553,complete,NAT
460565,NAT-125_MHASMcontig_867809,16633,17206,complete,NAT
460566,NAT-125_MHASMcontig_867809,17284,17611,complete,NAT
460567,NAT-125_MHASMcontig_867809,17699,18398,complete,NAT
461381,NAT-119_78335,6685,7702,CALIN,NAT
461382,NAT-119_78335,7694,7937,CALIN,NAT
469330,NAT-94_94556,52563,53574,In0,NAT
482668,NAT-130_MHASMcontig_930365,23984,24317,CALIN,NAT
482669,NAT-130_MHASMcontig_930365,24373,24562,CALIN,NAT
482670,NAT-130_MHASMcontig_930365,24610,24859,CALIN,NAT
482671,NAT-130_MHASMcontig_930365,24855,25023,CALIN,NAT
11057,SP-180_110555,172659,173562,CALIN,SP
11058,SP-180_110555,173669,174059,CALIN,SP
11059,SP-180_110555,174147,175215,CALIN,SP
46361,SP-59_61500,1,163,CALIN,SP
46362,SP-59_61500,350,506,CALIN,SP
46363,SP-59_61500,601,1159,CALIN,SP
46364,SP-59_61500,1686,2442,CALIN,SP
46365,SP-59_61500,2563,3079,CALIN,SP
46366,SP-59_61500,3082,3562,CALIN,SP
46493,SP-59_61500,128615,129965,CALIN,SP
61597,SP-2982_MHASMcontig_2128505,105,624,complete,SP
61598,SP-2982_MHASMcontig_2128505,799,1192,complete,SP
61599,SP-2982_MHASMcontig_2128505,1256,1715,complete,SP
61600,SP-2982_MHASMcontig_2128505,2049,3390,complete,SP
81106,SP-3048_89232,126,1176,CALIN,SP
81107,SP-3048_89232,1723,2638,CALIN,SP
81108,SP-3048_89232,2725,3109,CALIN,SP
81109,SP-3048_89232,3089,3365,CALIN,SP
81110,SP-3048_89232,4712,5090,CALIN,SP
81111,SP-3048_89232,5179,5770,CALIN,SP
81112,SP-3048_89232,5985,6096,CALIN,SP
86443,SP-64_64219,26540,31430,CALIN,SP
86444,SP-64_64219,31483,32179,CALIN,SP
86445,SP-64_64219,32263,32473,CALIN,SP
92771,SP-252_62423,296420,297389,In0,SP
118807,SP-163_MHASMcontig_1031774,88674,89712,In0,SP
124914,SP-347_90977,177898,178270,CALIN,SP
124915,SP-347_90977,178357,179023,CALIN,SP
124916,SP-347_90977,179104,179722,CALIN,SP
124917,SP-347_90977,179842,180061,CALIN,SP
124918,SP-347_90977,180134,180653,CALIN,SP
124919,SP-347_90977,180752,181442,CALIN,SP
124920,SP-347_90977,181534,182263,CALIN,SP
124921,SP-347_90977,182345,183485,CALIN,SP
124922,SP-347_90977,183560,184538,CALIN,SP
124923,SP-347_90977,184527,185766,CALIN,SP
124924,SP-347_90977,185834,186848,CALIN,SP
124925,SP-347_90977,187554,188190,CALIN,SP
128362,SP-43_5267,42178,42562,CALIN,SP
128363,SP-43_5267,42691,43264,CALIN,SP
128364,SP-43_5267,43369,44062,CALIN,SP
128365,SP-43_5267,44096,45152,CALIN,SP
128366,SP-43_5267,45232,45628,CALIN,SP
128367,SP-43_5267,46151,46571,CALIN,SP
128368,SP-43_5267,46659,46929,CALIN,SP
128369,SP-43_5267,46909,47182,CALIN,SP
128370,SP-43_5267,47306,47657,CALIN,SP
142268,SP-244_146107,4737,5061,CALIN,SP
142269,SP-244_146107,5309,5957,CALIN,SP
142270,SP-244_146107,6070,6682,CALIN,SP
169788,SP-2985_MHASMcontig_1039603,9563,10889,CALIN,SP
169789,SP-2985_MHASMcontig_1039603,11124,11814,CALIN,SP
169790,SP-2985_MHASMcontig_1039603,12008,12632,CALIN,SP
169791,SP-2985_MHASMcontig_1039603,12786,13269,CALIN,SP
169792,SP-2985_MHASMcontig_1039603,13830,14070,CALIN,SP
169793,SP-2985_MHASMcontig_1039603,14202,14490,CALIN,SP
169794,SP-2985_MHASMcontig_1039603,14909,15449,CALIN,SP
169795,SP-2985_MHASMcontig_1039603,15601,16129,CALIN,SP
169796,SP-2985_MHASMcontig_1039603,16451,17270,CALIN,SP
220736,SP-333_147008,42952,43576,CALIN,SP
220737,SP-333_147008,43711,44464,CALIN,SP
220738,SP-333_147008,44582,45383,CALIN,SP
220739,SP-333_147008,45483,45771,CALIN,SP
220740,SP-333_147008,45866,46037,CALIN,SP
225174,SP-180_108041,95954,96188,complete,SP
225175,SP-180_108041,96318,96756,complete,SP
225176,SP-180_108041,96876,97914,complete,SP
225178,SP-180_108041,100111,100618,complete,SP
225179,SP-180_108041,100700,101660,complete,SP
225180,SP-180_108041,101763,102081,complete,SP
225183,SP-180_108041,103410,104397,complete,SP
229635,SP-347_MHASMcontig_1681549,35299,35959,CALIN,SP
229636,SP-347_MHASMcontig_1681549,36055,37945,CALIN,SP
229637,SP-347_MHASMcontig_1681549,38367,39399,CALIN,SP
229638,SP-347_MHASMcontig_1681549,39512,41507,CALIN,SP
229639,SP-347_MHASMcontig_1681549,41602,42547,CALIN,SP
233817,SP-258_166865,46399,47707,In0,SP
237121,SP-3094_MHASMcontig_1931415,50687,51239,CALIN,SP
237122,SP-3094_MHASMcontig_1931415,51339,52116,CALIN,SP
237123,SP-3094_MHASMcontig_1931415,52218,52953,CALIN,SP
237124,SP-3094_MHASMcontig_1931415,53735,54053,CALIN,SP
254953,SP-49_50817,12491,13253,CALIN,SP
254954,SP-49_50817,13353,13854,CALIN,SP
254955,SP-49_50817,13872,14253,CALIN,SP
254956,SP-49_50817,14266,15193,CALIN,SP
257581,SP-10_MHASMcontig_2633955,739,1729,In0,SP
272468,SP-93_MHASMcontig_2038468,12022,12820,CALIN,SP
272469,SP-93_MHASMcontig_2038468,12930,13734,CALIN,SP
272470,SP-93_MHASMcontig_2038468,13660,13861,CALIN,SP
272471,SP-93_MHASMcontig_2038468,13868,16130,CALIN,SP
272472,SP-93_MHASMcontig_2038468,16524,17511,complete,SP
272473,SP-93_MHASMcontig_2038468,17845,18124,complete,SP
272474,SP-93_MHASMcontig_2038468,18210,18801,complete,SP
286347,SP-258_166867,100643,101228,CALIN,SP
286348,SP-258_166867,101224,102310,CALIN,SP
286349,SP-258_166867,102540,102840,CALIN,SP
286350,SP-258_166867,103809,104133,CALIN,SP
286351,SP-258_166867,104340,104640,CALIN,SP
286352,SP-258_166867,104640,104925,CALIN,SP
286353,SP-258_166867,105553,105844,CALIN,SP
286354,SP-258_166867,106377,106776,CALIN,SP
286355,SP-258_166867,106759,107038,CALIN,SP
286364,SP-258_166867,119028,120336,In0,SP
289509,SP-3094_57439,141678,142347,complete,SP
289510,SP-3094_57439,144060,144789,complete,SP
289511,SP-3094_57439,144875,145502,complete,SP
289512,SP-3094_57439,145588,146395,complete,SP
289513,SP-3094_57439,146504,147452,complete,SP
289514,SP-3094_57439,148387,149362,complete,SP
309408,SP-112_88314,246,1257,In0,SP
340000,SP-133_MHASMcontig_3350026,125336,126302,complete,SP
340001,SP-133_MHASMcontig_3350026,126515,127193,complete,SP
340002,SP-133_MHASMcontig_3350026,127292,127919,complete,SP
340003,SP-133_MHASMcontig_3350026,128101,128641,complete,SP
354679,SP-63_109528,245675,246596,complete,SP
354680,SP-63_109528,246842,247274,complete,SP
354681,SP-63_109528,247444,248200,complete,SP
354682,SP-63_109528,248646,249174,complete,SP
354683,SP-63_109528,249320,249725,complete,SP
354684,SP-63_109528,249825,251184,complete,SP
354685,SP-63_109528,251293,251809,complete,SP
354686,SP-63_109528,251927,252557,complete,SP
387542,SP-350_40697,261220,261502,CALIN,SP
387543,SP-350_40697,261662,262142,CALIN,SP
387544,SP-350_40697,262144,262270,CALIN,SP
387545,SP-350_40697,262241,262610,CALIN,SP
387546,SP-350_40697,262713,263145,CALIN,SP
387547,SP-350_40697,263236,263632,CALIN,SP
387549,SP-350_40697,264479,265277,CALIN,SP
412266,SP-244_MHASMcontig_2759088,1466,2429,complete,SP
458276,SP-181_MHASMcontig_2027988,46373,47336,In0,SP
462211,SP-3048_88229,54749,55334,CALIN,SP
462212,SP-3048_88229,55491,55737,CALIN,SP
462213,SP-3048_88229,55736,56054,CALIN,SP
462214,SP-3048_88229,56120,56381,CALIN,SP
462215,SP-3048_88229,56384,56663,CALIN,SP
462216,SP-3048_88229,56911,57136,CALIN,SP
462217,SP-3048_88229,57132,57522,CALIN,SP
462218,SP-3048_88229,57651,57846,CALIN,SP
462219,SP-3048_88229,57842,58244,CALIN,SP
462220,SP-3048_88229,58364,58787,CALIN,SP
462221,SP-3048_88229,58791,59016,CALIN,SP
462222,SP-3048_88229,59106,59451,CALIN,SP
462223,SP-3048_88229,59526,59820,CALIN,SP
462224,SP-3048_88229,59993,60323,CALIN,SP
462225,SP-3048_88229,60434,61931,CALIN,SP
462226,SP-3048_88229,62093,63530,CALIN,SP
462227,SP-3048_88229,63629,63857,CALIN,SP
462228,SP-3048_88229,64023,64353,CALIN,SP
462229,SP-3048_88229,64502,65252,CALIN,SP
462230,SP-3048_88229,65716,65926,CALIN,SP
462231,SP-3048_88229,66114,66408,CALIN,SP
462232,SP-3048_88229,66503,66707,CALIN,SP
462233,SP-3048_88229,66910,67423,CALIN,SP
462234,SP-3048_88229,67506,68025,CALIN,SP
462235,SP-3048_88229,68160,68802,CALIN,SP
469194,SP-64_64064,33193,33658,CALIN,SP
469195,SP-64_64064,34255,34477,CALIN,SP
469196,SP-64_64064,34588,34948,CALIN,SP
469197,SP-64_64064,35029,35404,CALIN,SP
469198,SP-64_64064,35427,36222,CALIN,SP
469199,SP-64_64064,36421,37123,CALIN,SP
469200,SP-64_64064,37209,37470,CALIN,SP
477260,SP-32_MHASMcontig_3512163,11764,12289,CALIN,SP
477261,SP-32_MHASMcontig_3512163,12270,13035,CALIN,SP
513872,SP-181_MHASMcontig_2029418,33446,33875,CALIN,SP
513873,SP-181_MHASMcontig_2029418,33978,34623,CALIN,SP
518109,SP-3048_88290,9704,10640,CALIN,SP
518110,SP-3048_88290,10846,11293,CALIN,SP
518111,SP-3048_88290,11388,12072,CALIN,SP
518112,SP-3048_88290,12162,12561,CALIN,SP
518113,SP-3048_88290,12665,14993,CALIN,SP
519146,SP-312_151303,83,443,complete,SP
519266,SP-312_151303,125136,126114,complete,SP
519267,SP-312_151303,126736,128131,complete,SP
523042,SP-244_30262,15900,16875,In0,SP
523438,SP-182_MHASMcontig_2039603,12368,13172,CALIN,SP
523439,SP-182_MHASMcontig_2039603,13404,13911,CALIN,SP
523440,SP-182_MHASMcontig_2039603,14014,14599,CALIN,SP
523441,SP-182_MHASMcontig_2039603,14683,15550,CALIN,SP
523442,SP-182_MHASMcontig_2039603,15676,16564,CALIN,SP
523443,SP-182_MHASMcontig_2039603,16669,18142,CALIN,SP
524244,SP-63_136144,31350,31728,CALIN,SP
524245,SP-63_136144,31759,32128,CALIN,SP
524246,SP-63_136144,32319,32562,CALIN,SP
524247,SP-63_136144,32558,32825,CALIN,SP
524248,SP-63_136144,32960,33476,CALIN,SP
544882,SP-37_41692,229,508,CALIN,SP
544883,SP-37_41692,971,2015,CALIN,SP
544884,SP-37_41692,2957,4529,CALIN,SP
545053,SP-37_41692,180175,181972,CALIN,SP
549986,SP-109_MHASMcontig_2604448,2098,3016,CALIN,SP
549987,SP-109_MHASMcontig_2604448,3018,3624,CALIN,SP
549988,SP-109_MHASMcontig_2604448,3623,5435,CALIN,SP
578275,SP-182_MHASMcontig_2028802,33088,33928,CALIN,SP
578276,SP-182_MHASMcontig_2028802,34052,34382,CALIN,SP
578277,SP-182_MHASMcontig_2028802,34513,34933,CALIN,SP
618789,SP-43_697,146537,147563,complete,SP
618790,SP-43_697,147713,147878,complete,SP
618791,SP-43_697,148064,148283,complete,SP
618792,SP-43_697,148260,148425,complete,SP
618793,SP-43_697,148466,149231,complete,SP
618794,SP-43_697,149260,150088,complete,SP
618795,SP-43_697,150311,150674,complete,SP
618796,SP-43_697,150762,151407,complete,SP
618797,SP-43_697,151488,152010,complete,SP
618798,SP-43_697,152148,152574,complete,SP
618799,SP-43_697,152709,153162,complete,SP
618800,SP-43_697,153276,153972,complete,SP
618801,SP-43_697,154090,154366,complete,SP
618802,SP-43_697,154495,155320,complete,SP
618803,SP-43_697,155415,156444,complete,SP
618804,SP-43_697,156443,156968,complete,SP
618805,SP-43_697,157075,157408,complete,SP
618806,SP-43_697,157409,157697,complete,SP
618807,SP-43_697,157809,158088,complete,SP
618808,SP-43_697,158097,158385,complete,SP
618809,SP-43_697,158458,158851,complete,SP
628144,SP-1_MHASMcontig_2304771,205,976,CALIN,SP
628145,SP-1_MHASMcontig_2304771,1074,2202,CALIN,SP
628146,SP-1_MHASMcontig_2304771,2445,3411,complete,SP
628147,SP-1_MHASMcontig_2304771,3624,4050,complete,SP
628148,SP-1_MHASMcontig_2304771,4138,4624,complete,SP
628149,SP-1_MHASMcontig_2304771,4639,5215,complete,SP
628169,SP-1_MHASMcontig_2304771,32467,32974,CALIN,SP
628976,SP-4038_MHASMcontig_3232627,16644,17025,CALIN,SP
628977,SP-4038_MHASMcontig_3232627,17131,17710,CALIN,SP
628978,SP-4038_MHASMcontig_3232627,17792,17972,CALIN,SP
632878,SP-64_63791,83562,86811,CALIN,SP
632879,SP-64_63791,88028,88172,CALIN,SP
646360,SP-59_61400,39400,39766,CALIN,SP
646361,SP-59_61400,39959,41282,CALIN,SP
646362,SP-59_61400,41357,41741,CALIN,SP
646363,SP-59_61400,41824,42868,CALIN,SP
646364,SP-59_61400,42898,43351,CALIN,SP
675332,SP-60_41009,2910,3531,complete,SP
675333,SP-60_41009,3699,3897,complete,SP
675334,SP-60_41009,4220,4721,complete,SP
675335,SP-60_41009,4763,5114,complete,SP
675504,SP-60_61766,61908,62529,In0,SP
682094,SP-244_MHASMcontig_538306,136673,139268,CALIN,SP
682095,SP-244_MHASMcontig_538306,139323,139797,CALIN,SP
699662,SP-302_108020,88073,88913,CALIN,SP
699663,SP-302_108020,89077,89248,CALIN,SP
699664,SP-302_108020,89594,90587,CALIN,SP
699665,SP-302_108020,90846,91047,CALIN,SP
699666,SP-302_108020,91190,91442,CALIN,SP
699668,SP-302_108020,91775,92111,CALIN,SP
699669,SP-302_108020,92245,92539,CALIN,SP
722451,SP-43_1228,23341,23932,CALIN,SP
722452,SP-43_1228,24011,25019,CALIN,SP
722453,SP-43_1228,24999,25212,CALIN,SP
722454,SP-43_1228,25325,25712,CALIN,SP
722455,SP-43_1228,25808,26330,CALIN,SP
722456,SP-43_1228,26475,26940,CALIN,SP
722457,SP-43_1228,27085,27466,CALIN,SP
722458,SP-43_1228,27563,28088,CALIN,SP
722459,SP-43_1228,28188,29256,CALIN,SP
722460,SP-43_1228,29300,29984,CALIN,SP
722461,SP-43_1228,30008,30413,CALIN,SP
722462,SP-43_1228,30500,31088,CALIN,SP
732440,SP-312_139915,84,663,CALIN,SP
732441,SP-312_139915,856,1798,CALIN,SP
750637,SP-86_82804,42,180,CALIN,SP
750638,SP-86_82804,145,523,CALIN,SP
750639,SP-86_82804,646,1309,CALIN,SP
750687,SP-86_82804,42401,43631,CALIN,SP
762525,SP-93_MHASMcontig_2025790,71045,71507,CALIN,SP
762526,SP-93_MHASMcontig_2025790,71620,71923,CALIN,SP
762527,SP-93_MHASMcontig_2025790,72057,72474,CALIN,SP
762528,SP-93_MHASMcontig_2025790,72692,73226,CALIN,SP
790827,SP-182_MHASMcontig_2030085,95561,96527,complete,SP
790828,SP-182_MHASMcontig_2030085,96770,97142,complete,SP
790829,SP-182_MHASMcontig_2030085,97250,97715,complete,SP
790830,SP-182_MHASMcontig_2030085,97836,98541,complete,SP
790831,SP-182_MHASMcontig_2030085,98619,98976,complete,SP
790832,SP-182_MHASMcontig_2030085,99177,99618,complete,SP
790833,SP-182_MHASMcontig_2030085,99732,100140,complete,SP
790834,SP-182_MHASMcontig_2030085,100277,100712,complete,SP
790835,SP-182_MHASMcontig_2030085,100842,101124,complete,SP
790836,SP-182_MHASMcontig_2030085,102189,102537,complete,SP
790837,SP-182_MHASMcontig_2030085,102744,103158,complete,SP
790838,SP-182_MHASMcontig_2030085,103277,103607,complete,SP
790839,SP-182_MHASMcontig_2030085,103693,103990,complete,SP
790840,SP-182_MHASMcontig_2030085,104086,104512,complete,SP
806041,SP-59_61479,35230,35896,complete,SP
806042,SP-59_61479,35978,36473,complete,SP
806043,SP-59_61479,37074,37416,complete,SP
806044,SP-59_61479,37506,37941,complete,SP
806045,SP-59_61479,37995,38433,complete,SP
806046,SP-59_61479,38557,39004,complete,SP
806047,SP-59_61479,39339,40296,complete,SP
354,NP-23_MHASMcontig_485765,53758,55174,In0,NP
1895,NP-23_MHASMcontig_525458,28516,29962,In0,NP
2317,NP-23_MHASMcontig_536970,114450,115839,In0,NP
3647,NP-23_MHASMcontig_559036,87734,89129,In0,NP
38165,NP-1052_MHASMcontig_267147,3832,3973,CALIN,NP
38166,NP-1052_MHASMcontig_267147,4735,5056,CALIN,NP
48579,NP-11_MHASMcontig_1022232,12262,12670,CALIN,NP
48580,NP-11_MHASMcontig_1022232,12740,13151,CALIN,NP
48581,NP-11_MHASMcontig_1022232,13356,13641,CALIN,NP
48582,NP-11_MHASMcontig_1022232,13792,14050,CALIN,NP
48583,NP-11_MHASMcontig_1022232,14037,14337,CALIN,NP
48584,NP-11_MHASMcontig_1022232,14633,16067,CALIN,NP
51662,NP-127_93909,141210,142140,CALIN,NP
51663,NP-127_93909,142580,142964,CALIN,NP
51664,NP-127_93909,143106,143622,CALIN,NP
51665,NP-127_93909,143760,144315,CALIN,NP
52429,NP-127_MHASMcontig_880163,308,542,complete,NP
52430,NP-127_MHASMcontig_880163,755,1112,complete,NP
52431,NP-127_MHASMcontig_880163,1228,1501,complete,NP
52432,NP-127_MHASMcontig_880163,2440,3202,complete,NP
52433,NP-127_MHASMcontig_880163,3194,3512,complete,NP
52434,NP-127_MHASMcontig_880163,3504,3714,complete,NP
52435,NP-127_MHASMcontig_880163,3749,4031,complete,NP
52436,NP-127_MHASMcontig_880163,4195,4465,complete,NP
52437,NP-127_MHASMcontig_880163,4585,4942,complete,NP
52438,NP-127_MHASMcontig_880163,5097,5745,complete,NP
52439,NP-127_MHASMcontig_880163,5946,6912,complete,NP
55717,NP-16_MHASMcontig_117241,1,589,CALIN,NP
55718,NP-16_MHASMcontig_117241,664,1642,CALIN,NP
55719,NP-16_MHASMcontig_117241,1631,2870,CALIN,NP
55720,NP-16_MHASMcontig_117241,2938,3952,CALIN,NP
55721,NP-16_MHASMcontig_117241,4086,4572,CALIN,NP
55722,NP-16_MHASMcontig_117241,4556,4649,CALIN,NP
55723,NP-16_MHASMcontig_117241,4658,5294,CALIN,NP
57797,NP-16_MHASMcontig_156078,20019,21204,CALIN,NP
57798,NP-16_MHASMcontig_156078,21472,21673,CALIN,NP
57799,NP-16_MHASMcontig_156078,21691,22645,CALIN,NP
57800,NP-16_MHASMcontig_156078,22797,23169,CALIN,NP
57801,NP-16_MHASMcontig_156078,23256,23922,CALIN,NP
57802,NP-16_MHASMcontig_156078,24051,24621,CALIN,NP
57803,NP-16_MHASMcontig_156078,25033,25552,CALIN,NP
57804,NP-16_MHASMcontig_156078,25651,26341,CALIN,NP
57805,NP-16_MHASMcontig_156078,26433,27162,CALIN,NP
57806,NP-16_MHASMcontig_156078,27244,27802,CALIN,NP
57936,NP-16_MHASMcontig_161301,1,1795,CALIN,NP
57937,NP-16_MHASMcontig_161301,2217,3249,CALIN,NP
57938,NP-16_MHASMcontig_161301,3362,5357,CALIN,NP
57939,NP-16_MHASMcontig_161301,5452,6397,CALIN,NP
57940,NP-16_MHASMcontig_161301,6481,6913,CALIN,NP
57989,NP-16_MHASMcontig_162094,14790,15087,CALIN,NP
57990,NP-16_MHASMcontig_162094,15097,15379,CALIN,NP
57991,NP-16_MHASMcontig_162094,15540,16062,CALIN,NP
57992,NP-16_MHASMcontig_162094,16084,17014,CALIN,NP
58412,NP-16_MHASMcontig_173831,22260,22740,CALIN,NP
58413,NP-16_MHASMcontig_173831,22806,23736,CALIN,NP
58414,NP-16_MHASMcontig_173831,23926,25897,CALIN,NP
103508,NP-32_MHASMcontig_933048,8154,9060,CALIN,NP
103511,NP-32_MHASMcontig_934494,544,979,CALIN,NP
103512,NP-32_MHASMcontig_934494,1064,1613,CALIN,NP
103513,NP-32_MHASMcontig_934494,1637,2930,CALIN,NP
103514,NP-32_MHASMcontig_934494,2966,3629,CALIN,NP
106014,NP-32_MHASMcontig_1074652,4894,5857,complete,NP
123896,NP-153_MHASMcontig_1039631,1,484,CALIN,NP
123903,NP-153_MHASMcontig_1039631,9238,9481,CALIN,NP
123904,NP-153_MHASMcontig_1039631,9590,9851,CALIN,NP
123905,NP-153_MHASMcontig_1039631,10526,10763,CALIN,NP
124720,NP-153_MHASMcontig_1075426,3388,3769,CALIN,NP
124721,NP-153_MHASMcontig_1075426,3798,4284,CALIN,NP
124722,NP-153_MHASMcontig_1075426,4326,6069,CALIN,NP
124723,NP-153_MHASMcontig_1075426,6120,6936,CALIN,NP
124724,NP-153_MHASMcontig_1075426,7031,7187,CALIN,NP
124725,NP-153_MHASMcontig_1075426,7217,7454,CALIN,NP
124726,NP-153_MHASMcontig_1075426,7551,8223,CALIN,NP
124772,NP-153_MHASMcontig_1076691,472,805,CALIN,NP
124778,NP-153_MHASMcontig_1076691,8510,8843,CALIN,NP
124779,NP-153_MHASMcontig_1076915,2,1349,complete,NP
124791,NP-153_MHASMcontig_1076915,11985,12846,complete,NP
124792,NP-153_MHASMcontig_1076915,13338,13596,complete,NP
131437,NP-2_80031,1,427,CALIN,NP
131438,NP-2_80031,1019,1436,CALIN,NP
131439,NP-2_80031,2072,2390,CALIN,NP
132520,NP-2_MHASMcontig_593456,626,1595,In0,NP
133198,NP-2_MHASMcontig_615332,55055,55346,CALIN,NP
133199,NP-2_MHASMcontig_615332,55451,56156,CALIN,NP
133200,NP-2_MHASMcontig_615332,56219,56819,CALIN,NP
226120,NP-30_MHASMcontig_952905,1824,2751,CALIN,NP
226121,NP-30_MHASMcontig_952905,2804,4019,CALIN,NP
226122,NP-30_MHASMcontig_952905,4157,5099,CALIN,NP
226123,NP-30_MHASMcontig_952905,5204,5705,CALIN,NP
226124,NP-30_MHASMcontig_952905,5788,6439,CALIN,NP
226125,NP-30_MHASMcontig_952905,6528,7134,CALIN,NP
262779,NP-13_78327,11614,12613,complete,NP
262780,NP-13_78327,12678,13242,complete,NP
262781,NP-13_78327,13304,13658,complete,NP
262782,NP-13_78327,13735,13978,complete,NP
262783,NP-13_78327,14164,14413,complete,NP
262784,NP-13_78327,14433,14799,complete,NP
263068,NP-13_79087,83157,83700,CALIN,NP
263069,NP-13_79087,83707,84187,CALIN,NP
263070,NP-13_79087,84309,84426,CALIN,NP
263071,NP-13_79087,84394,84703,CALIN,NP
263125,NP-13_79575,4571,5189,CALIN,NP
263126,NP-13_79575,5399,5978,CALIN,NP
263127,NP-13_79575,6185,6917,CALIN,NP
264102,NP-13_102013,34617,35535,CALIN,NP
264103,NP-13_102013,35860,36802,CALIN,NP
264104,NP-13_102013,36910,37480,CALIN,NP
264105,NP-13_102013,37771,38800,CALIN,NP
264106,NP-13_102013,38998,40765,CALIN,NP
272994,NP-125_98251,22866,24261,CALIN,NP
272995,NP-125_98251,24371,24584,CALIN,NP
272996,NP-125_98251,24641,25610,CALIN,NP
272997,NP-125_98251,26422,27370,CALIN,NP
272998,NP-125_98251,27857,28139,CALIN,NP
272999,NP-125_98251,28135,28438,CALIN,NP
273000,NP-125_98251,28577,28949,CALIN,NP
273131,NP-125_98368,5220,6030,complete,NP
273132,NP-125_98368,6070,6415,complete,NP
273133,NP-125_98368,6509,6806,complete,NP
273134,NP-125_98368,6917,7961,complete,NP
273135,NP-125_98368,8090,8546,complete,NP
273136,NP-125_98368,8662,9349,complete,NP
273137,NP-125_98368,9689,10652,complete,NP
273186,NP-125_98394,29524,29785,CALIN,NP
273187,NP-125_98394,29860,31117,CALIN,NP
273188,NP-125_98394,31202,31799,CALIN,NP
316842,NP-1_78107,30847,31042,CALIN,NP
316843,NP-1_78107,31266,32265,CALIN,NP
316844,NP-1_78107,32560,32779,CALIN,NP
316845,NP-1_78107,32815,33130,CALIN,NP
333559,NP-135_MHASMcontig_408369,2091,3069,CALIN,NP
333560,NP-135_MHASMcontig_408369,3376,3955,CALIN,NP
333561,NP-135_MHASMcontig_408369,4042,5158,CALIN,NP
333562,NP-135_MHASMcontig_408369,5244,5403,CALIN,NP
364485,NP-109_MHASMcontig_877850,2,584,CALIN,NP
364486,NP-109_MHASMcontig_877850,737,1214,CALIN,NP
