bin,total_bp,archaea_prop,bacteria_prop,eukarya_prop,prokarya_prop,organelle_prop,unknown_prop,archaea,bacteria,eukarya,prokarya,organelle,unknown
EAC-1785,1302788,0.020086921279594223,0.8879165297807471,0.0,0.0836268065103455,0.0,0.008369742429313135,26169,1156767,0,108948,0,10904
EAC-49,3923695,0.0,0.9969750452061131,0.0,0.003024954793886885,0.0,0.0,0,3911826,0,11869,0,0
EAC-670,3260754,0.0,1.0,0.0,0.0,0.0,0.0,0,3260754,0,0,0,0
EAC-62,3895818,0.0,1.0,0.0,0.0,0.0,0.0,0,3895818,0,0,0,0
EAC-6,3302700,0.0,1.0,0.0,0.0,0.0,0.0,0,3302700,0,0,0,0
EAC-68,3289833,0.0,0.9954955160337926,0.0,0.004504483966207403,0.0,0.0,0,3275014,0,14819,0,0
EAC-86,2369296,0.0,1.0,0.0,0.0,0.0,0.0,0,2369296,0,0,0,0
EAC-50,4027594,0.0,1.0,0.0,0.0,0.0,0.0,0,4027594,0,0,0,0
EAC-635,2387925,0.016743825706418754,0.9485017326758588,0.0,0.0347544416177225,0.0,0.0,39983,2264951,0,82991,0,0
EAC-20,3306714,0.0,1.0,0.0,0.0,0.0,0.0,0,3306714,0,0,0,0
EAC-645,3555310,0.0,1.0,0.0,0.0,0.0,0.0,0,3555310,0,0,0,0
EAC-632,3539278,0.0,1.0,0.0,0.0,0.0,0.0,0,3539278,0,0,0,0
EAC-65,2147286,0.0,0.988953963282022,0.0,0.01104603671797795,0.0,0.0,0,2123567,0,23719,0,0
EAC-1,2456834,0.0,1.0,0.0,0.0,0.0,0.0,0,2456834,0,0,0,0
EAC-707,2734821,0.0,1.0,0.0,0.0,0.0,0.0,0,2734821,0,0,0,0
EAC-44,2190118,0.0,1.0,0.0,0.0,0.0,0.0,0,2190118,0,0,0,0
EAC-92,3752386,0.0,0.9963841673004856,0.0,0.0,0.0,0.003615832699514389,0,3738818,0,0,0,13568
EAC-76,4265341,0.0,1.0,0.0,0.0,0.0,0.0,0,4265341,0,0,0,0
EAC-98,4023093,0.0,1.0,0.0,0.0,0.0,0.0,0,4023093,0,0,0,0
EAC-623,2532963,0.003910834860201274,0.9720813134656922,0.0,0.004425646959706873,0.0,0.019582204714399698,9906,2462246,0,11210,0,49601
EAC-46,2576643,0.0,1.0,0.0,0.0,0.0,0.0,0,2576643,0,0,0,0
EAC-31,2300656,0.0,1.0,0.0,0.0,0.0,0.0,0,2300656,0,0,0,0
EAC-2006,1417347,0.0,1.0,0.0,0.0,0.0,0.0,0,1417347,0,0,0,0
EAC-682,1784541,0.04740490692004275,0.8779008159521132,0.0,0.06338996974572172,0.004450444119804477,0.006853863262317873,84596,1566650,0,113122,7942,12231
EAC-74,4460847,0.0,1.0,0.0,0.0,0.0,0.0,0,4460847,0,0,0,0
EAC-109,3020166,0.0024932404377772614,0.9544697212007552,0.0,0.03884223582412358,0.0,0.004194802537343974,7530,2882657,0,117310,0,12669
EAC-103,3030934,0.0,1.0,0.0,0.0,0.0,0.0,0,3030934,0,0,0,0
EAC-55,2890195,0.0,0.9957632616484355,0.0,0.0,0.0,0.004236738351564514,0,2877950,0,0,0,12245
EAC-647,3116840,0.017496887873615585,0.9749913373801671,0.0,0.007511774746217323,0.0,0.0,54535,3038892,0,23413,0,0
EAC-10,1337577,0.062455469853324334,0.23983292176824214,0.0,0.622633313820438,0.0,0.07507829455799554,83539,320795,0,832820,0,100423
EAC-9,2727227,0.020604078795054465,0.9793959212049456,0.0,0.0,0.0,0.0,56192,2671035,0,0,0,0
EAC-3,5124647,0.0,1.0,0.0,0.0,0.0,0.0,0,5124647,0,0,0,0
EAC-691,921724,0.8547515308270155,0.05972503699589031,0.0,0.08552343217709422,0.0,0.0,787845,55050,0,78829,0,0
EAC-708,1764812,0.0,0.9923759584590314,0.0,0.00762404154096867,0.0,0.0,0,1751357,0,13455,0,0
EAC-4,4297994,0.0,1.0,0.0,0.0,0.0,0.0,0,4297994,0,0,0,0
EAC-52,3965636,0.0,1.0,0.0,0.0,0.0,0.0,0,3965636,0,0,0,0
EAC-58,3750272,0.0,1.0,0.0,0.0,0.0,0.0,0,3750272,0,0,0,0
EAC-97,2112212,0.0,1.0,0.0,0.0,0.0,0.0,0,2112212,0,0,0,0
EAC-73,4682890,0.0,1.0,0.0,0.0,0.0,0.0,0,4682890,0,0,0,0
EAC-723,1528303,0.0807935337429816,0.7857846251692236,0.0,0.12203077531091674,0.0,0.011391065776878014,123477,1200917,0,186500,0,17409
EAC-624,1523529,0.0,0.9745013058497738,0.0,0.00934278244785626,0.0,0.01615591170236996,0,1484681,0,14234,0,24614
EAC-653,1350302,0.0,1.0,0.0,0.0,0.0,0.0,0,1350302,0,0,0,0
EAC-41,4077124,0.0,1.0,0.0,0.0,0.0,0.0,0,4077124,0,0,0,0
EAC-117,1528360,0.03254403412808501,0.8598347248030569,0.0,0.10762124106885812,0.0,0.0,49739,1314137,0,164484,0,0
EAC-45,4388938,0.0,1.0,0.0,0.0,0.0,0.0,0,4388938,0,0,0,0
EAC-657,2189188,0.0,1.0,0.0,0.0,0.0,0.0,0,2189188,0,0,0,0
EAC-77,3422461,0.0,1.0,0.0,0.0,0.0,0.0,0,3422461,0,0,0,0
EAC-99,1028458,0.016562659826653107,0.43715834774001466,0.0,0.5390837545140394,0.0,0.007195237919292766,17034,449599,0,554425,0,7400
EAC-93,2850945,0.0,1.0,0.0,0.0,0.0,0.0,0,2850945,0,0,0,0
EAC-21,4314506,0.0,1.0,0.0,0.0,0.0,0.0,0,4314506,0,0,0,0
EAC-56,3938918,0.0,1.0,0.0,0.0,0.0,0.0,0,3938918,0,0,0,0
EAC-64,2952507,0.0,1.0,0.0,0.0,0.0,0.0,0,2952507,0,0,0,0
EAC-695,3058097,0.0,1.0,0.0,0.0,0.0,0.0,0,3058097,0,0,0,0
EAC-69,4344709,0.0,1.0,0.0,0.0,0.0,0.0,0,4344709,0,0,0,0
EAC-87,5569343,0.0,1.0,0.0,0.0,0.0,0.0,0,5569343,0,0,0,0
EAC-63,4678045,0.0,0.9977995081278611,0.0,0.0,0.0,0.0022004918721388956,0,4667751,0,0,0,10294
EAC-107,1931312,0.9785715617155591,0.021428438284440837,0.0,0.0,0.0,0.0,1889927,41385,0,0,0,0
EAC-649,1356014,0.03317664861867208,0.5804128865926163,0.0,0.3864104647887116,0.0,0.0,44988,787048,0,523978,0,0
EAC-634,3166550,0.0,1.0,0.0,0.0,0.0,0.0,0,3166550,0,0,0,0
EAC-2011,1305449,0.25628423630490355,0.30387629083939705,0.0,0.3952594088317506,0.006548704698536672,0.03803135932541218,334566,396695,0,515991,8549,49648
EAC-662,4048905,0.0,1.0,0.0,0.0,0.0,0.0,0,4048905,0,0,0,0
EAC-94,3800706,0.0,1.0,0.0,0.0,0.0,0.0,0,3800706,0,0,0,0
EAC-35,2296944,0.006755933100676377,0.9932440668993237,0.0,0.0,0.0,0.0,15518,2281426,0,0,0,0
EAC-650,1848353,0.0774218993882662,0.581072446659269,0.0,0.3415056539524647,0.0,0.0,143103,1074027,0,631223,0,0
EAC-627,2898758,0.0034183605530368525,0.9843605433775431,0.0,0.012221096069420076,0.0,0.0,9909,2853423,0,35426,0,0
EAC-48,3221579,0.0,1.0,0.0,0.0,0.0,0.0,0,3221579,0,0,0,0
deep_MAG_0555,5723321,0.0,0.9515547004964425,0.000681597275428025,0.001986783547524243,0.0,0.0006166000474200206,0,5446053,3901,11371,0,3529
deep_MAG_0209,4121174,0.00276693000586726,0.8364378694032332,0.000876934582233121,0.010627796836532503,0.0,0.0,11403,3447106,3614,43799,0,0
IN-19,4539979,0.0,0.9991184981252116,0.0008815018747884076,0.0,0.0,0.0,0,4535977,4002,0,0,0
RS-398,7787459,0.0,0.9990704284927856,0.0009295715072143558,0.0,0.0,0.0,0,7780220,7239,0,0,0
deep_MAG_0410,9314298,0.0003844626830706941,0.9945784427339559,0.0009874066730525479,0.0026194137228591997,0.0,0.0006083120810607519,3581,9263800,9197,24398,0,5666
deep_MAG_0173,3779983,0.0,0.994311879180409,0.0010484174135174682,0.0,0.0,0.0,0,3758482,3963,0,0,0
deep_MAG_0178,3527060,0.0012684785628824006,0.9248946714827647,0.0010912771543438444,0.005945745181539299,0.0,0.014454531536180275,4474,3262159,3849,20971,0,50982
deep_MAG_0289,3370244,0.0,0.9725301788238477,0.001127218088660643,0.0,0.0,0.0,0,3277664,3799,0,0,0
deep_MAG_0182,2780482,0.0,0.9432407762395153,0.001140809399233658,0.0,0.0,0.0,0,2622664,3172,0,0,0
deep_MAG_0038,3373499,0.0,0.9654172122179375,0.0011735589665211107,0.0,0.0,0.0,0,3256834,3959,0,0,0
IN-6,5207492,0.009573322436213056,0.9770868587028074,0.0012151722940716952,0.008663287432798745,0.0,0.0034613591341090873,49853,5088172,6328,45114,0,18025
deep_MAG_0037,4316699,0.0007285659713591335,0.9890835566714288,0.001228716665211079,0.0,0.0,0.002638590274651997,3145,4269576,5304,0,0,11390
deep_MAG_0058,6376896,0.0,0.9544309645319604,0.001286519334798623,0.0,0.0,0.0,0,6086307,8204,0,0,0
RS-383,6259786,0.009704485105401367,0.9889940327033544,0.0013014821912442373,0.0,0.0,0.0,60748,6190891,8147,0,0,0
ARS-5,5608188,0.0,0.9986854934249708,0.0013145065750292252,0.0,0.0,0.0,0,5600816,7372,0,0,0
deep_MAG_0585,2857389,0.006881457162465454,0.8760760260503557,0.0014082786767919944,0.004194038683567411,0.004492212995850407,0.0058004002955145415,19663,2503290,4024,11984,12836,16574
deep_MAG_0304,2150959,0.0,0.9313013404718546,0.001423551076519822,0.0,0.0,0.0,0,2003191,3062,0,0,0
deep_MAG_0285,6301917,0.0,0.9593109525244461,0.0014971634821594763,0.0,0.0,0.0,0,6045498,9435,0,0,0
NP-29,5521072,0.010432032040154521,0.9879907380305853,0.0015772299292601147,0.0,0.0,0.0,57596,5454768,8708,0,0,0
IN-32,3934638,0.005305189448177951,0.9930656899059075,0.001629120645914567,0.0,0.0,0.0,20874,3907354,6410,0,0,0
deep_MAG_0134,4009222,0.0,0.9584737387952077,0.0016382230766966758,0.0,0.0,0.0,0,3842734,6568,0,0,0
deep_MAG_0347,3647452,0.0,0.9708007123877161,0.0016471772623738435,0.0,0.0,0.0,0,3540949,6008,0,0,0
deep_MAG_0218,1997300,0.07263105192009213,0.7460706954388424,0.0016962899914885095,0.1367671356331047,0.0,0.00694537625794823,145066,1490127,3388,273165,0,13872
deep_MAG_0560,2189171,0.0,0.957692660829145,0.0017084092562892528,0.0,0.0,0.0,0,2096553,3740,0,0,0
NP-23,4706579,0.0,0.9946151971527515,0.0017178081999685972,0.003666994647279903,0.0,0.0,0,4681235,8085,17259,0,0
deep_MAG_0548,4302651,0.0,0.9858347795347566,0.001749154184245945,0.0,0.0,0.0,0,4241703,7526,0,0,0
deep_MAG_0439,3711536,0.0,0.9767120674567079,0.0017777006608584694,0.00456172323264546,0.0,0.014339615727828048,0,3625102,6598,16931,0,53222
ARS-17,4716224,0.010935443269870133,0.9757573007558589,0.0018453321979617593,0.009094563786622519,0.0,0.0023673599896866645,51574,4601890,8703,42892,0,11165
deep_MAG_0387,1801354,0.008015081988326558,0.8355126199514366,0.0018508299867766136,0.0,0.0,0.0023598915038354484,14438,1505054,3334,0,0,4251
NP-21,3957445,0.0062830942691559834,0.9863065690110665,0.0018567535366884442,0.0,0.0,0.005553583183089089,24865,3903254,7348,0,0,21978
CPC-46,2968318,0.0059528662360299675,0.9871445714374268,0.0019260065801575167,0.004976555746385664,0.0,0.0,17670,2930159,5717,14772,0,0
deep_MAG_0570,2084750,0.0,0.957577647199904,0.0019752967981772397,0.0,0.0,0.0,0,1996310,4118,0,0,0
IN-2,4041355,0.011617638143642417,0.9863632370826122,0.0020191247737454394,0.0,0.0,0.0,46951,3986244,8160,0,0,0
MED-643,3851942,0.010342834860961042,0.9788986957747546,0.0020265102641732406,0.004051203263185167,0.0,0.004680755836925893,39840,3770661,7806,15605,0,18030
IN-922,3362957,0.0,0.9979327716649365,0.0020672283350634574,0.0,0.0,0.0,0,3356005,6952,0,0,0
IN-18,4458856,0.00661761671603658,0.991293955220801,0.0020884280631623896,0.0,0.0,0.0,29507,4420037,9312,0,0,0
NP-127,3428059,0.005727439346872385,0.9775651469242507,0.002102355881272755,0.0035883279721848427,0.007657394461413879,0.0033593354140054182,19634,3351151,7207,12301,26250,11516
NP-992,3330616,0.002772760354240777,0.9505806133159752,0.0021080184566458575,0.035265848719876446,0.0,0.009272759153261739,9235,3166019,7021,117457,0,30884
deep_MAG_0447,1738326,0.004285157099416335,0.9171283177033537,0.0021319361270555697,0.025765017608894995,0.0,0.0,7449,1594268,3706,44788,0,0
ARS-117,2944567,0.0,0.9978346561650661,0.002165343834933965,0.0,0.0,0.0,0,2938191,6376,0,0,0
deep_MAG_0052,2841864,0.002609202973822815,0.9245210185990603,0.002168647057002024,0.0016211190964803383,0.0,0.0,7415,2627363,6163,4607,0,0
deep_MAG_0275,3554238,0.08857088354803477,0.6525685674397719,0.0022004716622803537,0.20004119026356704,0.0,0.0036567613086124226,314802,2319384,7821,710994,0,12997
NP-28,3571990,0.0,0.9977981461314281,0.0022018538685718604,0.0,0.0,0.0,0,3564125,7865,0,0,0
EAC-17,5225131,0.008611458736632632,0.9693781840110803,0.002249321595956159,0.01214553281056494,0.0,0.007615502845765973,44996,5065128,11753,63462,0,39792
EAC-42,3827229,0.0020981237339077435,0.9842920295597677,0.0022635175475520276,0.007979663615634184,0.0,0.0033666655431383906,8030,3767111,8663,30540,0,12885
ARS-1009,3161987,0.01618475977288964,0.8579355323092727,0.0022789467508879703,0.09730179156334293,0.00207780740401526,0.024221162199591587,51176,2712781,7206,307667,6570,76587
deep_MAG_0571,1680654,0.14793229302402516,0.3609434184549586,0.0023621756768496074,0.4106449037101033,0.0,0.006289813370271334,248623,606621,3970,690152,0,10571
deep_MAG_0564,3980558,0.0020100197007555222,0.9403344958169181,0.0023642413953018646,0.0017246325766387526,0.0,0.01345339020308208,8001,3743056,9411,6865,0,53552
RS-359,2132774,0.0,0.9976298473255957,0.0023701526744043205,0.0,0.0,0.0,0,2127719,5055,0,0,0
deep_MAG_0223,2923567,0.0013784531019812442,0.9780695978576855,0.0023809955441417966,0.0,0.0,0.0,4030,2859452,6961,0,0,0
SP-141,6149812,0.013233575270268425,0.9745728812523049,0.0024789375675223894,0.0,0.0,0.009714605909904238,81384,5993440,15245,0,0,59743
RS-363,4808176,0.002889661276958248,0.9802299250277028,0.0025188345850900634,0.007050074706083971,0.0,0.0073115044041649055,13894,4713118,12111,33898,0,35155
deep_MAG_0584,2347738,0.0031408956195282437,0.7844205784461469,0.002530520867319948,0.0,0.0,0.0,7374,1841614,5941,0,0,0
ARS-45,2895142,0.0,0.9974471027673254,0.0025528972326745976,0.0,0.0,0.0,0,2887751,7391,0,0,0
deep_MAG_0111,3162490,0.001971863942652783,0.7397104812979646,0.002584988411030549,0.0,0.0,0.0,6236,2339327,8175,0,0,0
NP-94,3248331,0.0,0.997402050468379,0.0025979495316210076,0.0,0.0,0.0,0,3239892,8439,0,0,0
CPC-310,2357393,0.0,0.9973046496702077,0.0026953503297922747,0.0,0.0,0.0,0,2351039,6354,0,0,0
RS-391,2079132,0.0038025483711471905,0.9934968053976371,0.002700646231215719,0.0,0.0,0.0,7906,2065611,5615,0,0,0
NP-56,2695609,0.011059096478754894,0.9861990370265123,0.00274186649473273,0.0,0.0,0.0,29811,2658407,7391,0,0,0
MED-592,3852236,0.0,0.9972535431370249,0.0027464568629751657,0.0,0.0,0.0,0,3841656,10580,0,0,0
deep_MAG_0082,1195917,0.03265527624408717,0.11573545655760391,0.0027878188870966796,0.8368824926813483,0.0,0.0,39053,138410,3334,1000842,0,0
IN-9,3250345,0.009361775442299202,0.9828775099258694,0.0028538508989045777,0.0,0.001544451435155345,0.003362412297771467,30429,3194691,9276,0,5020,10929
RS-388,2225131,0.013904799312939328,0.974519702435497,0.0028960092686677774,0.006080540876020333,0.0,0.002598948106875505,30940,2168434,6444,13530,0,5783
EAC-36,3778710,0.0,0.9970992746201746,0.00290072537982539,0.0,0.0,0.0,0,3767749,10961,0,0,0
MED-636,2959024,0.02471186445260329,0.945190035633371,0.0029286683717333825,0.027169431542292323,0.0,0.0,73123,2796840,8666,80395,0,0
MED-682,2597858,0.010604120779503729,0.922515010443219,0.002977452963171967,0.0,0.0,0.06390341581410532,27548,2396563,7735,0,0,166012
IN-14,4072573,0.05532522068972122,0.9306337786946974,0.0030646473371993576,0.009624627968608543,0.0013517253097734528,0.0,225316,3790074,12481,39197,5505,0
EAC-54,3468351,0.0,0.9933498656854511,0.003098302334452309,0.0035518319800965934,0.0,0.0,0,3445286,10746,12319,0,0
CPC-64,3164348,0.0,0.996863176869295,0.0031368231307049668,0.0,0.0,0.0,0,3154422,9926,0,0,0
CPC-14,2765177,0.0,0.9931577616912046,0.0031397628433912188,0.0,0.0,0.0037024754654042037,0,2746257,8682,0,0,10238
RS-387,1800507,0.03011873877746657,0.9207762035915439,0.003198543521352597,0.030705240246219536,0.005213531521954649,0.00998774234146271,54229,1657864,5759,55285,9387,17983
MED-581,2357711,0.0,0.9773818758957311,0.0032056515832517216,0.014353752431913835,0.0,0.0050587200891033714,0,2304384,7558,33842,0,11927
MED-590,2560327,0.019543987935916,0.8968651269935441,0.0032624738949360763,0.05574248914298838,0.0,0.024585922032615365,50039,2296268,8353,142719,0,62948
MED-635,2720828,0.0,0.976508989175354,0.003290174902639932,0.008809083117345162,0.0034636515060856477,0.007928101298575286,0,2656913,8952,23968,9424,21571
deep_MAG_0200,1456967,0.01266947020762996,0.915081810363584,0.003297947036549215,0.017638697376124512,0.0,0.0149145450789208,18459,1333244,4805,25699,0,21730
NP-17,2232102,0.0,0.9966968355388777,0.0033031644611222965,0.0,0.0,0.0,0,2224729,7373,0,0,0
CPC-82,3778117,0.0037328118742749362,0.9872031490819368,0.003353257720711137,0.005710781323077078,0.0,0.0,14103,3729769,12669,21576,0,0
NP-34,5489861,0.0016993144270865874,0.900313505205323,0.0033549119003195163,0.09463226846727085,0.0,0.0,9329,4942596,18418,519518,0,0
MED-735,2242875,0.0,0.9629466644373851,0.0033706738003678313,0.02276319456055286,0.0,0.010919467201694254,0,2159769,7560,51055,0,24491
RS-508,1555741,0.009187904670507495,0.9770598062273862,0.003377811602316838,0.0,0.0,0.01037447749978949,14294,1520052,5255,0,0,16140
NP-973,3016006,0.002552382190221107,0.9326927731576131,0.00347711509857739,0.047028089466665514,0.0,0.014249640086922904,7698,2813007,10487,141837,0,42977
ARS-76,2161033,0.010818900035307189,0.9855532053420748,0.0036278946226179793,0.0,0.0,0.0,23380,2129813,7840,0,0,0
RS-416,1914839,0.2345257225281081,0.0999023938827233,0.0036734158850953006,0.646308123032798,0.0,0.015590344671275236,449079,191297,7034,1237576,0,29853
CPC-21,6500284,0.0,0.9962689322497293,0.0037310677502706037,0.0,0.0,0.0,0,6476031,24253,0,0,0
MED-603,2098250,0.0,0.9711716906946265,0.003741212915524842,0.005853449302990588,0.0,0.019233647086858097,0,2037761,7850,12282,0,40357
ARS-86,2099918,0.020106975605714127,0.7114063501527202,0.0037582419884966936,0.24184563397237416,0.0,0.02288279828069477,42223,1493895,7892,507856,0,48052
EAC-51,2296379,0.0,0.9962345065862386,0.0037654934137614044,0.0,0.0,0.0,0,2287732,8647,0,0,0
deep_MAG_0596,1642890,0.2568601671444832,0.20851122107992623,0.0038633140380670648,0.4860197578657123,0.0,0.0,421993,342561,6347,798477,0,0
IN-17,3240799,0.0,0.9928502199611886,0.003909838283707197,0.0032399417551042197,0.0,0.0,0,3217628,12671,10500,0,0
ARS-40,3949698,0.0,0.9960002005216602,0.003999799478339863,0.0,0.0,0.0,0,3933900,15798,0,0,0
MED-743,1937646,0.7216065266823765,0.24532551353549617,0.004053371978163194,0.01770808496495232,0.0,0.011306502839011873,1398218,475354,7854,34312,0,21908
EAC-33,1788455,0.06108680397326184,0.6103256721583713,0.004090122480017669,0.29375578362329496,0.0,0.030741617765054196,109251,1091540,7315,525369,0,54980
MED-661,7093371,0.0,0.9944231029224327,0.004105241358445794,0.0,0.0,0.0014716557191214164,0,7053812,29120,0,0,10439
MED-690,2419185,0.0037301818587664854,0.9875019893063159,0.004114195483189587,0.004653633351727958,0.0,0.0,9024,2388950,9953,11258,0,0
MED-814,1967603,0.0,0.983470750959416,0.004132947550903307,0.0,0.0,0.012396301489680591,0,1935080,8132,0,0,24391
EAC-710,1830345,0.984196421986019,0.0038965331672444264,0.004156593429107627,0.0,0.0,0.007750451417628917,1801419,7132,7608,0,0,14186
deep_MAG_0416,2715432,0.005029402319778216,0.9795546344007141,0.004170607107819308,0.0,0.0,0.0,13657,2659914,11325,0,0,0
MED-765,1989739,0.0,0.9958275934682891,0.004172406531710943,0.0,0.0,0.0,0,1981437,8302,0,0,0
CPC-324,4249882,0.0,0.9929729813674827,0.004228352693086537,0.002798665939430789,0.0,0.0,0,4220018,17970,11894,0,0
IN-7,4654070,0.05059378135696283,0.9094534461235005,0.004272819274312591,0.015176179129235272,0.012767534652465476,0.0077362394635233245,235467,4232660,19886,70631,59421,36005
NP-73,1812495,0.8996758611747895,0.08971886818998122,0.004287460103338216,0.006317810531891122,0.0,0.0,1630658,162615,7771,11451,0,0
deep_MAG_0335,3565444,0.0,0.8558022507154789,0.004324566589743101,0.0,0.0,0.0,0,3051315,15419,0,0,0
MED-754,1863951,0.0,0.893314255578607,0.004335414396623087,0.05808575440019614,0.004437348406690948,0.03982722721788287,0,1665094,8081,108269,8271,74236
MED-648,2229105,0.034514749193061786,0.7364570085303295,0.004339858373652206,0.18971470612644986,0.0,0.034973677776506715,76937,1641640,9674,422894,0,77960
CPC-31,7060560,0.004100382972455442,0.9898932945828659,0.0043704748631836566,0.0007961124896608768,0.0,0.0008397350918340755,28951,6989201,30858,5621,0,5929
deep_MAG_0510,1693906,0.0,0.8263534104017578,0.004376275897245774,0.0,0.0,0.0,0,1399765,7413,0,0,0
CPC-86,2903787,0.0,0.969442317911059,0.004379797829523998,0.026177884259417097,0.0,0.0,0,2815054,12718,76015,0,0
EAC-39,5353011,0.027563365739394146,0.9339334441868324,0.0044233049399674314,0.014520612791567213,0.0028759514972040968,0.016683320845034693,147547,4999356,23678,77729,15395,89306
MED-703,1937263,0.051809692333978405,0.9115773129409894,0.004483645225248198,0.025561836467222054,0.0,0.006567513032561919,100369,1765965,8686,49520,0,12723
deep_MAG_0011,6827226,0.0006964761383320253,0.94354852175686,0.004500363690904622,0.0004921471766131662,0.0,0.002983495785843328,4755,6441819,30725,3360,0,20369
NP-104,1552910,0.18972445280151456,0.4285129209033363,0.0045095981093559835,0.35493879233181574,0.0,0.022314235853977373,294625,665442,7003,551188,0,34652
RS-352,1244678,0.9222449500995438,0.0335187092565306,0.00453209585129648,0.0397042447926291,0.0,0.0,1147898,41720,5641,49419,0,0
CPC-51,5396125,0.0014986680256665662,0.9939551066737705,0.004546225300562904,0.0,0.0,0.0,8087,5363506,24532,0,0,0
deep_MAG_0427,2759695,0.0,0.7084735813196749,0.004600870748397921,0.0012718796823562024,0.0,0.0016262666707734007,0,1955171,12697,3510,0,4488
deep_MAG_0077,1981077,0.06793375522506193,0.7165940546480526,0.004612642517176263,0.08129618384343466,0.0,0.0,134582,1419628,9138,161054,0,0
CPC-42,4517664,0.005444628020144925,0.9572387410838876,0.004627612854785128,0.012281568527451355,0.0,0.02040744951373099,24597,4324483,20906,55484,0,92194
MED-809,1647829,0.0,0.9953678446003803,0.0046321553996197425,0.0,0.0,0.0,0,1640196,7633,0,0,0
MED-880,1730803,0.0,0.9953663126306114,0.0046336873693886595,0.0,0.0,0.0,0,1722783,8020,0,0,0
deep_MAG_0600,2422881,0.003359223998207093,0.8675700539976995,0.0046543763395726,0.0016418470407750113,0.0,0.006108843149952474,8139,2102019,11277,3978,0,14801
NP-27,3102721,0.0,0.9952325716685452,0.004767428331454875,0.0,0.0,0.0,0,3087929,14792,0,0,0
NP-53,2948565,0.0,0.9867654265719087,0.004856260587777444,0.008378312840313847,0.0,0.0,0,2909542,14319,24704,0,0
CPC-71,6275017,0.0,0.9931990622495525,0.004889070420048264,0.0,0.0,0.0019118673303992642,0,6232341,30679,0,0,11997
ARS-15,5071824,0.0,0.9917449816870617,0.004905335831842745,0.001716936549848733,0.0,0.0016327459312468256,0,5029956,24879,8708,0,8281
deep_MAG_0391,2795430,0.017033873142951173,0.8477422078177597,0.004914807382048558,0.09155693399584322,0.0,0.0068948247675670645,47617,2369804,13739,255941,0,19274
ARS-62,3172120,0.0,0.9950808922739367,0.0049191077260633265,0.0,0.0,0.0,0,3156516,15604,0,0,0
NP-38,3745070,0.043609598752493275,0.7884338610493262,0.004920602285137528,0.16022290638092213,0.0,0.0028130315321208948,163321,2952740,18428,600046,0,10535
IN-43,1937213,0.0303157164441907,0.9646848333146639,0.004999450241145398,0.0,0.0,0.0,58728,1868800,9685,0,0,0
MED-605,1605601,0.005622816627543207,0.931273087149298,0.0050747352548983216,0.01580218248493866,0.010982803324113525,0.031244375159208297,9028,1495253,8148,25372,17634,50166
MED-654,1936805,0.0204424296715467,0.8640539445117087,0.005096537854869231,0.08665198613179953,0.0038873299067278327,0.019867771923347988,39593,1673504,9871,167828,7529,38480
MED-601,7173301,0.0,0.9917828625900404,0.005123303762103388,0.0,0.0,0.0030938336478561266,0,7114357,36751,0,0,22193
NP-58,3675190,0.008565815644905434,0.9350357396488345,0.0051330679502284236,0.05126537675603166,0.0,0.0,31481,3436434,18865,188410,0,0
NP-33,5020691,0.0,0.9846429505420669,0.0051662211436632926,0.0,0.00757067104906476,0.002620157265205128,0,4943588,25938,0,38010,13155
MED-777,2033632,0.991018532359837,0.0038128825667574076,0.005168585073405611,0.0,0.0,0.0,2015367,7754,10511,0,0,0
CPC-39,3018114,0.0,0.9923713948512216,0.005245660038023746,0.0,0.0,0.002382945110754597,0,2995090,15832,0,0,7192
IN-1311,2592032,0.001865331909482599,0.9928662146146344,0.005268453475883014,0.0,0.0,0.0,4835,2573541,13656,0,0,0
RS-697,2545574,0.0042913700407059465,0.9904092357951487,0.005299394164145297,0.0,0.0,0.0,10924,2521160,13490,0,0,0
EAC-642,1589897,0.009740253613913355,0.8042370040323367,0.0053915442321106335,0.1651874303807102,0.0,0.01544376774092913,15486,1278654,8572,262631,0,24554
MED-584,1836176,0.0,0.9317658002283006,0.005426495063654029,0.014786708899364768,0.0,0.04802099580868065,0,1710886,9964,27151,0,88175
RS-380,3137280,0.01624719502243982,0.9730817778457772,0.005432412790697674,0.005238614341085271,0.0,0.0,50972,3052830,17043,16435,0,0
RS-453,1297611,0.31285030721841905,0.35641112783415063,0.00543306121788425,0.29827351956788284,0.006938905419266637,0.020093078742396603,405958,462483,7050,387043,9004,26073
RS-816,1394984,0.017732103020536436,0.6698220194640225,0.005453109139603035,0.29214170198367867,0.0,0.014851066392159336,24736,934391,7607,407533,0,20717
CPC-69,4462782,0.01863366841579983,0.9678704897528044,0.00548738432663751,0.006283972643073311,0.0,0.001724484861684931,83158,4319395,24489,28044,0,7696
ARS-63,3573888,0.0,0.9943512499552308,0.00564875004476917,0.0,0.0,0.0,0,3553700,20188,0,0,0
MED-879,1564032,0.03810024347327932,0.6286751166216548,0.005648861404370243,0.32757577850069564,0.0,0.0,59590,983268,8835,512339,0,0
EAC-2037,1721444,0.0,0.9868221098101362,0.00565281240632864,0.0,0.0,0.007525077783535218,0,1698759,9731,0,0,12954
MED-783,1730807,0.0345301353646016,0.09187910610484011,0.0056609431323076465,0.8679298153982506,0.0,0.0,59765,159025,9798,1502219,0,0
